TS,DEMO.SIM.06G31_1FD Fan Damper Position,DEMO.SIM.06I03_1FD Fan Motor Current,DEMO.SIM.06GP34_1FD Fan Outlet Pressure,DEMO.SIM.06T31_1FD Fan Inlet Temperature,DEMO.SIM.06T32-1_1FD Fan Bearing Temperature,DEMO.SIM.06T33-1_1FD Fan Winding Temperature,DEMO.SIM.06T34_1FD Fan Outlet Termperature,DEMO.SIM.FSAA_1FD Fan Left Inlet Flow,DEMO.SIM.FSAB_1FD Fan Right Inlet Flow
08-03-2012 15:00,31.45,35.0,0.43,38.73,60.43,51.09,28.85,267.75,279.27
08-03-2012 15:30,32.79,35.39,0.61,38.56,60.82,50.88,28.28,281.35,289.14
08-03-2012 16:00,32.36,35.28,0.4,38.41,60.61,50.8,28.37,271.73,280.27
08-03-2012 16:30,31.33,35.24,0.43,38.24,60.23,50.52,27.58,268.04,279.05
08-03-2012 17:00,31.32,35.12,0.47,37.87,60.84,50.29,27.92,267.95,279.45
08-03-2012 17:30,29.63,34.74,0.51,37.84,60.44,50.17,27.22,252.92,265.72
08-03-2012 18:00,30.56,34.64,0.47,37.74,60.37,49.92,27.79,258.45,269.52
08-03-2012 18:30,27.66,34.12,0.41,37.47,60.66,49.69,27.26,234.94,245.52
08-03-2012 19:00,29.02,34.3,0.34,36.88,59.84,49.5,27.3,243.29,251.67
08-03-2012 19:30,28.39,34.58,0.45,36.84,59.75,49.32,27.0,248.35,257.71
08-03-2012 20:00,29.89,34.95,0.5,37.04,60.4,49.42,26.56,251.91,259.73
08-03-2012 20:30,30.75,34.73,0.38,37.04,60.69,49.41,26.63,255.61,265.1
08-03-2012 21:00,29.65,34.66,0.56,36.83,60.35,49.36,27.24,244.98,255.24
08-03-2012 21:30,36.55,36.68,0.52,37.22,59.18,49.72,27.98,310.32,321.32
08-03-2012 22:00,35.66,36.25,0.6,37.65,59.98,50.23,27.96,292.06,303.67
08-03-2012 22:30,35.75,36.82,0.62,38.02,59.76,50.6,29.39,300.6,309.06
08-03-2012 23:00,36.69,36.77,0.6,38.3,59.96,50.94,28.82,308.6,322.14
08-03-2012 23:30,32.76,35.9,0.48,38.37,60.44,51.16,28.65,272.84,282.7
08-04-2012 00:00,32.43,35.95,0.69,38.87,60.73,51.35,29.76,273.49,281.15
08-04-2012 00:30,31.51,35.41,0.29,39.27,61.34,51.69,30.41,259.9,267.35
08-04-2012 01:00,33.51,35.72,0.58,39.59,60.37,51.67,31.7,271.43,281.64
08-04-2012 01:30,31.82,35.32,0.45,40.13,61.27,52.38,32.5,253.4,260.86
08-04-2012 02:00,31.27,34.69,0.55,40.8,61.83,52.7,33.19,248.6,256.87
08-04-2012 02:30,29.44,34.98,0.57,41.21,62.03,52.97,34.0,244.22,246.75
08-04-2012 03:00,31.08,34.94,0.58,41.84,62.33,53.2,34.56,254.06,262.2
08-04-2012 03:30,32.33,35.26,0.59,42.35,61.97,53.86,35.62,256.24,266.54
08-04-2012 04:00,31.38,35.15,0.59,42.59,61.96,54.06,36.08,258.47,265.56
08-04-2012 04:30,29.69,34.89,0.57,43.0,61.59,54.5,36.76,243.42,252.7
08-04-2012 05:00,28.77,34.67,0.55,43.75,62.13,54.88,37.1,240.17,249.91
08-04-2012 05:30,29.96,34.38,0.53,43.67,62.59,55.01,36.96,245.3,255.12
08-04-2012 06:00,29.46,34.71,0.51,43.99,62.52,55.13,37.02,239.24,249.86
08-04-2012 06:30,32.52,35.22,0.44,44.55,62.16,55.53,36.93,276.28,287.52
08-04-2012 07:00,32.27,34.82,0.23,44.18,62.73,55.44,35.82,286.58,297.52
08-04-2012 07:30,27.22,33.97,0.46,44.11,62.73,55.3,35.42,230.4,235.86
08-04-2012 08:00,34.23,35.35,0.6,44.08,62.64,55.03,35.24,277.35,287.29
08-04-2012 08:30,33.71,35.56,0.63,43.92,62.04,55.15,34.3,283.63,293.24
08-04-2012 09:00,33.62,35.58,0.63,43.25,62.24,54.96,33.74,270.52,281.53
08-04-2012 09:30,36.24,35.83,0.71,43.0,61.89,54.74,33.3,300.62,310.14
08-04-2012 10:00,35.45,35.73,0.7,42.17,61.73,54.3,33.4,291.35,302.11
08-04-2012 10:30,33.72,35.96,0.72,41.62,62.01,54.16,32.28,282.82,293.09
08-04-2012 11:00,36.28,36.4,0.71,41.67,61.12,54.08,31.78,303.63,314.76
08-04-2012 11:30,34.19,35.74,0.7,41.39,61.13,53.9,31.81,294.24,303.07
08-04-2012 12:00,33.25,35.38,0.77,41.31,61.35,53.69,31.61,273.73,280.93
08-04-2012 12:30,35.29,36.13,0.67,41.03,60.56,53.39,31.56,301.93,313.89
08-04-2012 13:00,36.38,35.94,0.71,41.16,61.2,53.32,31.08,308.64,319.4
08-04-2012 13:30,37.77,36.5,0.76,40.72,60.65,53.06,31.02,315.85,327.46
08-04-2012 14:00,32.65,35.8,0.5,41.07,61.03,52.77,30.68,293.36,304.67
08-04-2012 14:30,31.59,34.95,0.71,40.76,61.18,52.48,30.4,261.16,271.4
08-04-2012 15:00,31.03,34.5,0.51,40.65,61.5,52.15,29.88,258.33,268.3
08-04-2012 15:30,34.33,35.25,0.48,40.48,60.72,51.93,29.84,267.56,276.62
08-04-2012 16:00,28.26,34.34,0.42,40.09,61.03,51.53,29.59,242.21,249.21
08-04-2012 16:30,30.07,34.75,0.34,39.41,60.99,51.63,29.2,250.46,260.71
08-04-2012 17:00,28.84,34.52,0.48,39.56,61.16,51.42,29.04,247.9,255.86
08-04-2012 17:30,32.84,35.71,0.49,39.39,60.09,51.24,29.15,279.64,281.78
08-04-2012 18:00,32.34,35.33,0.43,38.96,59.96,50.93,28.2,275.88,281.07
08-04-2012 18:30,32.96,35.66,0.46,39.03,60.58,50.79,28.3,280.02,286.49
08-04-2012 19:00,32.98,35.17,0.56,38.7,60.21,50.63,28.37,273.93,276.73
08-04-2012 19:30,31.63,35.33,0.65,38.73,60.85,50.46,28.32,269.62,275.62
08-04-2012 20:00,35.41,35.71,0.74,38.5,60.16,50.49,28.03,283.47,290.1
08-04-2012 20:30,31.59,35.08,0.5,38.09,60.47,50.53,28.35,263.52,268.32
08-04-2012 21:00,32.04,34.94,0.49,38.34,60.16,50.68,28.98,266.09,268.9
08-04-2012 21:30,31.25,35.19,0.48,38.49,60.16,50.48,29.36,261.21,264.3
08-04-2012 22:00,33.43,35.59,0.47,38.91,59.83,50.72,30.06,276.18,281.0
08-04-2012 22:30,31.82,35.56,0.66,39.14,60.3,51.16,30.33,267.23,273.3
08-04-2012 23:00,40.43,37.98,0.73,39.16,61.13,51.46,30.99,336.44,345.01
08-04-2012 23:30,37.53,36.81,0.9,39.85,60.6,51.71,31.74,312.23,316.9
08-05-2012 00:00,38.3,36.82,0.86,40.24,61.2,52.18,31.72,318.63,321.87
08-05-2012 00:30,42.3,38.79,0.92,40.4,61.54,52.93,32.68,355.16,358.35
08-05-2012 01:00,36.44,36.53,0.67,40.64,61.4,53.14,32.82,299.81,301.91
08-05-2012 01:30,37.62,36.79,0.55,41.32,61.57,53.52,33.36,305.52,309.72
08-05-2012 02:00,37.37,36.38,0.72,41.68,61.29,53.71,34.19,304.19,303.74
08-05-2012 02:30,36.58,36.34,0.72,42.4,61.8,54.09,34.31,304.3,308.77
08-05-2012 03:00,36.28,36.22,0.81,42.51,61.83,54.4,34.9,303.68,308.91
08-05-2012 03:30,37.66,36.48,0.68,42.95,61.34,54.42,36.05,298.96,304.41
08-05-2012 04:00,33.08,34.72,0.44,43.14,63.06,54.71,35.86,271.08,283.3
08-05-2012 04:30,36.04,36.3,0.64,43.28,62.32,55.11,36.27,305.66,317.86
08-05-2012 05:00,35.57,35.89,0.52,43.52,62.8,55.17,36.35,302.92,309.36
08-05-2012 05:30,36.83,35.93,0.41,43.48,62.49,55.55,36.32,303.54,315.56
08-05-2012 06:00,31.63,35.02,0.45,43.8,62.64,55.4,36.25,266.24,275.62
08-05-2012 06:30,33.72,35.23,0.32,44.23,62.66,55.17,35.82,279.45,290.46
08-05-2012 07:00,35.54,35.78,0.31,43.87,61.94,55.29,35.17,294.77,307.5
08-05-2012 07:30,34.23,35.61,0.31,43.44,62.86,55.24,34.3,286.41,297.21
08-05-2012 08:00,34.72,35.5,0.33,43.05,62.72,55.05,34.09,291.9,298.13
08-05-2012 08:30,30.96,35.14,0.59,42.97,62.29,54.86,33.66,270.8,282.75
08-05-2012 09:00,28.24,34.6,0.32,42.36,62.63,54.57,32.77,250.33,264.53
08-05-2012 09:30,32.47,35.0,0.39,41.89,62.03,54.31,32.21,280.49,290.35
08-05-2012 10:00,32.47,34.97,0.31,42.18,61.82,53.96,31.8,275.38,287.61
08-05-2012 10:30,31.88,34.98,0.37,41.35,61.99,53.83,31.09,266.23,275.75
08-05-2012 11:00,33.05,35.34,0.52,41.47,61.67,53.42,31.03,279.73,289.58
08-05-2012 11:30,35.26,36.2,0.62,40.72,61.59,53.23,30.43,296.33,303.54
08-05-2012 12:00,36.61,35.84,0.62,40.39,61.56,53.0,30.18,300.38,310.3
08-05-2012 12:30,34.59,35.64,0.32,40.5,60.58,52.65,29.66,289.67,297.79
08-05-2012 13:00,32.64,35.35,0.31,40.37,61.31,52.55,29.65,287.56,297.34
08-05-2012 13:30,32.01,35.08,0.66,40.46,61.62,52.02,29.55,270.3,280.09
08-05-2012 14:00,28.87,34.47,0.53,39.88,61.3,52.03,29.46,238.15,245.16
08-05-2012 14:30,31.44,34.87,0.55,39.83,60.6,51.79,29.26,266.39,276.71
08-05-2012 15:00,29.69,34.55,0.56,39.85,60.92,51.51,29.02,256.92,265.97
08-05-2012 15:30,32.07,34.77,0.53,39.66,60.65,51.45,29.24,270.32,277.94
08-05-2012 16:00,28.98,34.04,0.43,39.56,61.54,50.93,29.49,239.77,246.3
08-05-2012 16:30,28.59,33.96,0.49,39.23,61.16,50.97,29.05,241.27,246.95
08-05-2012 17:00,26.11,33.59,0.43,38.64,60.45,50.7,28.86,231.44,234.66
08-05-2012 17:30,26.63,34.08,0.49,38.23,61.48,50.57,28.47,250.76,253.08
08-05-2012 18:00,29.05,34.27,0.45,38.51,60.85,50.19,28.65,238.67,245.17
08-05-2012 18:30,33.24,35.41,0.72,38.32,60.32,50.35,28.21,276.34,281.61
08-05-2012 19:00,26.79,33.67,0.22,37.87,60.53,50.09,27.85,217.71,222.44
08-05-2012 19:30,34.78,35.4,0.38,37.92,60.4,49.92,27.16,297.5,300.26
08-05-2012 20:00,27.25,34.2,0.44,37.57,59.89,49.66,26.64,255.16,258.96
08-05-2012 20:30,43.1,38.91,0.89,37.3,59.56,50.23,27.48,361.64,367.53
08-05-2012 21:00,30.46,35.17,0.23,36.7,60.1,50.39,27.63,288.5,289.88
08-05-2012 21:30,35.98,36.36,0.9,36.94,60.87,50.51,27.45,299.66,302.52
08-05-2012 22:00,36.77,36.25,0.8,37.49,60.0,50.43,27.37,300.43,314.38
08-05-2012 22:30,38.32,36.99,0.56,37.53,59.84,50.86,29.36,326.27,351.28
08-05-2012 23:00,38.67,37.04,0.55,38.66,60.28,51.22,30.4,327.01,338.68
08-05-2012 23:30,40.98,38.0,0.65,39.27,60.23,51.63,31.17,347.84,361.7
08-06-2012 00:00,40.52,37.63,0.67,40.36,60.77,52.33,32.95,347.45,372.28
08-06-2012 00:30,39.24,36.91,0.57,40.93,60.85,52.7,33.92,332.44,356.32
08-06-2012 01:00,37.15,35.98,0.46,41.41,60.8,53.37,33.3,310.93,333.81
08-06-2012 01:30,39.65,36.71,0.5,42.09,61.31,53.86,34.11,328.74,350.74
08-06-2012 02:00,38.99,36.8,0.79,42.46,61.62,54.22,34.78,323.52,346.35
08-06-2012 02:30,34.8,35.67,0.48,43.12,62.57,55.01,34.73,293.95,312.79
08-06-2012 03:00,31.97,34.82,0.61,43.33,62.41,54.89,35.44,276.29,294.89
08-06-2012 03:30,35.12,35.29,0.55,43.7,62.55,55.3,36.52,301.79,315.35
08-06-2012 04:00,36.55,35.92,0.44,44.2,62.33,55.65,36.72,303.01,316.16
08-06-2012 04:30,32.34,35.1,0.6,44.55,62.93,55.95,37.41,281.63,294.13
08-06-2012 05:00,36.94,36.15,0.71,45.07,62.92,56.04,37.72,309.63,324.87
08-06-2012 05:30,45.71,39.63,0.99,46.15,62.57,56.43,38.55,363.57,378.27
08-06-2012 06:00,45.24,39.42,0.65,45.66,63.39,57.2,38.12,370.57,385.1
08-06-2012 06:30,44.74,39.09,0.64,46.23,63.81,57.27,38.24,371.66,387.99
08-06-2012 07:00,41.42,37.89,0.76,46.25,63.34,57.45,37.18,351.59,363.17
08-06-2012 07:30,41.76,37.84,0.61,46.29,63.16,57.32,36.33,338.75,352.32
08-06-2012 08:00,35.99,35.81,0.67,45.95,63.16,56.86,36.17,318.43,329.91
08-06-2012 08:30,27.63,34.07,0.39,44.98,62.67,56.63,34.65,247.4,255.45
08-06-2012 09:00,34.62,35.36,0.62,44.51,62.11,56.14,33.84,286.02,295.38
08-06-2012 09:30,35.98,35.57,0.56,43.96,62.31,56.09,33.49,298.76,309.3
08-06-2012 10:00,38.01,36.26,0.78,43.56,61.89,55.42,32.62,298.57,307.41
08-06-2012 10:30,31.52,34.8,0.45,43.05,62.27,55.06,32.3,259.8,271.16
08-06-2012 11:00,29.75,34.61,0.48,42.67,62.09,54.32,31.94,243.35,252.03
08-06-2012 11:30,33.64,35.37,0.52,42.29,61.99,54.6,31.97,279.79,288.43
08-06-2012 12:00,28.74,34.5,0.33,41.98,62.16,54.34,31.52,243.81,251.34
08-06-2012 12:30,37.04,36.38,0.54,41.28,61.4,54.33,31.34,310.28,312.4
08-06-2012 13:00,32.46,35.19,0.58,41.47,61.38,53.57,31.15,279.13,284.82
08-06-2012 13:30,34.37,35.56,0.57,41.1,61.09,53.21,30.98,288.93,296.42
08-06-2012 14:00,36.92,36.81,0.73,41.05,61.03,52.83,30.51,311.65,316.37
08-06-2012 14:30,35.72,35.89,0.62,40.76,60.52,52.89,30.28,302.6,307.57
08-06-2012 15:00,36.35,36.27,0.82,40.66,60.68,52.39,30.06,304.07,310.0
08-06-2012 15:30,32.07,34.94,0.59,40.44,60.78,52.48,30.11,277.28,282.41
08-06-2012 16:00,32.96,35.09,0.57,39.93,60.19,52.21,29.68,277.71,283.21
08-06-2012 16:30,27.98,34.31,0.54,39.92,60.8,51.93,29.54,240.69,245.05
08-06-2012 17:00,32.13,34.9,0.44,39.79,60.54,51.96,29.24,269.76,276.82
08-06-2012 17:30,32.07,34.69,0.31,39.71,60.99,51.44,29.53,269.76,275.68
08-06-2012 18:00,30.15,34.89,0.39,39.5,61.38,51.56,28.73,269.83,275.89
08-06-2012 18:30,29.03,33.95,0.47,39.14,60.75,51.33,28.95,235.68,239.81
08-06-2012 19:00,31.3,34.9,0.65,39.02,60.27,51.34,28.85,263.63,268.39
08-06-2012 19:30,33.17,35.64,0.67,38.91,59.99,51.1,28.6,283.99,289.3
08-06-2012 20:00,34.35,35.89,0.59,38.75,59.55,51.27,28.2,289.78,294.1
08-06-2012 20:30,35.47,35.89,0.43,38.68,60.19,50.86,28.52,295.15,299.89
08-06-2012 21:00,31.35,34.86,0.57,38.75,60.54,51.09,27.66,258.43,267.83
08-06-2012 21:30,35.06,35.89,0.47,38.67,60.58,51.15,29.06,291.67,299.19
08-06-2012 22:00,28.45,34.66,0.45,38.73,60.32,51.33,29.93,262.96,272.98
08-06-2012 22:30,27.82,34.43,0.39,39.27,61.03,51.6,30.18,247.57,260.49
08-06-2012 23:00,27.98,34.36,0.35,39.38,61.26,51.91,30.66,233.45,238.93
08-06-2012 23:30,40.17,37.97,0.89,40.1,60.65,52.44,31.83,341.16,345.78
08-07-2012 00:00,49.93,42.29,1.04,41.37,60.61,53.18,33.31,405.69,435.18
08-07-2012 00:30,44.43,38.89,0.77,41.77,60.54,54.0,34.97,366.63,394.75
08-07-2012 01:00,38.25,36.71,0.7,42.59,61.52,54.22,35.04,328.27,342.2
08-07-2012 01:30,30.15,35.0,0.42,42.57,62.11,54.34,34.45,261.7,271.18
08-07-2012 02:00,32.68,34.72,0.67,42.88,62.67,54.24,34.41,263.11,269.15
08-07-2012 02:30,34.22,35.4,0.75,43.36,62.29,54.55,35.61,284.76,287.96
08-07-2012 03:00,36.25,35.85,0.42,44.15,62.54,54.9,36.16,309.95,319.23
08-07-2012 03:30,36.46,35.88,0.63,44.3,62.19,54.98,36.52,299.47,307.56
08-07-2012 04:00,36.53,35.72,0.75,44.67,62.5,55.25,37.24,298.82,306.64
08-07-2012 04:30,38.4,36.46,0.81,45.05,61.73,55.83,38.47,317.63,325.4
08-07-2012 05:00,37.26,36.2,0.75,45.26,62.08,56.21,38.29,308.22,317.41
08-07-2012 05:30,50.93,43.38,1.37,46.1,62.65,56.71,39.54,406.88,421.97
08-07-2012 06:00,49.11,42.29,1.19,46.6,63.48,57.47,39.94,397.73,411.98
08-07-2012 06:30,42.34,37.89,0.81,46.56,62.99,57.24,38.68,349.69,364.28
08-07-2012 07:00,42.74,37.84,0.97,46.14,63.65,57.38,37.72,345.96,362.85
08-07-2012 07:30,46.0,40.46,0.98,45.82,63.53,57.38,37.29,394.64,411.09
08-07-2012 08:00,47.37,41.04,0.98,45.57,63.1,57.01,36.5,387.3,406.7
08-07-2012 08:30,43.51,38.9,1.11,44.62,62.6,56.95,35.32,360.95,380.27
08-07-2012 09:00,52.98,45.76,1.54,43.82,62.67,56.54,33.82,429.37,450.14
08-07-2012 09:30,50.92,43.09,1.11,43.7,62.45,56.39,34.47,413.64,431.74
08-07-2012 10:00,47.97,41.59,0.92,42.51,62.58,56.42,31.58,402.7,420.25
08-07-2012 10:30,35.51,35.98,0.47,41.99,61.66,54.86,30.23,300.76,311.37
08-07-2012 11:00,29.87,35.09,0.64,41.64,62.18,53.57,28.64,258.3,258.9
08-07-2012 11:30,37.75,36.48,0.82,40.74,61.16,53.21,28.77,311.89,324.39
08-07-2012 12:00,37.34,36.83,0.87,40.47,60.49,52.84,28.91,312.65,323.35
08-07-2012 12:30,32.45,34.87,0.42,40.27,60.68,52.48,29.42,257.46,268.51
08-07-2012 13:00,34.13,35.33,0.47,40.05,60.78,52.09,29.82,289.83,299.01
08-07-2012 13:30,29.98,34.33,0.5,39.97,61.2,52.08,29.68,259.6,259.81
08-07-2012 14:00,31.28,34.81,0.65,39.94,60.88,51.97,28.56,276.04,281.3
08-07-2012 14:30,28.13,34.26,0.56,39.68,60.61,51.47,28.54,256.66,258.18
08-07-2012 15:00,31.08,34.64,0.45,39.59,60.55,51.22,28.61,266.41,267.32
08-07-2012 15:30,29.29,34.32,0.44,39.3,60.38,51.23,28.92,242.88,245.3
08-07-2012 16:00,27.97,34.24,0.42,39.19,60.23,51.19,28.74,234.48,237.3
08-07-2012 16:30,30.57,34.35,0.49,39.1,61.41,51.07,28.75,265.66,269.45
08-07-2012 17:00,31.76,34.6,0.52,38.78,60.53,51.23,28.75,270.51,276.35
08-07-2012 17:30,32.25,34.76,0.56,38.76,61.19,50.9,29.3,272.33,275.15
08-07-2012 18:00,32.52,34.88,0.59,38.83,59.98,51.02,29.39,280.94,284.82
08-07-2012 18:30,32.0,34.53,0.62,38.71,60.4,50.89,28.86,276.85,278.07
08-07-2012 19:00,34.65,35.1,0.66,39.0,60.56,51.11,28.77,288.4,292.36
08-07-2012 19:30,34.29,34.97,0.41,38.93,60.07,50.88,28.64,289.81,291.15
08-07-2012 20:00,34.33,35.12,0.33,38.82,59.91,50.95,29.27,291.22,289.82
08-07-2012 20:30,32.49,34.74,0.49,39.02,60.04,51.06,29.75,279.88,281.16
08-07-2012 21:00,34.95,35.54,0.37,39.29,60.16,51.33,29.63,286.64,291.5
08-07-2012 21:30,34.32,35.3,0.37,39.26,60.71,51.63,30.05,286.65,289.78
08-07-2012 22:00,34.79,35.66,0.4,39.8,60.49,51.39,29.79,298.98,300.47
08-07-2012 22:30,36.85,36.4,0.75,39.88,61.09,51.92,30.82,308.39,308.93
08-07-2012 23:00,35.98,36.0,0.67,40.33,59.7,52.32,31.49,308.85,307.76
08-07-2012 23:30,36.75,36.39,0.55,40.72,61.0,52.42,31.11,304.64,309.26
08-08-2012 00:00,39.92,37.76,0.76,40.64,60.99,52.77,30.43,334.02,335.74
08-08-2012 00:30,44.43,39.63,1.2,40.43,61.27,52.91,30.04,361.03,366.79
08-08-2012 01:00,45.57,40.69,1.15,40.45,60.71,52.94,30.53,384.65,402.7
08-08-2012 01:30,39.82,37.34,0.8,40.54,61.62,52.99,31.29,337.18,351.57
08-08-2012 02:00,34.94,36.21,0.61,40.53,62.11,52.66,30.77,280.24,288.38
08-08-2012 02:30,49.47,43.53,1.22,41.79,61.73,53.29,32.63,405.03,421.73
08-08-2012 03:00,45.57,40.77,0.96,41.89,61.13,53.77,32.79,379.78,389.79
08-08-2012 03:30,43.25,39.43,1.03,42.09,61.94,54.25,32.76,349.37,363.02
08-08-2012 04:00,34.18,36.07,0.64,42.41,61.66,54.17,33.08,290.33,295.84
08-08-2012 04:30,41.7,38.65,0.89,42.87,61.48,54.25,33.7,339.65,352.46
08-08-2012 05:00,38.2,36.98,0.81,43.71,61.92,54.64,35.41,319.17,324.24
08-08-2012 05:30,34.08,35.77,0.44,43.77,61.9,55.05,33.82,278.22,285.35
08-08-2012 06:00,33.96,36.33,0.55,44.24,61.45,55.04,34.28,284.85,290.46
08-08-2012 06:30,36.99,36.52,0.79,44.58,62.01,54.99,34.35,291.51,297.73
08-08-2012 07:00,34.06,36.22,0.51,44.63,61.46,55.01,34.1,283.74,288.28
08-08-2012 07:30,34.99,35.77,0.45,44.8,61.38,55.29,34.31,285.95,293.02
08-08-2012 08:00,34.95,35.92,0.52,44.87,62.18,55.66,34.03,279.79,286.88
08-08-2012 08:30,32.36,35.15,0.54,44.71,61.73,55.46,34.77,270.0,275.9
08-08-2012 09:00,37.48,36.16,0.69,44.36,61.13,55.11,34.06,299.2,304.72
08-08-2012 09:30,37.85,36.68,0.81,44.33,61.5,54.9,34.35,311.78,317.89
08-08-2012 10:00,44.21,39.4,0.99,44.19,61.34,54.74,33.76,358.37,366.35
08-08-2012 10:30,37.58,36.5,0.77,43.74,61.57,54.49,31.64,309.05,316.12
08-08-2012 11:00,38.8,37.08,0.58,43.12,61.12,54.44,32.29,324.57,333.43
08-08-2012 11:30,36.69,36.55,0.66,42.53,61.54,53.81,31.42,311.58,320.21
08-08-2012 12:00,36.88,36.44,0.88,41.69,60.97,53.7,30.59,314.57,323.51
