Ts,DWATT,B1VIB1,B1VIB2,B1RADVIBX,B1RADVIBY,B2VIB1,B2VIB2,B2RADVIBX,B2RADVIBY,TURBAXDISP1,TURBAXDISP2,B1TEMP1,B2TEMP1,ACTTBTEMP1,INACTTBTEMP1,LOTEMP1
6/25/2019 16:59,0.086975098,0.003379583,0.003409386,0.085735321,0.069904327,0.002121925,0.001853704,0.081825256,0.063323975,-24.47683716,-24.00219345,108.2393723,107.5119171,93.12581635,92.64321136,91.30728149
6/25/2019 17:59,0.083862305,0.003433228,0.003260374,0.071334839,0.090885162,0.002211332,0.001770258,0.080776215,0.073242188,-24.5973587,-24.13427734,108.1713562,106.9610443,93.05708313,92.6266861,91.00322723
6/25/2019 18:59,0.077209473,0.00308156,0.003230572,0.071907043,0.078296661,0.001996756,0.001752377,0.125980377,0.067806244,-24.59266281,-24.10306931,107.9355011,107.0415955,92.67047882,92.32848358,90.70949554
6/25/2019 19:59,0.090087891,0.003582239,0.003296137,0.101089478,0.09727478,0.00191927,0.001865625,0.111865997,0.088787079,-24.86484146,-23.97477722,107.2879333,106.5730133,92.0887146,91.6341095,90.25315857
6/25/2019 20:59,0.089202881,0.003385544,0.003224611,0.100231171,0.060272217,0.001895428,0.001680851,0.117778778,0.091552734,-24.86591339,-23.92966843,107.8335571,106.9450607,92.56726837,91.98249054,90.76241302
6/25/2019 21:59,0.072784424,0.003540516,0.00346899,0.078105927,0.111198425,0.002318621,0.002205372,0.061988831,0.095081329,-24.75564575,-23.89748001,108.1155853,107.3085327,92.85269928,92.0735321,90.9981308
6/25/2019 22:59,0.075164795,0.00346899,0.003355742,0.106906891,0.100803375,0.002127886,0.001883507,0.085639954,0.070953369,-24.74155426,-24.06344414,108.065567,107.4737854,92.8760376,92.23925781,91.25177002
6/25/2019 23:59,0.067962646,0.003308058,0.003522635,0.079536438,0.103569031,0.00192523,0.001913309,0.155067444,0.082778931,-24.91846085,-23.94957542,107.5044937,106.9333572,92.23432922,91.81132507,90.80639648
6/26/2019 0:59,0.081420898,0.003355742,0.003492832,0.112533569,0.102424622,0.002008677,0.001865625,0.128269196,0.085544586,-24.95009995,-23.80661964,108.038414,107.219368,92.62692261,92.12155151,91.00777435
6/26/2019 1:59,0.073730469,0.003480911,0.003495812,0.09393692,0.1080513,0.002008677,0.001820922,0.092124939,0.086116791,-24.85398102,-23.92998886,107.5874481,106.8364105,92.35523987,91.92631531,90.58620453
6/26/2019 2:59,0.075164795,0.003290176,0.003385544,0.087165833,0.12216568,0.001859665,0.0017941,0.057697296,0.094509125,-24.83987808,-23.91209602,107.8852539,107.0815582,92.47214508,92.21182251,91.06280518
6/26/2019 3:59,0.074523926,0.003403425,0.003510714,0.144863129,0.134468079,0.001937151,0.001788139,0.091362,0.070953369,-24.82743263,-24.07546043,107.8697815,106.902153,92.60400391,92.12930298,90.7771759
6/26/2019 4:59,0.077178955,0.003612041,0.003862381,0.097560883,0.10843277,0.00192523,0.001758337,0.145626068,0.094223022,-24.96688461,-24.01943207,107.7771454,107.1058044,92.51023102,91.99961853,90.92428589
6/26/2019 5:59,0.074371338,0.003445148,0.003415346,0.08687973,0.137615204,0.001883507,0.001698732,0.082492828,0.09021759,-25.00250244,-24.05593491,108.3634644,107.3487625,93.02989197,92.412323,91.26271057
6/26/2019 6:59,0.076721191,0.003391504,0.003480911,0.120258331,0.104904175,0.001645088,0.00166893,0.110149384,0.077438354,-25.04375076,-23.81520271,107.8864822,106.9912872,92.54708862,92.16884613,90.66202545
6/26/2019 7:59,0.089202881,0.003319979,0.003248453,0.117301941,0.104236603,0.00180006,0.001651049,0.092029572,0.0872612,-24.89824295,-23.95353317,107.5313263,106.9184418,92.2614212,91.87693787,90.55846405
6/26/2019 8:59,0.090942383,0.003522635,0.003522635,0.07724762,0.077438354,0.002473593,0.002163649,0.082206726,0.068378448,-24.94270706,-24.0922451,107.9609833,106.9596329,92.69651031,92.03437042,90.8698349
6/26/2019 9:59,0.0831604,0.00320673,0.003254414,0.137233734,0.123691559,0.001716614,0.001525879,0.092315674,0.071430206,-24.90749359,-24.11816025,108.263176,107.4033737,92.92848969,92.37259674,90.945961
6/26/2019 10:59,0.088043213,0.003170967,0.003176928,0.083351135,0.109386444,0.00193119,0.001841784,0.15335083,0.084114075,-25.0837326,-24.02863503,107.6447601,106.7149353,92.37625122,91.94438934,90.54406738
6/26/2019 11:59,0.091003418,0.003260374,0.003421307,0.112819672,0.120449066,0.002121925,0.001752377,0.136947632,0.081157684,-25.10414124,-23.88942337,107.9222183,107.0838928,92.58340454,92.24742126,90.95943451
6/26/2019 12:59,0.0965271,0.003224611,0.003290176,0.135993958,0.101852417,0.002425909,0.002282858,0.158596039,0.067424774,-25.10752678,-23.86944199,108.1723175,107.0650177,92.91036224,92.48100281,90.80984497
6/26/2019 13:59,0.094787598,0.003403425,0.003433228,0.133228302,0.117111206,0.00205636,0.002336502,0.069904327,0.088024139,-24.92439651,-23.88839722,108.0128784,106.9676285,92.60121155,92.26750183,90.67425537
6/26/2019 14:59,0.086700439,0.003516674,0.003600121,0.085449219,0.096893311,0.001776218,0.001513958,0.097179413,0.088787079,-24.9973774,-24.1423378,108.491066,107.3707123,93.08496094,92.46292114,91.30989838
6/26/2019 15:59,0.096160889,0.003218651,0.003373623,0.091362,0.116634369,0.001788139,0.001585484,0.130939484,0.111675262,-25.13952255,-24.04837608,108.0623245,106.9115982,92.87295532,92.21392059,90.84838104
6/26/2019 16:59,0.08581543,0.003552437,0.003576279,0.097751617,0.096702576,0.002127886,0.001782179,0.109100342,0.07982254,-25.15769005,-24.02982712,108.4522781,107.3932648,93.11997986,92.6931839,91.27742004
6/26/2019 17:59,0.085174561,0.003135204,0.003278255,0.13961792,0.100040436,0.00191927,0.001633167,0.121116638,0.072574615,-25.16331673,-23.99842834,108.1816254,106.8985596,92.77198792,92.45636749,90.80876923
6/26/2019 18:59,0.085113525,0.003117323,0.003099442,0.110435486,0.141811371,0.001823902,0.001645088,0.078678131,0.059890747,-25.0872612,-24.01189804,108.5574951,107.2390213,93.22645569,92.81174469,91.37406921
6/26/2019 19:59,0.094085693,0.003218651,0.00295043,0.113105774,0.134658813,0.001597404,0.001692772,0.085067749,0.063800812,-25.09872818,-23.99587631,108.0677872,107.0873642,92.73059845,92.32019806,90.729599
6/26/2019 20:59,0.092895508,0.003451109,0.003403425,0.111103058,0.112247467,0.001782179,0.001639128,0.108623505,0.105762482,-24.9774456,-24.11694527,108.1389236,107.0653839,92.80281067,92.37228394,90.79271698
6/26/2019 21:59,0.097900391,0.002968311,0.002902746,0.111961365,0.102233887,0.001806021,0.001490116,0.109481812,0.087833405,-25.00989532,-24.14770126,108.4940338,107.2529373,93.16229248,92.46109009,91.28430176
6/26/2019 22:59,0.081115723,0.003367662,0.003457069,0.091743469,0.12512207,0.001728535,0.002235174,0.09355545,0.115680695,-25.11863708,-24.05614853,107.8159485,106.6937256,92.69739532,92.06608582,90.54180145
6/26/2019 23:59,0.089904785,0.00321269,0.00333786,0.142383575,0.128078461,0.00166297,0.00140667,0.091743469,0.08392334,-25.15482903,-23.97313118,107.8598404,106.7123642,92.4464035,92.18569183,90.60057831
6/27/2019 0:59,0.090789795,0.003027916,0.003027916,0.110435486,0.088596344,0.001698732,0.00154376,0.072193146,0.072574615,-24.92363358,-23.95846939,107.6942215,106.5201721,92.35245514,91.87798309,90.40626526
6/27/2019 1:59,0.082000732,0.003200769,0.003266335,0.087833405,0.10061264,0.002020597,0.001949072,0.088024139,0.091648102,-25.00688934,-24.14016724,108.1424789,106.8538742,92.65847015,92.34577179,90.78913879
6/27/2019 2:59,0.085083008,0.003111362,0.003051758,0.11548996,0.10175705,0.001716614,0.001507998,0.085449219,0.071620941,-25.11072159,-24.13542175,108.3938141,107.0025406,92.9868927,92.46638489,91.16148376
6/27/2019 3:59,0.086883545,0.003105402,0.003147125,0.137901306,0.108909607,0.001627207,0.001633167,0.100135803,0.096035004,-25.17447472,-24.01678467,107.8694458,106.5946121,92.38212585,92.02766418,90.33190918
6/27/2019 4:59,0.082458496,0.003290176,0.003457069,0.100898743,0.063705444,0.001752377,0.001716614,0.126552582,0.076389313,-25.15142059,-23.94297028,108.0218811,106.6702271,92.68422699,92.04621124,90.88420868
6/27/2019 5:59,0.080688477,0.003403425,0.003278255,0.077342987,0.087547302,0.001752377,0.001615286,0.079154968,0.07314682,-25.06256104,-24.01685715,108.0392303,106.9153442,92.701828,92.24178314,90.90987396
6/27/2019 6:59,0.083496094,0.003248453,0.003182888,0.085067749,0.094223022,0.00192523,0.001698732,0.103282928,0.086402893,-25.02238846,-24.15645218,108.3751526,107.4157028,92.9679718,92.58922577,91.42976379
6/27/2019 7:59,0.066101074,0.003254414,0.003129244,0.11806488,0.127792358,0.00166893,0.001603365,0.091075897,0.08354187,-24.9973774,-24.1230011,108.0052948,106.8316574,92.59342957,92.22401428,90.32210541
6/27/2019 8:59,0.07699585,0.003439188,0.003576279,0.135612488,0.099277496,0.002241135,0.002133846,0.095272064,0.086307526,-25.19145012,-24.00255203,107.8328171,106.4593048,92.49271393,92.04219055,90.64169312
6/27/2019 9:59,0.068450928,0.003433228,0.003445148,0.086212158,0.110435486,0.002330542,0.002074242,0.104904175,0.095844269,-25.20251274,-24.05083084,107.2374496,106.0363159,91.81601715,91.32415771,89.7386322
6/27/2019 10:59,0.079742432,0.00321269,0.003159046,0.135803223,0.108242035,0.002139807,0.001901388,0.126266479,0.073242188,-25.19741058,-23.92110825,108.4053268,107.2644882,92.92433167,92.50878143,90.84915924
6/27/2019 11:59,0.08795166,0.005018711,0.00551939,0.584220886,0.553321838,0.007295609,0.006598234,0.98285675,0.624656677,-17.22483826,-15.40150452,124.3198395,123.2839127,97.3813858,101.0066528,92.58866882
6/27/2019 12:59,43.324646,0.25357604,0.256359577,3.210449219,3.812217712,0.109344721,0.105190277,1.517105103,1.099205017,-3.863761902,-3.507305145,195.8859863,192.4043579,163.5114136,156.4126282,128.8343201
6/27/2019 13:59,44.56210327,0.123101473,0.125777721,1.809597015,1.766204834,0.105333328,0.094300508,1.531982422,1.140213013,-1.798965454,-3.853652954,194.9949341,191.7185211,164.1369324,156.5815277,129.0226135
6/27/2019 14:59,43.32608032,0.092160702,0.096076727,1.501083374,1.245975494,0.127792358,0.120550394,1.483726501,1.131916046,-1.688217163,-3.173278809,193.4897919,190.8713989,164.077179,156.2151184,128.6955566
6/27/2019 15:59,44.48724365,0.093758106,0.097966194,1.571655273,1.313877106,0.129854679,0.119286776,1.498794556,1.101779938,-1.937080383,-3.791332245,193.0925903,191.0546722,164.3300171,155.6408691,128.6598053
6/27/2019 16:59,110.9458923,0.068932772,0.069206953,1.13286972,1.010131836,0.073999166,0.066453218,1.40247345,1.106739044,3.865264893,2.138805389,191.4845428,189.2957764,163.5906067,144.1126556,128.9223328
6/27/2019 17:59,109.5827026,0.06146431,0.061899424,1.053524017,0.816059113,0.080251694,0.073432922,1.414012909,1.088523865,3.819824219,2.142478943,190.0357971,190.9990845,163.226593,143.9282837,128.7896118
6/27/2019 18:59,158.0682678,0.07121563,0.069564581,1.097202301,0.920200348,0.083965063,0.078684092,1.447963715,1.086902618,6.387306213,5.41973114,189.68367,189.5871582,169.500824,143.715744,128.8668213
6/27/2019 19:59,120.3387756,0.085121393,0.08534193,1.313686371,1.124286652,0.071775913,0.070607662,1.46112442,1.074886322,4.742385864,3.838253021,188.6957397,190.7011108,162.8988953,143.693573,128.5367432
6/27/2019 20:59,128.4151306,0.094795227,0.093454123,1.461696625,1.256942749,0.081628561,0.078999996,1.487922668,1.099681854,5.238128662,4.280925751,188.3626556,191.756012,164.1535492,143.6496124,128.3929443
6/27/2019 21:59,106.6839905,0.095009804,0.09548068,1.40209198,1.287174225,0.074630976,0.069606304,1.48563385,1.083946228,3.984619141,2.760028839,188.7162018,191.8541107,162.1258698,144.0977325,128.9255219
6/27/2019 22:59,105.487854,0.096452236,0.097358227,1.39875412,1.325893402,0.079804659,0.075352192,1.463031769,1.107883453,3.895141602,2.786064148,188.8999329,191.6057587,161.9483643,143.7073669,128.4752502
6/27/2019 23:59,106.5683289,0.099098682,0.097966194,1.447868347,1.283359528,0.066095591,0.063031912,1.457595825,1.080989838,3.953479767,2.781772614,188.6593018,191.4613342,162.1411591,144.0002136,128.9846039
6/28/2019 0:59,107.9701843,0.098562241,0.096607208,1.403141022,1.307106018,0.065952539,0.063067675,1.447105408,1.078605652,4.067920685,2.884506226,189.7687988,189.7432251,162.3826599,144.0578003,128.9208069
6/28/2019 1:59,107.5176086,0.099027157,0.098252296,1.443767548,1.287746429,0.07469058,0.071984529,1.459693909,1.089668274,4.005645752,2.737663269,188.3273621,191.4332123,161.6655121,143.4319611,128.3304901
6/28/2019 2:59,120.7681274,0.098091364,0.098013878,1.47190094,1.310253143,0.067716837,0.066608191,1.453399658,1.077365875,4.844047546,3.74615097,187.8148041,191.0349579,162.7412567,143.3937378,128.3797455
6/28/2019 3:59,109.2938538,0.098872185,0.099849701,1.435947418,1.260566711,0.073820353,0.073891878,1.46188736,1.091766357,4.121494293,3.043079376,187.5924377,191.7497253,161.7255707,143.4339142,128.6947632
6/28/2019 4:59,108.4017334,0.100249052,0.101178885,1.405334473,1.270484924,0.070744753,0.064426661,1.439476013,1.08127594,4.096294403,2.910232544,188.0675964,192.0756836,162.3443909,143.9581299,128.7597351
6/28/2019 5:59,108.4439392,0.09983778,0.098878145,1.406097412,1.292324066,0.069433451,0.067591667,1.441478729,1.083469391,4.042076111,2.943778992,188.1824799,191.8967438,162.0981445,143.7688904,128.7070313
6/28/2019 6:59,116.7061157,0.099802017,0.099688768,1.379203796,1.325321198,0.067639351,0.063496828,1.446723938,1.066207886,4.573558807,3.47220993,187.9250336,190.345871,162.7069244,143.8621216,128.7177124
6/28/2019 7:59,121.2645264,0.10279417,0.102943182,1.386070251,1.305007935,0.064253807,0.063079596,1.470851898,1.079940796,4.803321838,3.679466248,187.8565063,191.7104034,163.2883911,143.8168488,128.6219482
6/28/2019 8:59,108.1869812,0.102311373,0.101816654,1.418209076,1.267242432,0.074094534,0.073647499,1.462650299,1.077747345,4.031799316,2.771903992,187.9450378,192.0575714,162.1500549,143.804184,128.7091827
6/28/2019 9:59,184.5376282,0.122117996,0.122523308,1.663970947,1.649665833,0.076824427,0.078487396,1.507568359,1.107883453,7.51984024,6.514263153,187.9415894,191.7514191,173.0951233,143.5606842,128.8248291
6/28/2019 10:59,107.1676941,0.100767612,0.100761652,1.414012909,1.244163513,0.080507994,0.075817108,1.479148865,1.103401184,4.075668335,2.936340332,187.3090057,191.7190704,161.0823212,143.2097626,128.2010651
6/28/2019 11:59,106.7065125,0.103837252,0.10266304,1.394176483,1.313018799,0.07750392,0.069916248,1.453113556,1.118373871,4.078651428,2.894115448,187.8366699,189.6879578,161.7535095,143.7758484,128.6820984
6/28/2019 12:59,107.7380676,0.105911493,0.107473135,1.37758255,1.305866241,0.077050924,0.071489811,1.451015472,1.104450226,4.140735626,2.919506073,188.0875244,191.4272766,161.7874756,143.7982178,128.8783112
6/28/2019 13:59,108.1657715,0.105112791,0.104755163,1.435756683,1.36756897,0.07468462,0.070810318,1.445102692,1.095199585,4.207992554,2.96762085,187.831665,191.3897858,161.8926849,143.9405365,128.7504272
6/28/2019 14:59,108.8545532,0.107479095,0.10496974,1.420021057,1.309013367,0.072622299,0.070041418,1.418018341,1.081752777,4.263114929,2.958965302,188.4048157,191.6679688,162.0320587,143.910141,128.5820007
6/28/2019 15:59,107.7486267,0.104945898,0.105124712,1.398658752,1.30147934,0.071537495,0.068503618,1.432609558,1.080989838,4.065227509,2.749992371,188.0218964,190.4885101,161.9384766,143.7529449,128.831543
6/28/2019 16:59,108.2350159,0.104540586,0.105035305,1.382064819,1.399517059,0.082367659,0.077629089,1.436233521,1.103591919,4.141139984,2.680351257,188.6359406,191.6955566,162.0462036,144.0800171,128.9415283
6/28/2019 17:59,108.9384766,0.103920698,0.10355711,1.436138153,1.302909851,0.080853701,0.072282553,1.427173615,1.089191437,4.114486694,2.998016357,188.5222626,189.579895,162.1488647,143.6230469,128.8613129
6/28/2019 18:59,107.2829895,0.105136633,0.105917454,1.369667053,1.332378387,0.080347061,0.073343515,1.434326172,1.091194153,4.037021637,2.693389893,188.2920532,191.7154083,162.1355286,143.7908173,128.7140198
6/28/2019 19:59,108.3106384,0.107133389,0.1075387,1.375770569,1.321697235,0.08430481,0.073564053,1.462745667,1.08795166,4.114936829,2.989292145,188.3060608,189.6888733,162.0054474,143.530365,128.6668549
6/28/2019 20:59,0.068817139,0.003951788,0.004053116,0.127410889,0.127315521,0.003421307,0.003504753,0.115871429,0.076770782,-21.80218697,-22.70460129,110.2407532,109.9338837,95.52165222,96.38858032,92.50506592
6/28/2019 21:59,0.066680908,0.003474951,0.003677607,0.106143951,0.072002411,0.001943111,0.001889467,0.111198425,0.078773499,-22.32789993,-22.75166512,109.008812,108.4457703,94.12663269,93.86250305,91.85334778
6/28/2019 22:59,0.059844971,0.003933907,0.003963709,0.106143951,0.089645386,0.00217557,0.001841784,0.074291229,0.087547302,-21.96216583,-22.22566605,107.025589,105.8989182,91.74941254,91.38495636,90.13578796
6/28/2019 23:59,0.064239502,0.003564358,0.003385544,0.16374588,0.130367279,0.002563,0.002354383,0.087451935,0.224876404,-22.20849991,-22.2454071,105.1134415,104.2236099,89.88768005,89.41145325,88.31546021
6/29/2019 0:59,0.068023682,0.003677607,0.003623962,0.108718872,0.126361847,0.002008677,0.001966953,0.08649826,0.075244904,-22.47073746,-22.6998558,104.7387543,103.7705612,89.7301178,88.87574005,87.90200806
6/29/2019 1:59,0.051177979,0.006383657,0.006991625,0.574111938,0.630283356,0.008141994,0.007665157,1.016235352,0.687980652,-15.21177292,-13.96240997,122.1735764,122.6463165,96.22624207,100.6918182,91.59922028
6/29/2019 2:59,121.5061035,0.176566839,0.176596642,1.822662354,2.133655548,0.064837933,0.055658817,1.526927948,1.099777222,3.820777893,2.263977051,190.5500946,193.4013977,164.6736908,143.6559601,129.2302704
6/29/2019 3:59,119.5061646,0.122976303,0.119936466,1.536369324,1.503753662,0.072699785,0.067442656,1.471996307,1.05381012,4.498981476,3.597332001,188.5311127,192.3950958,162.8790131,143.5888062,128.5839233
6/29/2019 4:59,108.5769043,0.10869503,0.110024214,1.471710205,1.378154755,0.071573257,0.069141388,1.453876495,1.068305969,4.113887787,2.846504211,187.9773254,192.7034912,162.1815948,143.795517,128.6608582
6/29/2019 5:59,155.1898804,0.125741959,0.122904778,1.58662796,1.621437073,0.077927113,0.076669455,1.469802856,1.123714447,6.732749939,5.63061142,187.4374695,192.6721954,167.9822388,143.5440674,128.5445557
6/29/2019 6:59,186.5606689,0.132220984,0.133746862,1.736164093,1.737976074,0.079590082,0.074595213,1.458454132,1.141262054,7.916404724,7.03616333,187.5502014,194.0212708,173.7851563,143.5362701,128.9268494
6/29/2019 7:59,187.1690369,0.12512207,0.125175714,1.611709595,1.623153687,0.087761879,0.081527233,1.487350464,1.16109848,7.81879425,7.116271973,187.2588348,193.312027,173.4226379,143.3713531,128.7750702
6/29/2019 8:59,186.0377502,0.128608942,0.12793541,1.631736755,1.622104645,0.076842308,0.073158741,1.461315155,1.131343842,7.864284515,7.156349182,187.1703949,193.9303894,172.8301849,143.5070801,128.876709
6/29/2019 9:59,185.2772217,0.129342079,0.129067898,1.6954422,1.744747162,0.089246035,0.083953142,1.480484009,1.15146637,7.953834534,7.264373779,186.2016296,193.4687195,171.4324188,143.1226501,128.3244934
6/29/2019 10:59,183.7452698,0.131237507,0.132274628,1.656627655,1.662254333,0.083971024,0.077629089,1.430225372,1.139259338,7.904098511,7.202102661,187.7714691,193.9743652,171.7007141,143.9099426,129.1810608
6/29/2019 11:59,183.7431641,0.128251314,0.130963326,1.655197144,1.730251312,0.079762936,0.073003769,1.426315308,1.163291931,7.890274048,7.148765564,187.440155,192.9682312,171.8747559,142.8812256,128.2909546
6/29/2019 12:59,106.5842285,0.127506256,0.127959251,1.624202728,1.640033722,0.070846081,0.066649914,1.366043091,1.095581055,4.245544434,3.17539978,187.2949066,191.1324005,162.0057526,143.9882965,128.9424133
6/29/2019 13:59,106.6779175,0.129377842,0.129050016,1.644897461,1.668071747,0.080066919,0.072664022,1.371574402,1.104545593,4.217552185,3.042697906,188.0058899,192.1568756,162.2828674,143.8020782,128.9125824
6/29/2019 14:59,106.6831055,0.129765272,0.130486488,1.711368561,1.685905457,0.071388483,0.067073107,1.384830475,1.113319397,4.181434631,3.000926971,187.7378998,191.6016388,161.7266388,143.313736,127.9906158
6/29/2019 15:59,106.3348999,0.126856565,0.128090382,1.701831818,1.679992676,0.065284967,0.061446428,1.392269135,1.104164124,4.091144562,2.861930847,188.6599274,191.4196167,162.214035,144.0458374,128.7370148
6/29/2019 16:59,119.0343628,0.130838156,0.131773949,1.727390289,1.735210419,0.073778629,0.068867207,1.398086548,1.145172119,4.91242218,3.8646698,188.2516632,191.0354767,163.610321,143.8795166,128.9156799
6/29/2019 17:59,149.4678345,0.140452385,0.139683485,1.82390213,1.872730255,0.070410967,0.066155195,1.444530487,1.156425476,6.50737381,5.560947418,188.8564301,192.4864044,167.3078461,143.7128448,128.8361664
6/29/2019 18:59,174.7420654,0.147634745,0.148171186,1.850318909,1.964664459,0.078946352,0.077754259,1.420021057,1.176929474,7.512592316,6.602905273,187.7978516,192.2472687,170.502655,143.1077881,128.2769318
6/29/2019 19:59,126.9906921,0.132876635,0.133383274,1.769828796,1.741504669,0.079333782,0.069272518,1.40953064,1.138782501,5.479122162,4.515434265,186.9950562,192.2228241,163.8708038,144.0089722,129.1661987
6/29/2019 20:59,0.074768066,0.0033319,0.003612041,0.117206573,0.114059448,0.002038479,0.001972914,0.096511841,0.111865997,-22.13563919,-23.30684662,111.6918945,111.1873627,96.76896667,97.43083191,93.62474823
6/29/2019 21:59,0.085906982,0.003671646,0.003713369,0.071048737,0.079536438,0.001955032,0.001937151,0.069332123,0.074577332,-22.07407951,-22.93045425,112.388443,111.8950653,97.47420502,97.22105408,95.65584564
6/29/2019 22:59,0.079864502,0.003671646,0.003796816,0.062084198,0.076198578,0.001990795,0.001883507,0.083732605,0.080490112,-21.79415131,-22.32740021,108.1050491,107.1435699,92.99019623,92.6792984,90.85865021
6/29/2019 23:59,0.08581543,0.003713369,0.003898144,0.071430206,0.072956085,0.002151728,0.001806021,0.073814392,0.077438354,-21.85821533,-22.34575653,107.2590561,106.265625,92.2077179,92.11058807,89.98698425
6/30/2019 0:59,0.075561523,0.003480911,0.003367662,0.113964081,0.081729889,0.00191927,0.001716614,0.108718872,0.067424774,-22.11630249,-22.55981064,106.3618546,105.2149734,91.22560883,90.49272156,89.60205841
6/30/2019 1:59,0.087738037,0.004148483,0.004088879,0.106716156,0.125789642,0.002515316,0.00218153,0.091934204,0.066757202,-22.38883972,-22.66845703,105.2338257,103.9786301,90.23140717,89.58667755,88.12971497
6/30/2019 2:59,0.080444336,0.003874302,0.003880262,0.093269348,0.107002258,0.001865625,0.002026558,0.099563599,0.086402893,-22.76768684,-22.78470993,106.5357285,105.5919495,91.62319183,91.54629517,88.92967224
6/30/2019 3:59,0.088623047,0.003606081,0.003355742,0.100898743,0.288772583,0.001776218,0.001782179,0.1039505,0.070858002,-23.07024002,-22.81753922,105.252655,104.1638412,90.2504425,89.63166046,88.49336243
6/30/2019 4:59,0.080444336,0.003528595,0.003516674,0.117874146,0.111961365,0.001704693,0.001603365,0.082683563,0.078010559,-23.05524445,-22.88301086,104.5463257,103.5893555,89.53515625,89.21243286,87.63040924
6/30/2019 5:59,0.075897217,0.003743172,0.00359416,0.077056885,0.087356567,0.00180006,0.001561642,0.090885162,0.078296661,-23.32286835,-23.12541008,106.2919617,105.1169815,91.22840118,90.69665527,89.76947021
6/30/2019 6:59,0.07244873,0.003093481,0.003141165,0.105476379,0.102710724,0.001960993,0.00180006,0.099468231,0.061225891,-23.5818634,-23.24709892,104.5337906,103.454071,89.37485504,88.99252319,87.75771332
6/30/2019 7:59,0.084442139,0.003701448,0.003904104,0.082778931,0.067615509,0.00180006,0.001555681,0.096035004,0.07314682,-23.80566597,-23.14081192,105.0417328,103.9943314,90.18471527,89.77497101,88.05697632
6/30/2019 8:59,0.095947266,0.00372529,0.003743172,0.109195709,0.090408325,0.002020597,0.002217293,0.133514404,0.06685257,-23.92218018,-23.07632065,105.2725906,103.9606552,90.27030945,89.47039032,89.10198212
6/30/2019 9:59,0.080871582,0.003778934,0.003731251,0.077342987,0.081729889,0.002044439,0.001758337,0.067996979,0.070095062,-23.60200882,-23.44551086,105.1440277,103.9499741,90.14056396,89.48475647,88.26932526
6/30/2019 10:59,0.077148438,0.003486872,0.003641844,0.104618073,0.10175705,0.001865625,0.001829863,0.105190277,0.090408325,-23.93088341,-23.54228592,106.2599716,105.0892258,91.34422302,90.89067841,89.41751099
6/30/2019 11:59,0.074676514,0.003421307,0.003403425,0.125408173,0.090503693,0.001657009,0.001639128,0.098419189,0.062465668,-24.2907753,-23.46224785,106.6778946,105.4963684,91.69348907,91.09520721,89.89884949
6/30/2019 12:59,0.083007813,0.003373623,0.003367662,0.091075897,0.147151947,0.001806021,0.00192523,0.084877014,0.078392029,-24.06837845,-23.63655472,107.1359253,105.9394302,92.00928497,91.45332336,90.48286438
