Ts,DWATT,B1VIB1,B1VIB2,B1RADVIBX,B1RADVIBY,B2VIB1,B2VIB2,B2RADVIBX,B2RADVIBY,TURBAXDISP1,TURBAXDISP2,B1TEMP1,B2TEMP1,ACTTBTEMP1,INACTTBTEMP1,LOTEMP1
1/7/2020 17:59,103.0340271,0.226908922,0.225877762,3.354740143,3.601646423,0.085610151,0.08045435,1.270008087,1.189136505,5.454658508,5.458332062,195.4426575,190.8877411,163.6454315,144.1416931,128.6941528
1/7/2020 18:59,157.5172119,0.229263306,0.225257874,3.634643555,3.763866425,0.091892481,0.084710121,1.315593719,1.268768311,7.649539948,7.782913208,194.7175446,189.1560211,172.0684204,143.5331421,128.1153259
1/7/2020 19:59,161.5317383,0.198853016,0.196558237,3.577423096,3.569793701,0.09599328,0.089299679,1.348972321,1.293754578,7.886291504,8.079219818,193.5744934,189.2125702,170.2086182,143.5838318,128.204895
1/7/2020 20:59,120.5507813,0.198554993,0.197833776,3.418731689,3.434753418,0.087088346,0.079494715,1.243305206,1.223087311,6.270072937,6.417655945,193.6161346,189.9338226,165.3522034,144.2764435,128.9125671
1/7/2020 21:59,103.2089844,0.217634439,0.215673447,3.362369537,3.502368927,0.079315901,0.071334839,1.296520233,1.200008392,5.527042389,5.601978302,194.0419006,190.980835,163.4016876,144.0882874,128.7269897
1/7/2020 22:59,0.008239746,0.003814697,0.003910065,0.081253052,0.144958496,0.002264977,0.002074242,0.067901611,0.079631805,-23.34263229,-23.08979034,113.8570938,112.4944,98.73877716,98.43729401,96.20692444
1/7/2020 23:59,0.007049561,0.00410676,0.004243851,0.075340271,0.101947784,0.001990795,0.001984835,0.109291077,0.083351135,-23.25127029,-23.74703979,115.7080383,114.3081131,100.6715317,100.3925629,98.45726776
1/8/2020 0:59,0.015594482,0.007027388,0.007385015,0.863933563,0.852203369,0.010812283,0.010633469,1.151752472,0.748920441,-15.47117233,-15.50753021,132.8079987,130.547821,104.5702133,109.0154724,99.35087585
1/8/2020 1:59,99.71871948,0.252658129,0.253564119,3.573894501,4.154872894,0.074440241,0.071942806,1.427173615,1.074886322,5.041481018,4.277061462,197.0208435,191.3001404,164.4959259,144.3222504,128.8603821
1/8/2020 2:59,105.6874084,0.225996971,0.22597909,3.724765778,4.053211212,0.081849098,0.077700615,1.256370544,1.213359833,5.964660645,4.823638916,195.5395355,191.045105,163.8147888,144.381424,128.8532257
1/8/2020 3:59,103.8664551,0.205677748,0.207865238,3.496837616,3.759670258,0.084763765,0.076115131,1.191616058,1.227283478,5.852340698,4.742168427,195.4350128,190.0752563,163.4217529,144.0184174,128.7488708
1/8/2020 4:59,167.0792847,0.208580494,0.207149982,3.866767883,4.093742371,0.094532967,0.085151196,1.211643219,1.245880127,8.425258636,8.027244568,194.6924133,189.3135376,171.8271332,143.7958832,128.5802002
1/8/2020 5:59,166.0108337,0.208693743,0.20763278,3.843975067,4.022121429,0.086015463,0.084882975,1.288795471,1.270484924,8.41293335,8.231399536,193.4479523,191.6930389,170.4431,143.7241364,128.649292
1/8/2020 6:59,164.6126709,0.198292732,0.198805332,3.717899323,3.855514526,0.088745356,0.081056356,1.28288269,1.315307617,8.427833557,8.312511444,193.4595032,189.1657257,169.3017883,143.9535522,128.6798248
1/8/2020 7:59,163.2843018,0.205892324,0.205385685,3.838825226,3.990745544,0.087410212,0.078499317,1.267814636,1.296901703,8.388473511,8.325363159,194.1092072,191.7077484,170.1656036,143.8708954,128.7946777
1/8/2020 8:59,159.4746399,0.200086832,0.200396776,3.671169281,3.762340546,0.082522631,0.079858303,1.233386993,1.270961761,8.31892395,8.381103516,193.9474182,191.1360168,168.8516541,144.3998871,128.9887238
1/8/2020 9:59,102.6089172,0.213098526,0.211012363,3.506946564,3.776454926,0.08136034,0.076401234,1.137638092,1.222991943,5.95955658,5.860351563,194.4015808,190.5007629,162.3172302,143.9446106,128.2450714
1/8/2020 10:59,110.5549011,0.227177143,0.225901604,3.607368469,3.91740799,0.084251165,0.076049566,1.191425323,1.23128891,6.279254913,6.187774658,195.6543427,189.9004669,163.7847748,144.2718811,128.9654083
1/8/2020 11:59,99.71142578,0.222271681,0.221461058,3.629302979,3.864479065,0.08713007,0.083601475,1.208686829,1.274776459,5.638767242,5.669593811,194.4996033,190.5623016,162.4158325,144.1021729,128.5870361
1/8/2020 12:59,152.3407593,0.230723619,0.227415562,3.806591034,4.03470993,0.089210272,0.079256296,1.146411896,1.228904724,7.932807922,7.871032715,195.7125702,189.5079956,169.602417,144.1055756,128.8326263
1/8/2020 13:59,159.8334045,0.207132101,0.202041864,3.698444366,3.837680817,0.09393692,0.085347891,1.197719574,1.25207901,8.156585693,8.290599823,194.7558594,189.5420685,169.2971954,144.2811127,128.8216858
1/8/2020 14:59,160.3916016,0.208210945,0.205820799,3.718852997,3.837394714,0.095748901,0.090563297,1.201152802,1.27286911,8.197902679,8.389877319,194.4515076,190.6104126,168.5616302,143.6399078,128.4909363
1/8/2020 15:59,143.4909058,0.216948986,0.21442771,3.669834137,3.782939911,0.086313486,0.080347061,1.122379303,1.283550262,7.639026642,7.721710205,194.3964539,189.8297577,166.3461304,143.5930176,128.3011322
1/8/2020 16:59,106.0205994,0.227862597,0.227940083,3.533840179,3.879451752,0.07840991,0.072169304,1.161766052,1.217937469,5.930374146,5.970096588,195.0729675,190.6530914,163.7093658,144.2887115,128.7465363
1/8/2020 17:59,160.5988159,0.210595131,0.208598375,3.743457794,3.907680511,0.086098909,0.081729889,1.191043854,1.257705688,8.090423584,8.331344604,194.4503784,191.1757202,170.2174072,143.8829498,128.8973083
1/8/2020 18:59,140.447937,0.216275454,0.215619802,3.668403625,3.846549988,0.082927942,0.079113245,1.238632202,1.321983337,7.296562195,7.613990784,194.3029785,190.9731903,166.2524872,143.4930878,128.1465912
1/8/2020 19:59,165.861084,0.222492218,0.221383572,3.842639923,3.998374939,0.090104342,0.08136034,1.24206543,1.289463043,8.148765564,8.443523407,194.544693,191.5097809,171.3200073,144.0473938,128.9441986
1/8/2020 20:59,109.6695557,0.208705664,0.20878911,3.547096252,3.729534149,0.084149837,0.078427792,1.20382309,1.269054413,5.970809937,6.255744934,193.0126495,188.6664429,163.3846283,144.0890045,128.7580872
1/8/2020 21:59,104.0785217,0.227493048,0.228208303,3.415870667,3.677749634,0.07854104,0.077831745,1.245307922,1.208496094,5.771659851,5.830360413,194.0880432,191.1051025,163.0871582,144.0246735,128.2300873
1/8/2020 22:59,0.014068604,0.003325939,0.0033319,0.490951538,0.447845459,0.002038479,0.001865625,1.17483139,0.418949127,-20.07711029,-19.44787598,123.1682663,122.6977386,107.5596619,110.1114044,101.9187851
1/8/2020 23:59,0.027679443,0.004005432,0.003945827,0.093078613,0.074195862,0.001996756,0.00205636,0.074863434,0.082302094,-23.10912704,-23.28290939,115.5652618,114.3836136,100.4559479,100.3271179,98.4262085
1/9/2020 0:59,0.041107178,0.006848574,0.007295609,0.834941864,0.812244415,0.008755922,0.008481741,1.131916046,0.749874115,-15.86830521,-15.72823334,131.5449219,130.0425873,104.4656525,108.7724152,98.860466
1/9/2020 1:59,99.25134277,0.261813402,0.264143944,3.695106506,4.259300232,0.078105927,0.076150894,1.424598694,1.168823242,4.886554718,4.16059494,197.2518463,191.947937,164.8701019,144.5346375,128.9758148
1/9/2020 2:59,105.5418091,0.228095055,0.229156017,3.751087189,3.960990906,0.083178282,0.07905364,1.26914978,1.295185089,5.729557037,4.524658203,195.6190643,190.2501526,164.327179,144.2638245,128.8802338
1/9/2020 3:59,104.3609009,0.215649605,0.215858221,3.682327271,3.908443451,0.081175566,0.077956915,1.273155212,1.309871674,5.639694214,4.576564789,194.5012817,191.3895874,163.2112427,143.858551,128.4306488
1/9/2020 4:59,121.6314697,0.213778019,0.213313103,3.657150269,3.882026672,0.078374147,0.075280666,1.20973587,1.27658844,6.490016937,5.446670532,194.9910889,189.8540802,165.5700531,144.2461395,128.6137695
1/9/2020 5:59,105.0598755,0.210255384,0.210106373,3.608894348,3.837203979,0.079828501,0.069123507,1.200199127,1.292800903,5.717895508,4.74887085,194.2478485,189.1281738,163.3911438,144.0949554,128.8287964
1/9/2020 6:59,126.9474182,0.213265419,0.211519003,3.728675842,3.941917419,0.079631805,0.078344345,1.207351685,1.317310333,6.854293823,5.970932007,193.7544556,190.4687653,165.1298676,143.9802856,128.600647
1/9/2020 7:59,168.9972229,0.216948986,0.217360258,3.973865509,4.20589447,0.081539154,0.072050095,1.316452026,1.345825195,8.333896637,7.907867432,193.6799622,190.435318,171.5386658,143.9485931,128.70401
1/9/2020 8:59,167.9854431,0.206398964,0.205135345,3.831195831,3.972816467,0.077915192,0.072455406,1.365947723,1.314640045,8.318637848,8.058643341,193.9352417,189.662674,170.7126465,143.9774933,128.6998138
1/9/2020 9:59,167.0579834,0.207799673,0.20698905,3.747940063,3.879547119,0.087720156,0.080567598,1.410388947,1.331043243,8.290885925,8.170246124,193.4575348,188.6418152,170.3084564,143.7952118,128.8066406
1/9/2020 10:59,166.2958984,0.213128328,0.212413073,3.795146942,3.843021393,0.093603134,0.0859797,1.340770721,1.275920868,8.216140747,8.124042511,193.3675385,190.5968781,170.4346619,144.2295685,128.7937012
1/9/2020 11:59,166.1706848,0.212848186,0.211018324,3.774261475,3.890800476,0.087082386,0.08148551,1.37834549,1.295566559,8.220005035,8.167171478,193.2141876,189.6890869,169.9218445,143.6136475,128.2149811
1/9/2020 12:59,165.0882263,0.210887194,0.208240747,3.684902191,3.785610199,0.090008974,0.085109472,1.356315613,1.274585724,8.17861557,8.151508331,193.2963562,190.9473114,169.7873077,143.6559601,128.3910522
1/9/2020 13:59,163.696991,0.211691856,0.20865798,3.660678864,3.798007965,0.088024139,0.078463554,1.351261139,1.298046112,8.116149902,8.074451447,193.6602936,191.3767395,170.222229,144.1987457,128.9953766
1/9/2020 14:59,163.7173157,0.207364559,0.205016136,3.699684143,3.77407074,0.087952614,0.082981586,1.359176636,1.311397552,8.131908417,8.13476944,193.3851929,188.6355743,169.803894,143.6980591,128.3293304
1/9/2020 15:59,162.3140564,0.213223696,0.209033489,3.689193726,3.775978088,0.087219477,0.079774857,1.366615295,1.334667206,8.087135315,8.085418701,193.6371307,190.9261322,169.7670441,144.271698,128.7928009
1/9/2020 16:59,144.5811768,0.217497349,0.216501951,3.660488129,3.787231445,0.095945597,0.078654289,1.258468628,1.278018951,7.40070343,7.460857391,194.6334991,190.6455383,167.3022766,143.8912201,128.2614746
1/9/2020 17:59,103.7651978,0.220882893,0.218957663,3.520202637,3.770446777,0.083118677,0.076389313,1.271629333,1.286888123,5.689693451,5.535030365,194.6655121,190.7328186,162.8693695,143.9573669,128.3842773
1/9/2020 18:59,103.131897,0.235533714,0.234764814,3.526687622,3.777313232,0.084763765,0.077652931,1.242160797,1.266479492,5.584358215,5.377887726,195.1087646,190.4413147,163.4561462,144.2263641,128.7993164
1/9/2020 19:59,0.0050354,0.003993511,0.004035234,0.228786469,0.114059448,0.00192523,0.001817942,0.065135956,0.075435638,-23.4527359,-23.34251404,113.2920227,112.1932526,98.38819122,98.05405426,96.0308075
1/9/2020 20:59,0.011871338,0.003832579,0.003939867,0.133514404,0.128936768,0.002074242,0.002002716,0.087928772,0.081253052,-23.25255966,-23.83942604,115.5389938,114.5693283,100.8674622,100.4967499,98.55560303
1/9/2020 21:59,0.018280029,0.004130602,0.00411272,0.110435486,0.100421906,0.00191927,0.001996756,0.094795227,0.105762482,-23.31604958,-24.04792404,114.3330917,113.2052155,99.36971283,99.06356049,97.14620209
1/9/2020 22:59,0.020385742,0.003933907,0.003987551,0.106334686,0.074005127,0.001847744,0.001764297,0.074481964,0.068950653,-22.90217972,-23.39360809,113.0551529,111.7852631,98.14849854,97.64775085,95.79438782
1/9/2020 23:59,0.022216797,0.004130602,0.004166365,0.141239166,0.097179413,0.002157688,0.002026558,0.106525421,0.194072723,-22.95343781,-23.47028351,111.8956146,110.6444168,96.97489929,96.82571411,94.74415588
1/10/2020 0:59,0.025695801,0.004017353,0.004154444,0.106239319,0.124454498,0.001960993,0.001865625,0.09803772,0.083732605,-22.92571068,-23.59986305,110.581398,109.1168289,95.71839905,94.95695496,93.06378937
1/10/2020 1:59,0.019378662,0.003910065,0.004088879,0.137138367,0.110435486,0.002044439,0.002014637,0.088882446,0.084018707,-23.33700562,-23.54957962,108.8335571,107.6127777,93.72698975,93.4230423,91.68962097
1/10/2020 2:59,0.017150879,0.003558397,0.003451109,0.0831604,0.072479248,0.002127886,0.002038479,0.06685257,0.087547302,-23.22230339,-23.14994431,107.8173218,106.4619598,92.77230072,92.17146301,90.7312088
1/10/2020 3:59,0.018768311,0.003963709,0.003987551,0.109195709,0.096321106,0.001937151,0.001716614,0.101661682,0.079345703,-23.22206497,-23.89600372,107.3065643,106.0009995,92.18158722,91.50123596,89.95386505
1/10/2020 4:59,0.018371582,0.003796816,0.003790855,0.103282928,0.139808655,0.001966953,0.001752377,0.085067749,0.085926056,-23.49557877,-24.00047684,107.4289703,105.9804764,92.37937927,91.60918427,90.06816864
1/10/2020 5:59,0.01083374,0.004148483,0.004076958,0.115680695,0.095558167,0.001859665,0.001704693,0.1329422,0.105285645,-23.81224632,-23.92341995,107.464035,106.2470322,92.34098053,92.18300629,90.45529938
1/10/2020 6:59,0.013885498,0.0038445,0.003784895,0.1039505,0.149059296,0.00192523,0.001758337,0.100326538,0.076961517,-23.82974625,-24.03404617,107.5293503,106.1134415,92.48082733,92.11878967,90.35247803
1/10/2020 7:59,0.019439697,0.003939867,0.004315376,0.066375732,0.131988525,0.001960993,0.001692772,0.073432922,0.077819824,-23.82731438,-24.01721573,107.7094803,106.5107346,92.66330719,92.03627014,90.64720154
1/10/2020 8:59,0.014709473,0.003671646,0.003737211,0.123977661,0.122833252,0.001883507,0.001734495,0.093841553,0.087833405,-23.86860847,-24.37374496,108.0923843,106.9163437,92.97705078,92.66253662,91.02811432
1/10/2020 9:59,0.027893066,0.00410676,0.003933907,0.098609924,0.078582764,0.001978874,0.001680851,0.148200989,0.120162964,-24.20225143,-24.39725494,108.5648651,107.2023087,93.38140869,92.95700836,91.55345154
1/10/2020 10:59,0.016204834,0.004029274,0.003963709,0.144004822,0.110721588,0.002139807,0.001978874,0.084972382,0.088024139,-25.29821396,-24.30882454,108.9619598,107.587883,93.70960236,93.23339844,91.78098297
1/10/2020 11:59,0.020172119,0.003933907,0.004142523,0.056838989,0.076293945,0.00191927,0.001782179,0.070285797,0.081157684,-24.23629761,-24.50921631,109.7507172,108.1614685,94.50800323,93.73538208,92.28919983
1/10/2020 12:59,0.013336182,0.004035234,0.00411272,0.077152252,0.099945068,0.001871586,0.001698732,0.126552582,0.078487396,-24.28591156,-24.73070526,110.2899399,108.7956543,95.12759399,94.65357971,93.18508911
1/10/2020 13:59,0.009399414,0.003856421,0.003677607,0.093364716,0.135231018,0.001913309,0.001829863,0.096797943,0.104999542,-24.42619705,-24.72603226,111.3483353,109.863678,96.27305603,95.55245972,94.00001526
1/10/2020 14:59,0.037414551,0.0041008,0.003963709,0.095939636,0.098133087,0.001943111,0.001859665,0.133323669,0.09431839,-24.57427979,-24.46153259,112.0321121,110.6933289,96.81716919,96.36504364,95.00063324
1/10/2020 15:59,0.00869751,0.0043571,0.00423193,0.090122223,0.080299377,0.002264977,0.001990795,0.072860718,0.074863434,-24.33426285,-24.44915771,113.1774368,111.5535583,98.05046082,97.2774353,96.03521729
1/10/2020 16:59,0.035949707,0.003945827,0.004029274,0.078487396,0.095272064,0.002062321,0.001955032,0.075912476,0.096130371,-24.51858521,-24.71573257,113.8359222,112.4227371,98.79112244,98.16894531,96.85296631
1/10/2020 17:59,0.030181885,0.004208088,0.004196167,0.077056885,0.113391876,0.001901388,0.001722574,0.080871582,0.097560883,-24.63984489,-24.76716042,114.5901642,113.0551834,99.33463287,99.02735901,97.37478638
1/10/2020 18:59,0.025543213,0.004333258,0.004255772,0.160980225,0.113487244,0.00193119,0.001788139,0.124645233,0.092411041,-24.72264862,-24.67880249,114.7569962,113.5081177,99.64730072,99.14232635,97.68580627
1/10/2020 19:59,0.02935791,0.004202127,0.00423789,0.087165833,0.076007843,0.001704693,0.00166893,0.07276535,0.087451935,-24.42259789,-24.21784401,114.899353,113.6707611,99.93566895,99.30134583,97.68673706
1/10/2020 20:59,0.023162842,0.004172325,0.004142523,0.293731689,0.127220154,0.001710653,0.001639128,0.078964233,0.093460083,-24.57380295,-24.5742569,114.4241028,113.5951462,99.24143982,98.81790161,97.43588257
1/10/2020 21:59,0.037109375,0.004273653,0.004273653,0.112056732,0.091362,0.001686811,0.001567602,0.111961365,0.08058548,-24.44720268,-24.82187653,113.6601105,112.5982285,98.53922272,97.87189484,96.33428192
1/10/2020 22:59,0.011779785,0.003957748,0.003987551,0.091171265,0.081157684,0.001764297,0.001567602,0.151348114,0.13885498,-24.79934692,-24.72493744,112.7007523,111.7145844,97.4941864,96.90292358,95.23345947
1/10/2020 23:59,0.033905029,0.003731251,0.003856421,0.09803772,0.274467468,0.001770258,0.001591444,0.116443634,0.092411041,-24.77123642,-24.60036278,111.5131073,110.635994,96.43965149,95.93695831,94.15937042
1/11/2020 0:59,0.019439697,0.004088879,0.004184246,0.091934204,0.069713593,0.001829863,0.001716614,0.070571899,0.081634521,-24.68061447,-24.59352112,110.5346527,109.6482391,95.37516785,94.87010193,93.06802368
1/11/2020 1:59,0.03527832,0.003957748,0.0043571,0.096893311,0.090026855,0.001758337,0.001627207,0.1121521,0.08687973,-24.81605911,-24.82113838,109.55513,108.649086,94.30965424,93.77966309,92.38295746
1/11/2020 2:59,0.037902832,0.006836653,0.006979704,0.787353516,0.733757019,0.007814169,0.007683039,1.284790039,0.69770813,-16.92123413,-15.93947601,129.5753937,126.0068207,100.8754196,104.4145584,96.10826111
1/11/2020 3:59,14.86734009,0.338804722,0.343209505,4.889583588,5.788516998,0.139689445,0.127953291,1.781845093,1.239013672,-2.487277985,-3.568984985,200.5126495,189.6019897,164.0172729,158.7846527,128.7684937
1/11/2020 4:59,15.75616455,0.199192762,0.203406811,3.253269196,3.455162048,0.14269948,0.130206347,1.2840271,1.374435425,-2.213623047,-3.164909363,200.6919861,190.342041,164.3403473,157.8141785,128.7428436
1/11/2020 5:59,29.45770264,0.142151117,0.146621466,2.404308319,2.116966248,0.124126673,0.113064051,1.524162292,1.482105255,-0.366165161,-1.647926331,200.2655029,189.7462616,164.4194641,155.9530487,128.3590698
1/11/2020 6:59,98.01416016,0.096267462,0.093787909,1.838493347,1.59330368,0.075423717,0.069242716,1.283359528,1.431274414,5.262184143,4.279018402,197.4641418,190.1746826,163.5708618,143.9079285,128.4604645
1/11/2020 7:59,108.063446,0.10368824,0.10278821,1.983451843,1.701164246,0.071978569,0.069487095,1.308631897,1.453018188,5.90322113,5.14938736,196.4935455,190.2174835,164.473999,143.9809875,128.5562897
1/11/2020 8:59,102.7429504,0.113016367,0.11177063,2.125644684,1.875400543,0.073224306,0.067812204,1.303386688,1.417827606,5.678939819,5.149101257,195.6757965,188.5652771,163.5175018,144.1948242,128.6275177
1/11/2020 9:59,136.0023499,0.128078461,0.126004219,2.315425873,2.112102509,0.080233812,0.073254108,1.355743408,1.454925537,7.351947784,7.163406372,196.5306549,189.942627,167.1040344,143.8331299,128.5871735
1/11/2020 10:59,151.412384,0.124937296,0.126683712,2.213573456,2.048015594,0.086438656,0.081843138,1.383686066,1.434326172,7.773399353,8.070518494,195.0155792,190.419632,168.1870728,143.8373413,128.4143829
1/11/2020 11:59,150.6440125,0.119256973,0.117051601,2.171707153,1.915454865,0.086218119,0.085216761,1.371192932,1.449871063,7.666160583,8.139324188,194.2446899,190.1131744,167.7790527,143.9741821,128.5679932
1/11/2020 12:59,148.0615845,0.118744373,0.117141008,2.14509964,1.930713654,0.087374449,0.080442429,1.310634613,1.400756836,7.563949585,8.147453308,194.0495605,188.8342285,167.3686066,144.0555115,128.7522125
1/11/2020 13:59,137.7114563,0.137013197,0.136613846,2.49080658,2.357673645,0.09123683,0.082588196,1.319599152,1.405143738,7.231044769,7.831619263,194.3200378,190.2255554,166.7015686,144.2498169,128.6219482
1/11/2020 14:59,103.2824402,0.127160549,0.125688314,2.294826508,2.151107788,0.074183941,0.072336197,1.240921021,1.354503632,5.733276367,6.31728363,193.9504242,188.7042999,163.0928955,143.8408966,128.3157654
1/11/2020 15:59,103.9345398,0.132960081,0.132125616,2.367973328,2.247810364,0.076067448,0.074857473,1.216697693,1.352977753,5.764602661,6.322860718,193.9211884,189.0279694,163.3523712,144.1617279,128.6230927
1/11/2020 16:59,103.9355469,0.135111809,0.134086609,2.403831482,2.247905731,0.079131126,0.07340312,1.254749298,1.370048523,5.653644562,6.253314972,194.0997772,190.0970001,163.6030579,144.3243561,128.8747253
1/11/2020 17:59,104.0209656,0.132459402,0.129979849,2.446079254,2.279472351,0.074124336,0.067555904,1.214981079,1.347541809,5.678222656,6.270980835,193.5677643,189.643219,163.1437225,144.2456665,128.4461823
1/11/2020 18:59,102.2061462,0.131088495,0.13089776,2.39238739,2.238273621,0.072109699,0.073945522,1.243782043,1.363563538,5.475379944,6.147289276,193.6923676,190.2619476,163.2679901,143.9334259,128.4853363
1/11/2020 19:59,103.3288269,0.130987167,0.128960609,2.389812469,2.248287201,0.080114603,0.079220533,1.275444031,1.371669769,5.42855072,6.189201355,193.6620331,188.8459473,163.3825378,144.0129242,128.5876312
1/11/2020 20:59,143.4889221,0.136435032,0.13499856,2.505683899,2.327060699,0.077289343,0.073069334,1.286411285,1.36756897,7.127285004,7.815074921,194.1441193,188.8507996,168.3271179,143.8285675,128.5049744
1/11/2020 21:59,0.017608643,0.004285574,0.004345179,0.11548996,0.209903717,0.002145767,0.001978874,0.102424622,0.095176697,-23.4404335,-22.39456177,112.098526,110.8023376,96.88437653,96.95122528,94.26868439
1/11/2020 22:59,0.026702881,0.0043571,0.004380941,0.127983093,0.106334686,0.00244379,0.002121925,0.095081329,0.097179413,-24.0509758,-23.34325409,114.104866,112.8450851,99.06323242,98.71574402,96.83683777
1/11/2020 23:59,0.021453857,0.004309416,0.004279613,0.100708008,0.113582611,0.002133846,0.001907349,0.081539154,0.133228302,-23.63555527,-23.5470047,125.4577103,123.7689743,110.3763351,109.4502182,108.9927521
1/12/2020 0:59,-0.025177002,0.003302097,0.00333786,0.129890442,0.08687973,0.001817942,0.001603365,0.106048584,0.179290771,-23.61481094,-23.91025925,110.2328796,108.7099686,95.29026031,96.2168045,92.02945709
1/12/2020 1:59,-0.044586182,0.003910065,0.00397563,0.137901306,0.115394592,0.001937151,0.001639128,0.091171265,0.075912476,-24.86701012,-23.45743179,113.7708359,112.2039032,98.87216949,98.06230927,96.39227295
1/12/2020 2:59,-0.023986816,0.00436902,0.004410744,0.095462799,0.051593781,0.00180006,0.001621246,0.097846985,0.078868866,-23.75028229,-23.29206467,113.6014252,112.0646057,98.62776184,97.99156189,97.17214966
