Point Name,DEMO.SIM.II100,DEMO.SIM.TI101,DEMO.SIM.TI102,DEMO.SIM.XI101X,DEMO.SIM.XI101Y,DEMO.SIM.XI102X,DEMO.SIM.XI102Y
Description,MOTOR CURRENT,NDE BRNG TEMP,DE DRNG TEMP,REL VIB NDE X,REL VIB NDE Y,REL VIB DE X,REL VIB DE Y
Extended Name,,,,,,,
Extended Description,,,,,,,
Units,A,C,C,um,um,um,um
01/06/2017 05:00,473.8230183,60.99938202,53.9997673,11.59382061,11.0172249,11.57287794,16.19514363
01/06/2017 06:00,471.9116777,60.99938202,53.9997673,11.55224416,11.04258167,11.52360602,16.26187595
01/06/2017 07:00,473.1670051,60.99938202,53.9997673,11.5549585,10.98923754,11.46936349,16.21240628
01/06/2017 08:00,474.3870466,60.99938202,53.9997673,11.62739056,11.07336389,11.38015251,16.31140089
01/06/2017 09:00,472.4740484,60.99938202,53.9997673,11.54966743,11.01739061,11.55405082,16.17661761
01/06/2017 10:00,472.3829924,60.99938202,53.9997673,11.51514848,11.0054424,11.65001525,16.12667971
01/06/2017 11:00,472.3380846,60.99938202,53.9997673,11.47235323,11.05886217,11.4265901,16.18816836
01/06/2017 12:00,473.5677893,60.99938202,53.9997673,11.62648668,11.10215,11.47751391,16.11067972
01/06/2017 13:00,468.6323152,60.99938202,53.9997673,11.49636734,10.95889206,11.44155073,16.0090196
01/06/2017 14:00,469.7261211,60.99938202,53.9997673,11.35917481,10.92029294,11.28781912,16.03787403
01/06/2017 15:00,472.4966123,60.99938202,53.9997673,11.2811464,10.78372627,11.21837637,16.01820765
01/06/2017 16:00,481.4801813,60.99938202,53.9997673,11.41552293,10.93818857,11.35878203,16.1828353
01/06/2017 17:00,482.5876134,60.99938202,53.9997673,11.48882916,10.91441035,11.4464646,16.3594904
01/06/2017 18:00,487.433647,60.99938202,53.9997673,11.66553368,11.02306357,11.55987517,16.33380179
01/06/2017 19:00,482.8580528,60.99938202,53.9997673,11.76543766,11.17861346,11.48550217,16.2840533
01/06/2017 20:00,483.5147752,60.99938202,53.9997673,11.72347174,11.27742794,11.4984862,16.32975589
01/06/2017 21:00,482.4032005,61.01595754,53.9997673,11.76314398,11.30089447,11.46399201,16.14298625
01/06/2017 22:00,474.1530152,60.99938202,53.9997673,11.62473896,11.08721217,11.52280403,16.09557858
01/06/2017 23:00,484.1762336,60.99938202,53.9997673,11.69914102,11.11214951,11.47052654,16.158734
01/07/2017 00:00,478.7893764,60.99938202,53.9997673,11.6685758,11.07661878,11.2313982,16.14974296
01/07/2017 01:00,479.8530654,60.99938202,53.9997673,11.6876094,11.14718493,11.62668004,16.14906797
01/07/2017 02:00,470.6062094,60.99938202,53.9997673,11.61704394,11.02723325,11.3933872,16.24552747
01/07/2017 03:00,468.8847531,60.99938202,53.9997673,11.42783213,10.88824578,11.3397602,16.2214732
01/07/2017 04:00,468.8749404,60.99938202,53.9997673,11.34756135,10.7940749,11.2377102,16.05456576
01/07/2017 05:00,469.6580383,60.99938202,53.9997673,11.34864685,10.68316967,11.16947161,16.1547605
01/07/2017 06:00,468.2131806,60.99938202,53.9997673,11.26156351,10.7660496,11.31963187,16.12467998
01/07/2017 07:00,471.0383659,60.99938202,53.9997673,11.27740722,10.72859842,11.34741328,16.12049614
01/07/2017 08:00,472.2395536,60.99938202,53.9997673,11.39616051,10.75116157,11.43567013,16.33484359
01/07/2017 09:00,470.8689613,60.99938202,53.9997673,11.43183425,10.79123259,11.4466763,16.25757765
01/07/2017 10:00,476.76059,60.99938202,53.9997673,11.50032823,10.91662025,11.44328344,16.41816824
01/07/2017 11:00,478.076075,60.99938202,53.9997673,11.66672526,11.04486549,11.55763107,16.45460572
01/07/2017 12:00,470.6090399,60.99938202,53.9997673,11.56550452,11.00067551,11.67752638,16.54122085
01/07/2017 13:00,478.2689051,60.99938202,53.9997673,11.80422384,11.06819482,11.68763809,16.72228676
01/07/2017 14:00,478.5499144,60.99938202,53.9997673,11.89255758,11.18502801,11.76581132,16.777052
01/07/2017 15:00,475.8348884,60.99938202,53.9997673,11.82772626,11.19046968,11.76397391,16.51383497
01/07/2017 16:00,468.5814716,60.99938202,53.9997673,11.73573277,11.18984028,11.48490137,16.60005296
01/07/2017 17:00,474.6078713,60.99938202,53.9997673,11.88521164,11.28722458,11.78896344,16.63424285
01/07/2017 18:00,479.0225196,60.99938202,53.9997673,12.01499557,11.41535014,12.01389897,16.84152092
01/07/2017 19:00,478.7210781,60.99938202,53.9997673,12.17142637,11.50314822,12.13066719,16.85567486
01/07/2017 20:00,476.9799136,60.99938202,53.9997673,12.15097768,11.45644284,12.00082651,17.0242223
01/07/2017 21:00,479.6143899,60.99938202,53.9997673,12.13047656,11.44155648,12.14062382,16.79852439
01/07/2017 22:00,477.3024733,60.99938202,53.9997673,12.02217918,11.35094223,12.13141851,16.93042548
01/07/2017 23:00,478.1921306,60.99938202,53.9997673,12.00447337,11.28766644,12.10042693,16.77640477
01/08/2017 00:00,474.5135547,60.99938202,53.9997673,11.88820873,11.14786207,12.1082173,16.74804498
01/08/2017 01:00,470.1123243,60.99938202,53.9997673,11.63214071,10.99773091,11.97717283,16.73435862
01/08/2017 02:00,469.5135091,60.99938202,53.9997673,11.66522169,10.88006454,11.82170485,16.63973662
01/08/2017 03:00,470.0766323,60.99938202,53.9997673,11.58331016,10.8631776,11.90938735,16.7460149
01/08/2017 04:00,474.103033,60.99938202,53.9997673,11.60977714,10.95604511,11.78609414,16.69051863
01/08/2017 05:00,477.6384213,60.99938202,53.9997673,11.60511045,10.9395559,11.93425741,16.68283017
01/08/2017 06:00,477.1354681,60.99938202,53.9997673,11.59964001,10.89842173,11.96278046,16.70209022
01/08/2017 07:00,478.8937606,60.99938202,53.9997673,11.59737009,10.81967453,12.06567296,16.77046254
01/08/2017 08:00,471.9843036,60.99938202,53.9997673,11.48571393,10.8969418,11.81725192,16.35026291
01/08/2017 09:00,477.6131592,60.99938202,53.9997673,11.55914468,10.95433241,11.79294842,16.37888489
01/08/2017 10:00,479.9850005,60.99938202,53.9997673,11.62567456,10.87524864,11.51314894,16.50413149
01/08/2017 11:00,475.8740371,60.99938202,53.9997673,11.57028408,11.04152034,11.68889517,16.23451639
01/08/2017 12:00,472.9160134,61.47305308,53.9997673,11.62776443,11.0647279,11.62795493,16.06400574
01/08/2017 13:00,474.2928183,61.99789931,54.01650871,11.65758975,11.08140075,11.48785006,16.08146747
01/08/2017 14:00,472.7420645,61.9979248,54.36783572,11.6205041,11.12746585,11.6171384,16.2224552
01/08/2017 15:00,470.0923799,61.1490744,53.99977112,11.5194274,11.02901606,11.67067936,16.20741278
01/08/2017 16:00,472.659185,60.99938202,53.99977112,11.45591211,10.88108057,11.487951,16.14026006
01/08/2017 17:00,471.0584673,60.99938202,53.99977112,11.4222628,10.86948937,11.654252,16.18347205
01/08/2017 18:00,469.6423024,60.99938202,53.99977112,11.47891282,10.97591221,11.39924236,16.26812064
01/08/2017 19:00,463.1073075,60.99938202,53.99977112,11.386018,10.9451939,11.33592317,16.26250854
01/08/2017 20:00,471.5264428,60.99938202,53.99977112,11.4578778,10.99264433,11.49814386,16.2608035
01/08/2017 21:00,468.2972621,60.99938202,53.99977112,11.41057882,10.93217189,11.49542781,16.27781523
01/08/2017 22:00,468.1788331,60.99938202,53.99977112,11.25408688,10.88465912,11.53296445,16.20229871
01/08/2017 23:00,465.3803896,60.99938202,53.99977112,11.1417462,10.96790455,11.37582259,15.81175161
01/09/2017 00:00,473.4002869,60.99938202,53.99977112,11.13659688,10.87918469,11.29564653,15.83848495
01/09/2017 01:00,469.3893,60.99938202,53.99977112,11.07736086,10.83108765,11.03186114,15.51577813
01/09/2017 02:00,470.5803253,60.99938202,53.99977112,11.03052052,10.7466884,10.85061728,15.4717639
01/09/2017 03:00,470.8342549,60.99938202,53.99977112,11.06508998,10.76608875,10.9946445,15.38959556
01/09/2017 04:00,468.4751801,60.99938202,53.99977112,10.89205617,10.69818384,10.75241895,15.2802922
01/09/2017 05:00,470.7489846,60.99938202,53.80886907,10.94501243,10.61163999,10.92333281,15.50573555
01/09/2017 06:00,472.0364353,60.99938202,53.56201232,11.07639584,10.80163253,10.97627295,15.38940089
01/09/2017 07:00,474.2827723,60.99938202,52.99878311,11.0706474,10.99185043,11.05606267,15.33708826
01/09/2017 08:00,460.8787547,60.99938202,52.99878311,10.86667122,10.83710446,10.55579158,15.21339773
01/09/2017 09:00,464.622984,60.99938202,52.99878311,10.8209658,10.67487567,10.57533982,15.17135508
01/09/2017 10:00,466.3120398,60.99938202,52.99878311,10.88498072,10.6629698,10.7696419,15.2070095
01/09/2017 11:00,468.6820513,60.99938202,52.99878311,10.81109932,10.69648363,10.72316152,15.22258895
01/09/2017 12:00,474.3331767,60.99938202,52.99878311,11.05510227,10.70806509,10.85228378,15.48099604
01/09/2017 13:00,473.7291524,60.99938202,52.99878311,10.99456868,10.67398786,10.73182114,15.36492516
01/09/2017 14:00,473.6726943,60.99938202,52.99878311,11.07527481,10.81236479,10.93255128,15.36887843
01/09/2017 15:00,470.9202491,60.99938202,52.99878311,10.95402118,10.6929648,10.86193879,15.31981834
01/09/2017 16:00,472.0727944,60.99938202,53.96658315,10.99332791,10.7272064,10.61407988,15.32143228
01/09/2017 17:00,472.406088,60.99938202,53.89880833,10.99308964,10.86405545,10.72005359,15.43410339
01/09/2017 18:00,469.2145136,60.99938202,53.59233553,10.98342037,10.79340262,10.67788501,15.29790731
01/09/2017 19:00,465.336477,60.99938202,53.96641741,10.82809892,10.72349418,10.54660546,15.37632326
01/09/2017 20:00,465.6756514,60.99938202,53.9997673,10.96525487,10.66553144,10.57412446,15.25870909
01/09/2017 21:00,469.6824813,60.99938202,53.9997673,10.97309118,10.78900729,10.70341437,15.50246272
01/09/2017 22:00,480.0332977,60.99938202,53.9997673,11.21256676,10.95461925,10.94054884,15.46722664
01/09/2017 23:00,482.1112691,60.99938202,53.9997673,11.29148344,10.99475114,10.82955333,15.52743367
01/10/2017 00:00,482.3244125,60.99938202,53.9997673,11.284525,11.04832518,10.93341732,15.28665087
01/10/2017 01:00,477.4309101,60.99938202,53.982403,11.33228732,11.11601011,10.98150226,15.41470404
01/10/2017 02:00,476.4559522,60.99938202,53.19886984,11.19491132,11.06821948,10.87997332,15.24844139
01/10/2017 03:00,476.9523286,60.99938202,52.99878311,11.25469258,11.01364057,10.98991293,15.35240754
01/10/2017 04:00,475.290218,60.99938202,52.99878311,11.23363898,10.99140001,10.83519069,15.3431129
01/10/2017 05:00,476.5658771,60.99938202,52.99878311,11.21537087,11.01722335,11.03717083,15.22677012
01/10/2017 06:00,479.7295144,60.99938202,52.99878311,11.31353527,10.98533295,10.89642681,15.50460465
01/10/2017 07:00,482.7378078,60.99938202,52.99878311,11.39743355,11.07467917,11.00761976,15.45195198
01/10/2017 08:00,480.9628187,60.99938202,52.99878311,11.21763907,11.02216602,11.05117024,15.5669515
01/10/2017 09:00,474.5429548,60.99938202,52.99878311,11.1458192,10.87613549,10.89320803,15.39284608
01/10/2017 10:00,478.9722334,60.99938202,52.99878311,11.18525573,10.90501021,10.85702621,15.51986977
01/10/2017 11:00,480.744052,60.99938202,53.88503821,11.50062273,11.10781236,10.94644951,15.53865678
01/10/2017 12:00,476.7861534,60.99938202,53.46573431,11.43723433,11.22000365,10.79776526,15.48671672
01/10/2017 13:00,478.1507876,60.99938202,53.16403972,11.31399721,11.0434633,10.83604564,15.24611226
01/10/2017 14:00,474.7170817,60.99938202,53.9997673,11.14140843,10.88611895,10.67601274,15.27282459
01/10/2017 15:00,474.8553258,60.99938202,53.71443898,11.13162274,10.89985857,10.74914386,15.52910744
01/10/2017 16:00,476.0046215,60.99938202,53.09500364,11.07848154,10.85043146,10.76889881,15.40156037
01/10/2017 17:00,478.5365899,60.99938202,52.99878311,10.96824043,10.81584014,10.80937765,15.42902883
01/10/2017 18:00,477.7369878,60.99938202,52.99878311,11.02548056,10.70643121,10.81333322,15.4622101
01/10/2017 19:00,476.6262628,60.99938202,52.99878311,11.07320738,10.79803356,10.79723549,15.32579944
01/10/2017 20:00,476.0233345,60.99938202,52.99878311,11.07191272,10.74982613,11.04662206,15.21584751
01/10/2017 21:00,474.7936056,60.99938202,52.99878311,11.0421982,10.81448411,10.9534435,15.60861132
01/10/2017 22:00,472.5673439,60.99938202,52.99878311,11.0265103,10.83033467,10.75724023,15.32412578
01/10/2017 23:00,472.6831534,60.99938202,52.99878311,10.98975054,10.82200735,10.97998787,15.40736689
01/11/2017 00:00,471.1655352,60.99938202,52.99878311,10.9551727,10.75885582,10.85175837,15.25616267
01/11/2017 01:00,473.2166371,60.99938202,52.99878311,11.01643441,10.66683373,10.85414553,15.05953751
01/11/2017 02:00,473.4729022,60.99938202,52.99878311,10.95768848,10.62422745,10.74193145,15.36074447
01/11/2017 03:00,473.7637024,60.99938202,52.99878311,10.98311149,10.58761101,10.7179753,15.52782889
