TS,PWR1_POWER,PF1_POWER FACTOR,JAVG_CURRENT AVG,JPH1_CURRENT PH A,JPH2_CURRENT PH B,JPH3_CURRENT PH C,TIPH1_WINDING TEMP A,TIPH2_WINDING TEMP B,TIPH3_WINDING TEMP C,TTIB_MOTOR IB BRG TEMP,TTOB_MOTOR OB BRG TEMP,VTIBX_MOTOR IB BRG VIB X,VTIBY_MOTOR IB BRG VIB Y,VTOBX_MOTOR OB BRG VIB X,VTOBY_MOTOR OB BRG VIB Y
12-02-2018 18:30,0,1,0,0,0,0,68.47568512,68.70196533,68.47568512,68.24942017,73.68228149,0.003814755,NaN,0.003814755,0.003814755
12-02-2018 19:00,0,1,0,0,0,0,68.47568512,68.47568512,68.41584778,68.24942017,73.84886932,0.003814755,NaN,0.003814755,0.003814755
12-02-2018 19:30,0,1,0,0,0,0,68.24942017,68.47568512,68.24942017,68.24942017,73.45581055,0.00036331,NaN,0.003814755,0.003814755
12-02-2018 20:00,0,1,0,0,0,0,68.24942017,68.47568512,68.24942017,68.24942017,73.22934723,0.003814755,NaN,0.003814755,0.003814755
12-02-2018 20:30,0,1,0,0,0,0,68.24942017,68.47568512,68.24942017,68.24942017,73.22934723,0.003814755,NaN,0.003814755,0.003814755
12-02-2018 21:00,0,1,0,0,0,0,68.24942017,68.47568512,68.24942017,68.24942017,73.45581055,0.001753557,NaN,0.003814755,0.003814755
12-02-2018 21:30,0,1,0,0,0,0,68.24942017,68.24942017,68.24942017,68.24942017,73.53489685,0.002482619,NaN,0.003814755,0.001332137
12-02-2018 22:00,0,1,0,0,0,0,68.24942017,68.24942017,68.24942017,68.24942017,73.65172577,0.003814755,NaN,0.003814755,0.003814755
12-02-2018 22:30,0,1,0,0,0,0,68.02316284,68.24942017,68.24942017,68.03636169,73.24256134,0.003814755,NaN,0.003814755,0.000222527
12-02-2018 23:00,0,0.91452992,0,0,0,0,68.02316284,68.24942017,68.23007965,68.02316284,73.22934723,0.003488708,NaN,0.003814755,0.003488708
12-02-2018 23:30,0,1,0,0,0,0,68.02316284,68.24942017,68.02316284,68.02316284,73.22934723,0.003814755,NaN,0.003814755,0.000847723
12-03-2018 00:00,0,1,0,0,0,0,68.02316284,68.24942017,68.02316284,68.02316284,73.45581055,0.003814755,NaN,0.003814755,0.002553947
12-03-2018 00:30,0,1,0,0,0,0,68.02316284,68.24942017,68.02316284,68.02316284,73.68228149,0.001858471,NaN,0.003814755,0.003814755
12-03-2018 01:00,0,1,0,0,0,0,68.02316284,68.11018372,68.02316284,68.02316284,73.31645203,0.003814755,NaN,0.003814755,0.003814755
12-03-2018 01:30,0,1,0,0,0,0,68.02316284,68.02316284,68.02316284,68.02316284,73.22934723,0.003814755,NaN,0.003814755,0.003814755
12-03-2018 02:00,0,1,0,0,0,0,67.79691315,68.02316284,67.79691315,68.02316284,73.22934723,0.003814755,NaN,0.003814755,0.003814755
12-03-2018 02:30,0,1,0,0,0,0,67.79691315,68.02316284,67.79691315,68.02316284,73.45581055,0.003814755,NaN,0.003814755,0.003814755
12-03-2018 03:00,0,1,0,0,0,0,67.79691315,68.02316284,67.79691315,68.02316284,73.64163208,0,NaN,0.003130056,0.003130056
12-03-2018 03:30,0,1,0,0,0,0,67.79691315,68.02316284,67.79691315,68.02316284,73.22934723,0,NaN,0.002575775,0.003814755
12-03-2018 04:00,0,1,0,0,0,0,67.79691315,68.02316284,67.79691315,68.02316284,73.00289154,0.001956285,NaN,0.003814755,0.003814755
12-03-2018 04:30,0,1,0,0,0,0,67.79691315,67.94001007,67.79691315,67.79691315,73.00289154,0.001402004,NaN,0.003814755,0.003814755
12-03-2018 05:00,0,1,0,0,0,0,67.79691315,67.79691315,67.79691315,67.79691315,73.22934723,0.003814755,NaN,0.003814755,0.002959724
12-03-2018 05:30,0,1,0,0,0,0,67.79691315,67.79691315,67.79691315,67.79691315,73.43839264,0.000293443,NaN,0.003814755,0.003814755
12-03-2018 06:00,0,1,0,0,0,0,67.79691315,67.79691315,67.79691315,67.79691315,73.22934723,0.003814755,NaN,0.003814755,0.003814755
12-03-2018 06:30,0,1,0,0,0,0,67.57067871,67.79691315,67.61553192,67.79691315,73.00289154,0,NaN,0.003814755,0.000756374
12-03-2018 07:00,0,1,0,0,0,0,67.57067871,67.79691315,67.57067871,67.79691315,73.00289154,0.00254317,NaN,0.003814755,0.003814755
12-03-2018 07:30,0,1,0,0,0,0,67.57067871,67.79691315,67.57067871,67.79691315,73.00289154,0.003814755,NaN,0.003814755,0.001793261
12-03-2018 08:00,0,0.615384638,0,0,0,0,67.57067871,67.79691315,67.57067871,67.79691315,73.22934723,0.002347542,NaN,0.003814755,0.002347542
12-03-2018 08:30,0,1,0,0,0,0,67.57067871,67.57067871,67.57067871,67.57067871,73.28547668,0.000945538,NaN,0.003814755,0.003814755
12-03-2018 09:00,0,1,0,0,0,0,67.57067871,67.57067871,67.57067871,67.57067871,73.00289154,0.000489071,NaN,0.003814755,0.003814755
12-03-2018 09:30,0,0.008547009,0,0,0,0,67.56874847,67.57067871,67.34444427,67.57067871,72.77645111,0.003814755,NaN,0.003814755,0.003814755
12-03-2018 10:00,0,1,0,0,0,0,67.34444427,67.57067871,67.34444427,67.57067871,73.00289154,0.003814755,NaN,0.003814755,0.000521676
12-03-2018 10:30,0,1,0,0,0,0,67.34444427,67.57067871,67.34444427,67.57067871,73.22934723,0.001043352,NaN,0.003814755,0.003814755
12-03-2018 11:00,0,1,0,0,0,0,67.34444427,67.57067871,67.34444427,67.34444427,73.22934723,0.003814755,NaN,0.003814755,0.003814755
12-03-2018 11:30,0,1,0,0,0,0,67.34444427,67.34444427,67.34444427,67.34444427,73.00289154,0.002086704,NaN,0.003814755,0.003814755
12-03-2018 12:00,0,0.355932206,0,0,0,0,67.19874573,67.34444427,67.34444427,67.34444427,72.85704803,0.003814755,NaN,0.003814755,0.003814755
12-03-2018 12:30,0,0.760683775,0,0,0,0,67.1182251,67.34444427,67.1182251,67.34444427,73.17515564,0.003814755,NaN,0.003814755,0.003814755
12-03-2018 13:00,0,1,0,0,0,0,67.1182251,67.34444427,67.1182251,67.34444427,73.22934723,0.000423862,NaN,0.003814755,0.003814755
12-03-2018 13:30,7267.851074,0.996384621,1.159667969,1.15573585,1.176379323,1.169776917,67.29234314,67.52437592,67.29234314,67.38505554,72.92749023,0.003620692,NaN,0.003718898,0.008022725
12-03-2018 14:00,312124.4375,0.86830771,49.6056366,49.07670975,50.06037521,49.64710999,93.64705658,94.36386871,92.73806,75.86037445,131.0386505,0.125361085,NaN,0.158535361,0.176448286
12-03-2018 14:30,311481.125,0.868581235,49.50910187,49.07024002,49.90338135,49.65745544,106.0062943,107.1451569,104.8014755,79.18619537,148.3589325,0.122752704,NaN,0.155992195,0.191453263
12-03-2018 15:00,310574.2188,0.869000018,49.40360641,48.96228409,49.7387085,49.49855423,113.2169495,114.7236938,111.6209412,80.7073822,156.3343811,0.123502612,NaN,0.16356577,0.190144628
12-03-2018 15:30,311625.4375,0.868470132,49.40520096,49.12335205,49.85471344,49.58996964,117.8007889,119.1702042,116.0962906,81.73465729,161.4431152,0.129534498,NaN,0.162545756,0.200488418
12-03-2018 16:00,310994.7813,0.868299186,49.3606987,49.06108475,49.74546051,49.48972702,120.6804504,121.9763718,118.7800293,82.67487335,165.453064,0.129860535,NaN,0.157622427,0.180428416
12-03-2018 16:30,310630.4063,0.868000031,49.46777725,49.11286163,49.75849533,49.42951202,122.5365982,123.9071274,120.4813995,83.38449097,168.302948,0.123633027,NaN,0.144959539,0.186264664
12-03-2018 17:00,309544.375,0.870000064,49.50803757,48.89105606,49.53022766,49.11156845,123.7078323,124.8501511,121.439621,84.10971832,170.4788666,0.136602983,NaN,0.152403429,0.178858891
