timestamp,Current (A) Avg Current A,Current (A) Max Current A,Current (A) Min Current A,Torque (N·m) Avg Torque Nm,Torque (N·m) Max Torque Nm,Torque (N·m) Min Torque Nm,Speed (RPM) Avg Speed RPM,Speed (RPM) Max Speed RPM,Speed (RPM) Min Speed RPM
2025-11-05 09:36:32.280,498.83,612.0,438.0,40.9,49.61,36.58,853.54,869.25,791.55
2025-11-05 09:37:42.830,491.17,655.0,436.0,40.06,51.53,35.65,856.61,872.47,798.9
2025-11-05 09:38:53.413,478.17,585.0,423.0,39.89,47.67,35.44,853.71,870.97,796.58
2025-11-05 09:40:03.003,501.33,708.0,433.0,38.7,43.71,35.75,855.01,871.95,799.72
2025-11-05 09:41:12.573,489.67,574.0,441.0,40.01,50.79,36.22,852.46,870.45,790.88
2025-11-05 09:42:23.147,464.0,493.0,441.0,39.04,41.63,36.57,851.71,868.8,797.47
2025-11-05 09:43:32.763,468.33,588.0,369.0,40.08,45.69,37.29,847.39,868.42,794.78
2025-11-05 09:44:43.337,472.33,578.0,423.0,40.46,48.81,36.54,851.64,870.9,799.35
2025-11-05 09:45:52.830,501.5,632.0,440.0,40.42,52.35,35.86,853.84,871.42,798.97
2025-11-05 09:47:03.370,480.0,518.0,454.0,39.78,42.32,37.36,852.76,870.9,795.0
2025-11-05 09:48:12.947,477.67,572.0,437.0,39.02,45.17,36.58,855.16,870.45,802.42
2025-11-05 09:49:22.547,484.67,636.0,438.0,40.15,52.74,35.8,854.35,870.0,799.42
2025-11-05 09:50:32.083,486.33,646.0,424.0,39.1,47.33,35.42,850.33,869.1,800.03
2025-11-05 09:51:42.657,500.83,654.0,441.0,40.54,47.9,36.51,856.45,870.75,801.45
2025-11-05 09:53:06.310,521.33,746.0,440.0,42.72,59.96,36.75,850.51,871.42,798.67
2025-11-05 09:54:15.843,512.67,689.0,458.0,41.14,51.85,37.59,851.96,869.33,798.38
2025-11-05 09:55:26.427,497.17,652.0,448.0,42.07,57.5,37.1,854.5,872.33,798.9
2025-11-05 09:56:36.017,499.0,692.0,437.0,41.09,54.61,36.27,852.92,872.78,793.28
2025-11-05 09:57:44.547,498.17,672.0,436.0,41.32,58.1,36.01,854.54,871.88,798.75
2025-11-05 09:58:55.120,512.5,694.0,449.0,42.09,57.46,36.86,854.46,871.42,798.22
2025-11-05 10:00:05.670,507.33,664.0,462.0,41.34,52.51,38.18,852.61,870.97,794.92
2025-11-05 10:01:16.197,506.67,725.0,449.0,41.01,56.31,36.13,855.19,873.9,797.03
2025-11-05 10:02:25.790,504.33,701.0,446.0,40.95,56.7,36.24,856.11,874.58,800.33
2025-11-05 10:03:34.393,500.83,689.0,435.0,41.33,56.4,36.84,854.5,873.3,795.67
2025-11-05 10:04:44.947,502.33,689.0,452.0,41.81,57.41,36.95,854.6,873.45,794.63
2025-11-05 10:05:55.540,518.5,774.0,453.0,41.5,57.24,37.25,855.68,874.28,799.65
2025-11-05 10:20:44.947,29.0,31.0,27.0,2.33,2.36,2.3,803.48,824.33,782.63
2025-11-05 10:22:46.960,505.71,669.0,430.0,36.49,54.72,2.63,852.45,878.17,778.58
2025-11-05 10:26:06.560,477.86,728.0,8.0,47.95,60.28,39.93,865.3,911.78,810.83
2025-11-05 10:27:18.057,554.14,639.0,457.0,43.07,53.69,26.81,862.81,910.88,825.0
2025-11-05 10:28:31.637,557.33,652.0,505.0,45.88,53.51,41.63,855.17,875.7,811.05
2025-11-05 10:29:42.157,565.5,673.0,499.0,46.71,54.27,41.33,856.94,875.92,809.85
2025-11-05 10:30:53.693,542.33,607.0,497.0,44.08,47.29,40.34,848.83,864.9,814.95
2025-11-05 10:32:03.200,538.0,574.0,497.0,44.04,46.5,40.0,848.29,864.67,813.38
2025-11-05 10:33:13.737,563.5,727.0,494.0,44.37,48.64,40.87,849.21,864.75,812.92
2025-11-05 10:34:24.223,562.17,710.0,502.0,43.16,45.3,40.28,847.5,863.25,811.28
2025-11-05 10:35:33.720,527.67,563.0,503.0,43.39,47.07,40.08,848.02,863.1,817.05
2025-11-05 10:36:44.227,539.17,571.0,503.0,43.69,47.15,41.09,848.65,862.8,813.83
2025-11-05 10:37:54.760,544.83,666.0,493.0,45.22,53.26,41.59,849.4,863.55,812.4
2025-11-05 10:39:06.303,486.86,683.0,4.0,39.77,52.31,3.65,851.91,866.47,816.0
2025-11-05 10:40:17.880,574.43,676.0,510.0,47.14,60.81,41.57,854.11,863.92,834.0
2025-11-05 10:41:28.420,571.43,663.0,505.0,40.66,61.57,1.77,849.23,861.3,826.58
2025-11-05 10:42:39.963,622.71,799.0,532.0,48.96,53.25,43.21,842.41,860.63,817.35
2025-11-05 10:43:49.487,658.86,694.0,634.0,54.66,58.29,52.46,835.31,842.03,810.9
2025-11-05 10:45:00.987,626.17,691.0,596.0,51.58,55.84,49.36,846.88,855.53,829.2
2025-11-05 10:46:11.520,626.5,700.0,592.0,51.67,57.38,49.73,842.84,853.2,816.75
2025-11-05 10:47:22.093,625.5,705.0,583.0,51.05,56.26,48.37,844.21,857.47,816.53
2025-11-05 10:48:31.640,610.83,682.0,579.0,51.0,56.59,48.05,844.3,857.63,816.0
2025-11-05 10:49:42.203,612.67,691.0,570.0,50.92,57.03,47.28,845.47,860.55,815.85
2025-11-05 10:50:51.793,610.83,666.0,565.0,50.72,57.05,46.64,846.32,862.8,815.55
2025-11-05 10:52:00.327,617.83,700.0,572.0,51.34,57.02,48.34,844.72,858.45,816.53
2025-11-05 10:53:09.937,613.71,679.0,566.0,52.13,56.95,47.75,844.96,857.78,822.53
2025-11-05 10:54:19.527,635.29,733.0,562.0,54.23,66.72,48.1,842.57,858.0,816.38
2025-11-05 10:55:31.100,631.0,713.0,583.0,51.85,57.93,46.97,844.07,859.05,815.92
2025-11-05 10:56:41.630,647.5,755.0,585.0,52.83,57.37,48.98,841.8,857.92,816.53
2025-11-05 10:57:52.170,641.5,741.0,578.0,52.12,59.15,47.79,844.94,857.92,816.0
2025-11-05 10:58:59.703,543.43,706.0,27.0,50.75,58.61,42.02,838.25,856.95,801.22
2025-11-05 11:00:09.267,637.86,717.0,579.0,52.68,58.32,48.24,843.13,857.47,816.6
2025-11-05 11:01:18.833,635.43,704.0,575.0,53.51,59.33,48.36,840.59,855.45,813.75
2025-11-05 11:02:29.333,640.14,723.0,584.0,45.59,63.3,0.58,853.64,902.33,829.28
2025-11-05 11:03:52.000,637.67,697.0,574.0,52.46,58.16,48.25,842.26,857.63,813.67
2025-11-05 11:05:14.633,614.33,702.0,556.0,49.82,57.29,46.03,849.75,869.25,813.3
2025-11-05 11:06:39.427,630.86,703.0,577.0,50.98,57.71,45.11,842.44,857.7,809.92
2025-11-05 11:08:02.213,623.5,673.0,567.0,51.25,56.32,47.03,843.44,857.33,813.22
2025-11-05 11:09:48.093,622.57,739.0,550.0,44.39,61.75,0.67,854.58,900.67,811.72
2025-11-05 11:11:35.010,602.67,680.0,569.0,50.22,56.8,46.43,844.34,857.78,812.92
2025-11-05 11:13:19.920,640.14,687.0,584.0,51.71,55.88,48.05,842.93,856.42,810.22
2025-11-05 11:14:41.620,616.17,666.0,560.0,51.57,55.75,48.43,842.7,858.08,812.55
2025-11-05 11:16:07.337,619.17,736.0,559.0,51.57,59.92,46.63,848.01,857.4,811.95
2025-11-05 11:17:30.990,625.5,666.0,578.0,51.4,55.29,47.67,842.79,856.72,813.38
2025-11-05 11:18:48.637,627.43,726.0,566.0,50.78,56.94,46.78,845.24,858.3,810.6
2025-11-05 11:20:06.323,632.0,744.0,551.0,51.44,59.91,47.82,848.26,858.53,812.25
2025-11-05 11:21:20.897,621.0,697.0,558.0,51.38,57.32,47.54,844.16,858.45,813.08
2025-11-05 11:22:31.433,620.5,695.0,569.0,51.28,57.88,47.44,843.94,858.3,812.78
2025-11-05 11:23:43.033,613.67,717.0,554.0,51.37,58.11,47.24,842.29,859.58,808.13
2025-11-05 11:24:53.620,585.33,638.0,528.0,50.74,54.71,47.54,840.35,856.65,810.53
2025-11-05 11:26:04.207,634.33,688.0,589.0,51.33,56.45,48.37,844.26,857.4,814.8
2025-11-05 11:27:14.797,620.33,680.0,593.0,50.83,56.69,47.58,849.06,859.95,822.75
2025-11-05 11:28:24.387,625.33,696.0,579.0,51.59,58.11,48.58,847.96,859.88,824.47
2025-11-05 11:29:34.967,635.17,698.0,602.0,52.49,62.19,48.84,847.35,856.28,824.85
2025-11-05 11:30:44.533,610.67,679.0,561.0,50.92,58.84,47.92,849.59,860.85,824.47
2025-11-05 11:31:54.150,619.67,720.0,589.0,50.28,57.29,47.53,851.06,862.42,826.72
2025-11-05 11:33:05.790,598.67,726.0,542.0,50.79,58.85,47.37,850.24,860.7,824.33
2025-11-05 11:34:16.350,664.33,787.0,579.0,54.3,63.39,50.28,848.02,854.55,819.6
2025-11-05 11:35:25.950,638.0,702.0,590.0,53.51,63.47,49.45,849.39,858.97,829.5
2025-11-05 11:36:35.553,637.0,741.0,595.0,53.49,61.12,49.12,846.07,855.75,819.22
2025-11-05 11:37:46.163,608.83,682.0,569.0,50.41,57.24,47.02,844.96,854.55,813.3
2025-11-05 11:38:55.800,607.67,677.0,560.0,50.43,57.02,47.61,844.61,853.35,818.78
2025-11-05 11:40:05.410,572.0,587.0,549.0,48.5,51.56,46.94,843.96,853.58,821.92
2025-11-05 11:41:15.007,602.33,703.0,565.0,49.53,53.29,46.54,845.89,855.6,819.15
2025-11-05 11:42:23.627,614.83,699.0,574.0,49.4,53.34,46.62,842.39,853.2,822.08
2025-11-05 11:43:33.250,606.83,746.0,542.0,51.11,57.57,44.51,839.79,855.45,815.4
2025-11-05 11:44:41.787,621.17,726.0,550.0,50.71,55.18,46.63,841.59,854.1,815.47
2025-11-05 11:45:52.373,576.17,656.0,486.0,50.3,60.1,45.34,839.03,855.75,806.33
2025-11-05 11:47:04.017,601.83,681.0,553.0,49.8,57.41,46.16,847.41,858.15,819.6
2025-11-05 11:48:13.617,581.0,656.0,528.0,47.87,50.61,45.68,842.53,859.2,815.78
2025-11-05 11:49:23.197,622.83,697.0,566.0,50.95,58.63,45.77,840.09,855.3,808.65
2025-11-05 11:50:31.813,605.33,684.0,561.0,49.9,54.11,46.04,839.09,853.13,810.75
2025-11-05 11:51:41.377,615.67,699.0,574.0,51.06,58.14,46.64,838.8,854.03,812.85
2025-11-05 11:52:50.960,606.5,662.0,572.0,50.59,57.12,47.12,836.68,850.95,810.75
2025-11-05 11:54:01.573,617.0,692.0,572.0,50.54,56.28,47.11,835.86,850.13,808.8
2025-11-05 11:55:11.177,613.83,676.0,568.0,51.15,58.56,47.07,838.29,852.45,812.47
2025-11-05 11:56:19.757,599.0,694.0,481.0,51.71,58.68,46.78,835.86,850.2,812.33
2025-11-05 11:57:29.330,607.43,707.0,549.0,50.78,58.5,46.32,837.38,852.45,818.25
2025-11-05 11:58:38.923,630.43,693.0,570.0,52.07,61.44,47.27,836.44,848.4,821.25
2025-11-05 11:59:48.517,638.11,694.0,558.0,52.74,57.27,47.55,835.49,847.72,825.83
2025-11-05 12:01:11.250,604.83,656.0,558.0,49.76,54.01,46.49,836.13,848.4,811.05
2025-11-05 12:02:19.857,613.0,668.0,559.0,50.89,56.97,46.07,836.44,850.5,811.13
2025-11-05 12:03:30.483,602.67,679.0,545.0,50.16,55.73,46.22,836.81,850.72,812.33
2025-11-05 12:04:41.047,584.33,656.0,553.0,49.33,56.27,45.27,838.97,852.67,812.25
2025-11-05 12:05:49.650,602.57,684.0,548.0,49.49,56.17,46.2,837.8,850.95,814.2
2025-11-05 12:07:08.333,599.0,705.0,551.0,49.31,57.11,45.26,841.86,848.55,812.47
2025-11-05 12:08:17.930,511.71,734.0,5.0,42.06,57.98,0.37,847.71,870.08,822.53
2025-11-05 12:09:28.537,586.29,773.0,416.0,42.53,59.1,0.52,848.7,892.65,813.9
2025-11-05 12:10:40.163,608.5,662.0,565.0,49.92,55.95,45.87,839.96,851.78,812.7
2025-11-05 12:11:49.793,576.86,648.0,446.0,51.6,64.36,45.14,836.41,850.65,812.47
2025-11-05 12:13:27.667,624.0,734.0,575.0,50.96,58.59,47.46,842.4,856.05,811.95
2025-11-05 12:19:21.710,560.0,610.0,536.0,45.97,48.79,43.22,836.78,851.63,804.53
2025-11-05 12:24:12.150,536.17,611.0,494.0,44.77,50.38,41.92,840.42,853.72,807.3
2025-11-05 12:26:10.217,538.83,573.0,511.0,45.43,48.66,42.3,840.28,852.45,807.6
2025-11-05 12:27:31.917,575.17,612.0,537.0,47.83,51.67,45.54,836.69,850.72,810.08
2025-11-05 12:28:41.507,611.17,677.0,554.0,50.12,55.05,45.78,836.91,850.35,811.35
2025-11-05 12:29:51.117,608.83,665.0,567.0,50.33,54.44,46.66,837.1,850.88,810.15
2025-11-05 12:31:00.707,596.4,679.0,566.0,49.64,56.54,47.64,836.54,853.65,811.05
2025-11-05 12:32:10.317,623.5,686.0,576.0,50.74,56.15,47.31,838.34,850.95,811.2
2025-11-05 12:33:19.913,637.86,695.0,582.0,52.29,57.31,47.85,836.61,850.13,813.97
2025-11-05 12:34:30.500,630.83,684.0,566.0,51.06,56.22,46.88,838.76,854.78,809.92
2025-11-05 12:35:40.110,607.5,653.0,575.0,51.36,56.48,48.07,837.9,852.0,808.5
2025-11-05 12:36:50.710,604.5,654.0,566.0,50.16,53.52,47.92,840.65,849.75,819.22
2025-11-05 12:37:59.243,613.57,662.0,579.0,52.6,64.21,48.13,838.5,852.6,813.75
2025-11-05 12:39:09.823,613.0,685.0,570.0,51.0,56.2,47.38,841.7,853.88,823.88
2025-11-05 12:40:19.400,636.43,762.0,578.0,52.75,65.39,47.62,840.6,854.33,815.33
2025-11-05 12:41:28.937,642.14,776.0,597.0,52.35,63.16,48.08,840.74,851.92,817.88
2025-11-05 12:42:38.517,535.57,689.0,7.0,45.17,57.46,0.7,848.08,880.65,830.17
2025-11-05 12:43:48.027,533.57,713.0,9.0,43.53,58.65,0.57,852.06,894.9,824.63
2025-11-05 12:44:56.517,543.43,769.0,5.0,44.69,58.6,3.19,846.95,859.72,824.4
2025-11-05 12:46:08.090,651.57,835.0,590.0,44.43,59.85,0.96,847.18,891.0,819.53
2025-11-05 12:47:21.717,627.0,683.0,571.0,52.25,56.88,47.67,838.45,855.45,812.7
2025-11-05 12:48:32.243,616.83,682.0,561.0,51.05,56.02,45.96,839.78,855.15,806.55
2025-11-05 12:49:41.783,617.5,677.0,567.0,50.58,56.21,45.94,839.74,854.55,809.55
2025-11-05 12:50:50.273,626.83,702.0,575.0,51.54,57.19,48.12,841.61,855.08,821.1
2025-11-05 12:51:59.823,630.43,701.0,578.0,52.0,58.44,47.01,841.95,856.13,825.97
2025-11-05 12:53:14.417,640.67,740.0,602.0,51.19,53.52,49.01,842.7,855.97,813.3
2025-11-05 12:54:26.997,611.0,723.0,578.0,50.05,58.99,46.17,848.47,861.0,817.5
2025-11-05 12:59:19.327,606.86,750.0,553.0,49.51,60.17,45.29,837.62,854.17,805.28
2025-11-05 13:00:27.880,619.67,720.0,563.0,51.69,60.21,47.5,841.0,852.3,823.2
2025-11-05 13:01:35.413,627.83,694.0,575.0,52.91,68.45,46.52,847.08,856.13,831.97
2025-11-05 13:02:44.953,600.5,650.0,575.0,48.99,54.2,47.32,843.7,847.95,835.13
2025-11-05 13:03:56.483,613.83,712.0,557.0,49.35,56.03,46.31,842.3,854.1,813.9
2025-11-05 13:05:06.047,601.67,665.0,566.0,49.01,55.73,44.33,840.13,846.22,819.53
2025-11-05 13:06:14.613,602.83,677.0,572.0,49.94,57.95,47.11,839.09,848.4,823.42
2025-11-05 13:07:24.163,575.33,597.0,554.0,48.18,57.0,43.21,832.55,844.42,813.08
2025-11-05 13:08:34.717,594.0,655.0,563.0,48.92,53.26,44.22,836.13,844.58,806.92
2025-11-05 13:09:44.257,579.5,643.0,529.0,47.79,50.05,45.87,836.34,847.05,810.97
2025-11-05 13:10:53.790,585.17,635.0,554.0,48.2,50.88,45.66,831.06,845.1,798.22
2025-11-05 13:12:03.443,606.0,645.0,579.0,48.32,51.01,45.41,836.91,846.53,811.35
2025-11-05 13:13:13.070,607.17,697.0,559.0,49.38,57.35,45.78,833.7,846.45,807.53
2025-11-05 13:14:22.653,607.5,660.0,559.0,50.85,58.51,45.05,832.86,847.35,806.92
2025-11-05 13:15:32.247,627.33,707.0,529.0,51.33,57.38,46.6,832.08,846.53,804.45
2025-11-05 13:16:41.857,606.5,659.0,554.0,50.3,55.03,46.02,832.54,846.83,804.0
2025-11-05 13:17:52.463,616.5,718.0,564.0,49.82,54.18,46.04,834.26,846.08,806.4
2025-11-05 13:19:01.077,620.0,694.0,562.0,50.57,58.2,46.28,833.89,850.42,806.33
2025-11-05 13:20:10.623,633.17,710.0,593.0,52.53,59.21,48.46,830.64,846.6,803.17
2025-11-05 13:21:20.227,622.0,714.0,559.0,51.67,57.82,48.27,832.36,845.7,807.75
2025-11-05 13:22:29.767,532.29,718.0,25.0,52.77,65.23,47.22,833.3,847.88,805.42
2025-11-05 13:23:40.390,617.83,708.0,559.0,51.28,58.79,46.73,832.54,846.45,805.58
2025-11-05 13:24:51.970,598.0,653.0,560.0,51.06,55.91,46.17,831.61,847.5,802.13
2025-11-05 13:26:02.527,608.0,694.0,538.0,50.59,58.78,46.38,833.56,846.38,804.9
2025-11-05 13:27:13.123,590.0,625.0,554.0,50.61,58.04,47.23,832.41,849.45,803.78
2025-11-05 13:28:22.660,612.0,696.0,558.0,50.76,57.49,44.9,833.19,846.6,806.47
2025-11-05 13:29:32.180,579.67,637.0,531.0,49.15,54.16,45.42,831.45,848.03,799.28
2025-11-05 13:30:42.767,622.83,699.0,575.0,51.79,58.84,48.3,831.94,846.38,804.38
2025-11-05 13:31:52.307,654.17,759.0,597.0,52.34,61.03,46.4,829.77,844.13,802.2
2025-11-05 13:33:01.837,641.0,718.0,593.0,53.25,60.16,48.31,828.81,842.55,804.0
2025-11-05 13:34:10.370,644.83,724.0,607.0,52.78,59.42,49.95,829.81,842.33,806.25
2025-11-05 13:35:19.940,634.14,726.0,575.0,51.56,56.12,47.79,835.45,848.7,813.22
2025-11-05 13:36:29.540,618.43,722.0,552.0,51.72,60.09,47.41,836.14,849.15,818.92
2025-11-05 13:37:38.093,639.43,736.0,576.0,52.58,64.76,47.37,842.19,848.78,829.72
2025-11-05 13:38:47.687,630.29,730.0,560.0,52.86,66.31,46.17,848.69,896.55,816.3
2025-11-05 13:39:57.290,639.14,786.0,567.0,45.05,63.12,4.53,840.75,847.13,819.45
2025-11-05 13:41:05.853,632.33,737.0,580.0,52.23,63.2,49.26,841.89,851.78,819.08
2025-11-05 13:42:15.427,651.67,748.0,604.0,52.5,59.18,50.35,841.72,852.75,818.85
2025-11-05 13:43:24.987,635.67,705.0,571.0,51.34,56.63,45.86,839.61,848.7,823.88
2025-11-05 13:44:35.547,616.67,696.0,575.0,50.76,52.36,49.81,842.46,848.85,820.72
2025-11-05 13:45:46.153,644.83,726.0,596.0,52.93,63.82,49.59,846.99,852.45,834.75
2025-11-05 13:46:53.723,588.33,627.0,569.0,48.6,51.04,46.82,841.87,853.72,814.13
2025-11-05 13:48:03.327,599.83,655.0,561.0,49.36,51.79,46.8,839.86,856.42,813.15
2025-11-05 13:49:12.897,618.83,643.0,576.0,50.83,54.73,47.71,837.91,852.75,810.6
2025-11-05 13:50:23.493,588.33,644.0,539.0,48.04,51.35,43.88,837.47,850.35,812.03
2025-11-05 13:51:35.063,616.33,687.0,583.0,50.43,54.13,47.84,838.48,847.95,808.5
2025-11-05 13:52:44.643,611.0,661.0,572.0,49.43,51.52,47.25,840.36,850.05,816.83
2025-11-05 13:53:54.227,636.67,777.0,591.0,50.09,52.42,48.83,839.23,850.58,815.7
2025-11-05 13:55:02.803,586.67,654.0,559.0,50.18,56.64,45.88,836.88,852.6,808.65
2025-11-05 13:56:18.423,642.29,741.0,592.0,53.49,64.55,48.38,837.92,851.25,803.47
2025-11-05 13:57:27.987,646.29,767.0,570.0,54.16,67.51,47.88,840.83,850.95,819.45
2025-11-05 13:58:37.587,561.43,818.0,7.0,46.25,66.43,0.47,845.1,889.42,822.08
2025-11-05 13:59:48.207,650.57,793.0,581.0,54.31,66.8,47.92,836.87,849.45,817.5
2025-11-05 14:00:58.800,678.71,804.0,607.0,55.26,65.25,49.54,834.62,847.05,817.35
2025-11-05 14:02:07.390,636.5,710.0,606.0,53.81,61.75,49.67,834.55,842.17,818.33
2025-11-05 14:03:19.010,645.86,789.0,579.0,52.3,59.91,48.3,837.45,847.28,823.95
2025-11-05 14:04:27.627,647.43,778.0,580.0,52.55,64.48,46.12,838.69,845.55,824.25
2025-11-05 14:05:36.220,651.17,772.0,595.0,53.76,62.19,48.32,839.42,845.7,817.5
2025-11-05 14:06:46.850,626.17,768.0,564.0,51.53,58.63,46.74,844.25,852.9,834.38
2025-11-05 14:07:55.420,615.67,686.0,578.0,49.73,55.41,47.35,843.84,852.9,825.15
2025-11-05 14:09:04.987,600.0,613.0,588.0,51.55,63.08,47.19,841.48,853.5,814.95
2025-11-05 14:10:15.577,598.17,682.0,512.0,50.73,57.19,49.05,838.62,851.1,807.3
2025-11-05 14:11:24.160,623.5,716.0,583.0,50.29,52.91,47.6,839.53,849.53,812.03
2025-11-05 14:12:33.717,580.33,636.0,517.0,48.5,52.31,46.21,841.62,853.8,818.63
2025-11-05 14:13:42.287,623.33,710.0,568.0,51.23,58.81,47.3,836.83,853.35,805.95
2025-11-05 14:14:52.830,621.33,703.0,557.0,51.18,58.31,47.0,833.97,849.22,805.35
2025-11-05 14:16:00.383,626.67,725.0,573.0,51.58,57.55,47.96,836.29,850.5,805.05
2025-11-05 14:17:09.927,629.29,699.0,570.0,51.82,57.16,48.17,835.79,845.55,818.63
2025-11-05 14:18:29.577,605.43,680.0,553.0,48.31,56.81,43.05,830.07,847.58,800.85
2025-11-05 14:19:40.210,593.0,650.0,551.0,49.28,56.39,45.68,835.51,848.78,807.9
2025-11-05 14:20:50.797,588.0,648.0,551.0,49.07,54.0,45.99,838.08,852.53,809.47
2025-11-05 14:22:00.360,607.0,654.0,560.0,49.05,53.84,46.03,841.41,853.95,811.58
2025-11-05 14:23:09.920,596.29,672.0,546.0,50.05,54.69,45.99,841.34,855.0,819.67
2025-11-05 14:24:20.547,613.5,697.0,562.0,50.74,57.05,46.72,843.86,856.65,815.17
2025-11-05 14:25:29.130,609.71,680.0,558.0,50.64,56.93,46.44,842.95,853.28,828.9
2025-11-05 14:26:38.717,611.29,684.0,560.0,50.58,56.53,46.78,843.09,854.03,823.5
2025-11-05 14:27:48.300,610.0,678.0,559.0,52.16,68.48,46.98,844.98,854.4,819.75
2025-11-05 14:28:57.910,604.0,687.0,544.0,49.97,59.91,45.25,845.24,856.65,817.05
2025-11-05 14:30:08.557,621.86,754.0,541.0,50.16,58.09,46.07,841.02,850.88,819.6
2025-11-05 14:31:19.147,618.57,709.0,544.0,50.39,56.22,45.58,840.6,855.9,817.05
2025-11-05 14:32:30.747,595.17,673.0,548.0,49.38,55.31,46.01,840.5,854.33,812.33
2025-11-05 14:33:41.337,587.33,648.0,539.0,49.14,54.67,44.52,841.06,855.45,813.3
2025-11-05 14:34:49.893,609.29,697.0,551.0,51.32,58.55,46.02,840.3,854.17,812.25
2025-11-05 14:36:01.487,600.67,680.0,568.0,49.94,57.72,46.0,839.06,852.6,813.53
