timestamp,Current (A) Avg Current A,Current (A) Max Current A,Current (A) Min Current A,Torque (N·m) Avg Torque Nm,Torque (N·m) Max Torque Nm,Torque (N·m) Min Torque Nm,Speed (RPM) Avg Speed RPM,Speed (RPM) Max Speed RPM,Speed (RPM) Min Speed RPM
2025-11-05 10:23:03.097,810.17,865.0,778.0,26.09,28.36,25.24,972.04,974.03,966.22
2025-11-05 10:26:22.680,859.67,920.0,820.0,27.36,29.44,26.7,977.96,987.0,972.15
2025-11-05 10:27:33.177,850.17,905.0,829.0,27.33,28.9,26.84,976.97,984.38,970.88
2025-11-05 10:28:47.750,870.33,930.0,816.0,27.23,28.76,7.38,977.0,984.45,967.72
2025-11-05 10:29:58.277,871.29,916.0,833.0,26.79,28.92,22.96,979.55,985.88,969.3
2025-11-05 10:31:09.817,845.86,950.0,680.0,26.25,30.28,14.7,966.92,971.78,954.75
2025-11-05 10:32:20.337,882.17,967.0,830.0,28.29,29.88,27.28,969.19,971.7,967.95
2025-11-05 10:33:29.837,833.71,921.0,657.0,25.69,29.46,11.56,966.97,972.38,948.22
2025-11-05 10:34:41.353,864.5,934.0,819.0,27.68,28.78,26.84,969.39,976.95,962.1
2025-11-05 10:35:49.833,840.0,889.0,693.0,26.08,28.88,15.92,966.73,973.88,945.9
2025-11-05 10:37:00.347,870.17,915.0,826.0,27.87,28.88,27.12,969.73,972.38,964.5
2025-11-05 10:38:10.887,879.33,928.0,847.0,27.87,29.04,27.16,970.73,977.03,962.25
2025-11-05 10:39:22.410,870.17,900.0,847.0,27.75,29.08,26.76,971.04,978.97,968.17
2025-11-05 10:40:35.010,882.5,916.0,847.0,28.17,29.92,27.46,972.44,979.2,965.25
2025-11-05 10:41:44.543,870.0,931.0,843.0,27.99,30.12,27.06,971.65,978.38,964.28
2025-11-05 10:42:55.073,864.67,951.0,802.0,27.85,30.42,26.84,967.84,977.25,962.92
2025-11-05 10:44:05.617,894.0,927.0,871.0,28.4,29.52,27.92,980.51,985.5,978.9
2025-11-05 10:45:16.083,897.5,985.0,861.0,28.46,30.42,27.66,980.18,986.4,977.55
2025-11-05 10:46:27.637,894.67,950.0,858.0,28.43,30.2,27.42,977.77,983.78,974.55
2025-11-05 10:47:37.213,905.17,961.0,870.0,28.48,30.44,27.66,978.0,982.95,975.9
2025-11-05 10:48:46.753,903.0,980.0,874.0,28.48,30.26,27.7,978.03,981.75,975.9
2025-11-05 10:49:58.360,891.17,975.0,853.0,28.26,29.92,27.34,977.08,980.63,975.22
2025-11-05 10:51:07.920,903.17,1005.0,871.0,28.45,30.28,27.52,978.75,984.38,975.9
2025-11-05 10:52:16.467,908.67,1021.0,874.0,28.51,30.8,27.6,979.2,986.47,976.05
2025-11-05 10:53:26.070,900.17,958.0,874.0,28.57,30.7,27.6,980.28,987.83,976.5
2025-11-05 10:54:35.643,905.83,998.0,859.0,28.71,31.34,27.7,978.84,985.5,976.05
2025-11-05 10:55:47.233,899.17,993.0,854.0,28.09,29.34,27.34,977.49,981.3,975.38
2025-11-05 10:56:57.747,777.29,999.0,0.0,26.95,29.62,20.08,982.79,1027.13,974.33
2025-11-05 10:58:07.270,905.5,992.0,861.0,28.06,30.02,26.54,976.67,980.55,975.3
2025-11-05 10:59:15.847,919.17,1012.0,874.0,28.64,30.6,27.6,977.36,980.85,975.9
2025-11-05 11:00:24.390,900.0,980.0,858.0,28.9,31.26,27.92,977.55,984.15,973.5
2025-11-05 11:01:34.947,908.17,993.0,866.0,28.74,31.26,27.72,978.1,982.35,974.1
2025-11-05 11:02:45.463,894.67,962.0,843.0,28.63,30.82,27.52,977.79,985.05,973.5
2025-11-05 11:04:08.117,769.71,995.0,0.0,25.04,29.72,8.34,982.82,1022.7,974.47
2025-11-05 11:05:30.753,894.67,971.0,858.0,28.66,30.3,27.86,978.7,987.97,975.22
2025-11-05 11:06:55.563,905.5,1004.0,874.0,28.57,31.22,27.6,978.18,983.17,976.42
2025-11-05 11:08:17.320,776.71,1008.0,0.0,25.95,29.32,13.16,984.91,1028.4,974.1
2025-11-05 11:10:04.237,892.67,969.0,851.0,28.21,30.52,27.02,978.01,988.5,972.75
2025-11-05 11:11:50.147,870.5,923.0,834.0,27.96,29.6,27.04,976.8,978.45,975.22
2025-11-05 11:13:36.067,884.5,959.0,853.0,28.25,30.4,27.48,978.35,989.47,974.92
2025-11-05 11:14:57.757,766.71,1000.0,0.0,25.58,29.06,12.56,983.77,1024.72,975.45
2025-11-05 11:16:22.460,891.83,942.0,854.0,28.24,29.86,27.32,979.49,989.25,975.0
2025-11-05 11:17:47.127,887.5,957.0,831.0,27.82,29.06,27.28,978.08,979.95,975.15
2025-11-05 11:19:03.787,880.17,928.0,849.0,28.31,30.2,27.54,980.61,988.65,977.33
2025-11-05 11:20:22.440,897.17,916.0,872.0,28.32,29.54,27.48,980.61,988.42,976.35
2025-11-05 11:21:37.017,902.33,960.0,869.0,28.4,29.8,27.64,979.69,980.85,978.45
2025-11-05 11:22:47.557,895.17,956.0,864.0,27.76,29.0,26.56,978.84,981.08,976.28
2025-11-05 11:23:59.170,842.29,893.0,680.0,26.55,29.32,18.46,972.94,979.2,956.33
2025-11-05 11:25:09.743,847.43,924.0,619.0,26.51,29.36,17.62,974.43,981.08,957.75
2025-11-05 11:26:20.357,888.67,942.0,864.0,28.42,29.92,27.64,980.01,982.88,978.3
2025-11-05 11:27:30.927,886.33,930.0,852.0,28.31,29.26,27.58,980.35,984.22,975.0
2025-11-05 11:28:40.530,884.5,919.0,866.0,28.18,29.2,27.46,980.08,987.15,976.42
2025-11-05 11:29:50.090,893.5,934.0,876.0,28.39,29.6,27.52,979.53,983.03,975.9
2025-11-05 11:31:00.660,897.0,952.0,874.0,28.39,29.48,27.7,981.9,984.9,978.6
2025-11-05 11:32:10.280,902.0,960.0,875.0,28.48,29.36,27.76,981.49,986.47,976.05
2025-11-05 11:33:20.887,929.67,983.0,877.0,29.24,30.7,28.04,978.84,987.3,975.75
2025-11-05 11:34:32.483,932.67,994.0,882.0,29.64,31.1,28.32,976.97,982.58,974.1
2025-11-05 11:35:41.077,949.67,1020.0,917.0,30.42,32.0,29.18,978.36,987.45,974.55
2025-11-05 11:36:51.697,925.67,990.0,894.0,29.81,31.66,28.54,976.21,987.0,972.9
2025-11-05 11:38:01.293,914.0,937.0,877.0,29.03,29.86,27.94,977.06,981.45,971.4
2025-11-05 11:39:11.947,904.0,938.0,874.0,28.77,29.64,27.94,977.6,980.92,974.55
2025-11-05 11:40:19.537,784.43,961.0,51.0,24.88,29.66,1.74,980.27,996.3,975.75
2025-11-05 11:41:30.143,905.67,958.0,863.0,28.67,29.78,27.64,978.04,979.28,977.4
2025-11-05 11:42:39.760,875.0,946.0,727.0,26.19,30.12,11.94,973.34,980.63,946.58
2025-11-05 11:43:48.363,862.86,942.0,694.0,26.84,30.24,17.82,971.56,981.3,951.9
2025-11-05 11:44:57.910,905.71,1011.0,864.0,28.26,29.98,26.22,975.27,980.1,969.3
2025-11-05 11:46:08.550,880.57,957.0,840.0,26.73,29.78,17.58,972.52,982.8,951.9
2025-11-05 11:47:20.160,895.83,938.0,861.0,28.62,29.86,27.9,976.85,980.47,975.22
2025-11-05 11:48:29.747,862.14,956.0,683.0,26.37,29.96,14.18,972.79,981.08,951.08
2025-11-05 11:49:38.327,891.43,936.0,862.0,27.4,29.62,22.04,973.3,979.58,953.25
2025-11-05 11:50:47.933,892.17,964.0,859.0,27.73,28.72,26.5,976.0,977.4,975.08
2025-11-05 11:51:56.500,896.33,999.0,857.0,28.43,30.56,27.32,976.47,977.85,975.22
2025-11-05 11:53:07.090,936.67,1013.0,907.0,29.54,31.14,28.66,976.68,977.7,975.53
2025-11-05 11:54:17.713,929.5,984.0,899.0,29.44,31.12,28.4,976.38,977.78,974.85
2025-11-05 11:55:27.323,915.0,1016.0,877.0,29.21,32.42,27.86,974.21,979.35,972.6
2025-11-05 11:56:35.893,931.67,1033.0,898.0,29.49,31.52,28.42,977.54,979.95,975.15
2025-11-05 11:57:44.457,916.17,978.0,897.0,29.23,31.4,28.32,976.75,980.47,974.17
2025-11-05 11:58:55.057,914.17,976.0,885.0,29.05,31.14,28.08,977.09,981.9,975.67
2025-11-05 12:00:04.647,919.33,957.0,888.0,29.27,31.32,28.48,977.84,983.92,975.83
2025-11-05 12:01:27.397,790.29,1016.0,0.0,27.68,29.4,21.36,984.34,1031.03,975.67
2025-11-05 12:02:36.000,913.0,994.0,885.0,29.02,31.32,27.96,976.51,978.0,974.92
2025-11-05 12:03:46.620,923.5,1030.0,891.0,29.09,31.0,28.3,976.46,977.63,974.85
2025-11-05 12:04:56.163,912.5,992.0,880.0,28.95,31.08,27.94,977.14,979.88,975.83
2025-11-05 12:06:05.817,902.83,917.0,886.0,28.74,30.2,28.1,977.99,981.75,976.5
2025-11-05 12:07:24.483,892.83,909.0,873.0,28.47,29.0,28.0,977.34,982.35,975.67
2025-11-05 12:08:33.077,879.0,902.0,844.0,28.39,28.98,28.0,977.05,983.33,974.92
2025-11-05 12:09:44.670,892.17,915.0,863.0,28.56,29.22,28.08,977.96,982.58,976.35
2025-11-05 12:10:56.310,895.5,960.0,844.0,28.86,30.82,28.04,977.86,980.92,976.58
2025-11-05 12:12:05.963,913.83,988.0,870.0,29.0,30.9,28.32,977.46,978.08,976.42
2025-11-05 12:13:43.813,902.83,918.0,883.0,29.25,29.76,28.84,978.05,982.2,975.6
2025-11-05 12:17:17.630,500.0,500.0,500.0,21.76,21.76,21.76,524.7,524.7,524.7
2025-11-05 12:19:37.840,897.43,956.0,854.0,28.03,28.8,27.48,978.8,981.75,973.28
2025-11-05 12:24:28.300,870.0,946.0,844.0,26.47,27.88,20.64,978.2,981.3,972.38
2025-11-05 12:26:26.353,874.83,895.0,852.0,27.64,28.52,27.28,978.34,979.13,975.15
2025-11-05 12:27:47.043,833.86,986.0,443.0,28.09,28.54,27.68,981.71,1005.97,976.2
2025-11-05 12:28:57.647,896.83,983.0,844.0,28.24,28.78,27.78,977.21,978.6,976.05
2025-11-05 12:30:07.263,792.14,972.0,0.0,27.06,29.48,15.56,986.11,1031.1,976.05
2025-11-05 12:31:15.823,918.8,969.0,890.0,29.54,30.44,29.2,978.64,982.05,976.05
2025-11-05 12:32:25.437,928.17,983.0,899.0,29.4,30.6,28.82,978.45,980.85,977.03
2025-11-05 12:33:36.040,922.67,975.0,891.0,29.41,30.32,28.82,978.16,980.63,976.05
2025-11-05 12:34:46.617,929.33,1035.0,893.0,29.26,31.8,28.5,977.31,979.5,973.88
2025-11-05 12:35:56.240,920.67,963.0,885.0,29.33,31.12,28.46,978.2,981.38,975.97
2025-11-05 12:37:05.810,915.5,939.0,886.0,29.21,30.3,28.22,977.91,982.58,974.7
2025-11-05 12:38:16.373,916.83,936.0,894.0,29.17,30.1,28.58,978.59,984.0,976.88
2025-11-05 12:39:25.970,900.5,926.0,845.0,29.33,30.94,28.58,978.9,983.33,974.55
2025-11-05 12:40:35.533,923.0,998.0,885.0,29.45,32.2,28.64,979.11,984.38,975.3
2025-11-05 12:41:45.047,918.67,952.0,897.0,29.32,30.86,28.68,978.67,983.92,975.9
2025-11-05 12:42:54.643,915.5,940.0,883.0,29.12,29.52,28.58,979.15,984.08,977.4
2025-11-05 12:44:03.130,903.67,915.0,876.0,28.93,29.26,28.4,978.46,982.72,976.8
2025-11-05 12:45:12.640,919.5,941.0,879.0,29.0,29.42,28.14,977.92,983.4,975.45
2025-11-05 12:46:24.217,905.67,926.0,886.0,29.26,30.62,28.5,980.25,987.75,976.5
2025-11-05 12:47:36.827,939.83,1029.0,0.0,27.07,31.6,10.74,985.3,1026.97,976.05
2025-11-05 12:48:48.370,795.71,1019.0,0.0,26.12,30.28,7.94,984.05,1021.13,973.5
2025-11-05 12:49:55.867,927.33,1013.0,888.0,29.46,31.66,2.42,978.09,979.88,977.4
2025-11-05 12:51:06.397,913.33,953.0,891.0,29.36,31.06,28.8,979.4,983.4,977.47
2025-11-05 12:52:15.927,915.0,977.0,887.0,29.42,31.46,28.72,979.72,988.2,977.33
2025-11-05 12:53:31.523,948.83,1011.0,900.0,29.99,31.64,28.62,980.65,987.22,978.0
2025-11-05 12:54:42.110,948.67,1034.0,890.0,29.82,31.44,28.5,980.59,989.03,975.97
2025-11-05 12:59:35.450,886.67,986.0,847.0,28.75,32.1,27.7,980.69,990.08,976.88
2025-11-05 13:00:42.977,896.33,923.0,865.0,28.45,29.58,27.94,980.41,988.2,977.25
2025-11-05 13:01:52.547,905.0,948.0,866.0,28.62,29.6,27.54,979.85,988.58,976.42
2025-11-05 13:03:01.070,903.5,1002.0,866.0,28.83,31.06,27.88,972.94,976.2,970.65
2025-11-05 13:04:12.600,892.17,938.0,846.0,28.57,29.36,27.6,973.05,978.75,970.13
2025-11-05 13:05:22.167,904.33,927.0,868.0,28.84,29.5,27.8,973.92,980.33,968.55
2025-11-05 13:06:30.730,907.5,986.0,867.0,28.81,30.8,27.58,972.06,979.8,966.83
2025-11-05 13:07:39.277,868.14,957.0,727.0,27.01,30.98,17.36,967.83,974.1,945.75
2025-11-05 13:08:50.850,907.33,967.0,871.0,28.94,30.38,28.2,974.97,976.95,973.72
2025-11-05 13:10:00.390,900.17,972.0,857.0,28.77,30.68,27.84,973.99,975.67,970.65
2025-11-05 13:11:08.940,883.14,998.0,755.0,27.27,31.42,17.16,969.56,976.42,952.8
2025-11-05 13:12:19.597,865.43,968.0,650.0,26.85,30.56,14.1,970.43,977.25,948.83
2025-11-05 13:13:29.190,872.29,957.0,698.0,27.07,29.94,17.48,971.64,979.65,952.88
2025-11-05 13:14:38.797,891.86,925.0,859.0,27.69,30.38,21.38,970.07,975.08,948.08
2025-11-05 13:15:48.373,901.71,953.0,870.0,28.0,29.6,23.58,969.04,974.7,950.33
2025-11-05 13:16:57.993,803.29,994.0,232.0,27.35,28.98,23.88,979.95,1020.45,971.7
2025-11-05 13:18:07.597,857.71,1074.0,526.0,28.38,29.94,27.0,976.06,1004.63,967.8
2025-11-05 13:19:17.200,929.5,1122.0,870.0,29.17,32.98,27.72,972.51,974.63,970.72
2025-11-05 13:20:26.757,919.67,1091.0,858.0,29.17,32.06,27.8,973.34,975.6,971.55
2025-11-05 13:21:36.350,897.0,1002.0,855.0,28.81,31.58,27.58,974.21,977.85,971.03
2025-11-05 13:22:45.917,911.0,1014.0,872.0,28.84,31.66,27.78,974.09,977.17,972.38
2025-11-05 13:23:56.523,911.33,1031.0,855.0,28.56,30.56,27.44,972.85,975.6,972.08
2025-11-05 13:25:07.087,907.57,1037.0,849.0,28.7,30.58,27.5,971.67,975.08,969.67
2025-11-05 13:26:18.660,924.14,1044.0,869.0,28.15,29.78,25.58,970.97,975.15,962.33
2025-11-05 13:27:29.257,906.14,977.0,866.0,27.43,31.14,18.86,970.94,977.4,952.95
2025-11-05 13:28:38.770,892.14,958.0,864.0,27.8,30.18,23.56,969.74,974.25,950.1
2025-11-05 13:29:48.317,886.14,921.0,850.0,27.09,29.78,17.66,969.3,974.17,949.65
2025-11-05 13:30:57.897,902.29,1027.0,857.0,28.12,30.4,24.28,970.26,975.53,954.83
2025-11-05 13:32:08.423,935.43,1100.0,872.0,28.99,31.22,27.72,971.78,974.03,965.33
2025-11-05 13:33:17.953,777.0,1070.0,0.0,26.87,29.34,18.16,981.84,1034.93,972.15
2025-11-05 13:34:26.500,896.0,947.0,855.0,28.65,30.42,27.78,974.91,978.3,972.6
2025-11-05 13:35:35.047,888.17,927.0,859.0,29.04,31.34,28.08,974.94,980.92,972.9
2025-11-05 13:36:45.677,893.67,972.0,868.0,28.84,31.6,27.88,974.41,980.7,971.4
2025-11-05 13:37:54.250,902.17,938.0,878.0,28.97,30.4,28.36,975.02,983.85,971.55
2025-11-05 13:39:03.813,896.17,937.0,864.0,28.96,31.04,28.16,975.02,983.85,971.85
2025-11-05 13:40:13.410,893.33,932.0,856.0,28.58,29.86,28.02,974.22,981.6,970.42
2025-11-05 13:41:22.990,907.17,932.0,890.0,28.8,29.5,28.06,973.16,979.95,970.95
2025-11-05 13:42:31.550,909.67,983.0,873.0,28.77,30.46,27.88,973.65,980.47,970.13
2025-11-05 13:43:42.120,932.0,1010.0,902.0,29.43,31.32,28.72,974.5,980.85,971.03
2025-11-05 13:44:51.683,906.33,966.0,885.0,28.89,30.24,28.16,974.92,978.75,971.85
2025-11-05 13:46:01.270,911.67,979.0,882.0,29.26,31.74,28.08,975.26,980.25,973.65
2025-11-05 13:47:09.840,890.43,977.0,717.0,26.79,31.22,11.56,972.59,979.58,944.92
2025-11-05 13:48:18.463,881.86,981.0,728.0,27.36,31.06,16.2,969.84,978.08,943.72
2025-11-05 13:49:30.053,928.67,990.0,883.0,29.34,30.94,28.3,974.81,980.55,970.8
2025-11-05 13:50:39.630,869.43,957.0,645.0,27.32,31.08,15.92,973.91,979.35,956.7
2025-11-05 13:51:51.197,906.17,981.0,863.0,29.03,31.62,28.04,977.2,978.53,976.58
2025-11-05 13:53:00.767,912.5,1005.0,867.0,28.93,31.82,27.84,976.1,977.17,973.8
2025-11-05 13:54:10.360,916.83,1008.0,852.0,29.53,32.64,28.28,976.19,980.1,974.33
2025-11-05 13:55:18.930,889.86,979.0,692.0,27.8,30.52,18.58,972.16,981.6,953.78
2025-11-05 13:56:34.563,900.67,928.0,879.0,29.16,30.58,28.3,976.72,983.03,974.4
2025-11-05 13:57:43.113,889.5,913.0,872.0,28.83,29.8,28.1,976.11,982.42,973.58
2025-11-05 13:58:53.717,901.17,953.0,874.0,28.54,29.86,27.84,976.3,984.75,973.2
2025-11-05 14:00:04.347,894.33,1007.0,841.0,29.19,33.18,27.8,975.91,984.38,973.35
2025-11-05 14:01:13.927,906.83,939.0,879.0,29.2,31.26,28.3,976.79,985.8,973.58
2025-11-05 14:02:23.510,898.5,940.0,874.0,28.61,29.82,28.08,977.09,981.67,975.38
2025-11-05 14:03:34.143,879.67,932.0,845.0,28.36,30.4,27.46,977.74,983.33,974.7
2025-11-05 14:04:42.737,888.83,928.0,870.0,28.48,30.5,27.54,976.81,984.0,973.35
2025-11-05 14:05:52.347,895.33,959.0,861.0,28.37,29.52,27.54,975.0,984.45,971.7
2025-11-05 14:07:01.977,909.0,978.0,867.0,28.94,30.64,28.04,976.05,983.4,972.38
2025-11-05 14:08:11.573,913.0,1017.0,863.0,28.96,31.68,27.88,976.14,980.17,972.3
2025-11-05 14:09:20.107,915.0,948.0,880.0,28.75,30.74,27.82,976.79,978.53,974.55
2025-11-05 14:10:31.710,900.83,1000.0,860.0,28.6,30.82,27.68,976.31,981.22,973.72
2025-11-05 14:11:40.293,912.17,1011.0,875.0,28.75,31.48,27.8,976.76,980.03,974.03
2025-11-05 14:12:49.843,857.71,939.0,692.0,26.3,30.28,13.56,971.65,981.15,948.75
2025-11-05 14:13:58.417,915.71,1025.0,872.0,28.49,29.82,27.56,975.35,981.22,968.03
2025-11-05 14:15:07.957,859.71,1004.0,669.0,27.84,28.82,27.08,977.23,993.83,972.67
2025-11-05 14:16:15.500,903.5,1032.0,864.0,28.72,31.66,27.9,974.47,976.42,973.35
2025-11-05 14:17:25.047,879.33,934.0,848.0,28.04,30.22,27.2,976.38,982.2,974.47
2025-11-05 14:18:45.713,863.33,964.0,830.0,27.48,29.96,26.82,976.25,980.63,974.47
2025-11-05 14:19:56.353,874.0,984.0,843.0,27.2,28.9,26.5,975.03,976.05,973.95
2025-11-05 14:21:06.923,750.57,960.0,0.0,26.66,29.14,20.78,982.6,1027.88,972.75
2025-11-05 14:22:16.483,876.0,946.0,840.0,27.97,30.12,27.12,976.76,980.92,975.22
2025-11-05 14:23:25.060,872.17,930.0,848.0,27.91,30.22,27.0,976.29,982.28,972.97
2025-11-05 14:24:36.693,879.17,964.0,849.0,28.36,30.92,27.54,975.91,979.5,974.1
2025-11-05 14:25:45.267,868.17,905.0,843.0,27.88,29.6,27.12,976.65,981.53,974.78
2025-11-05 14:26:54.873,879.0,906.0,858.0,28.08,29.98,27.44,977.25,983.33,972.97
2025-11-05 14:28:04.447,874.5,914.0,845.0,27.85,29.16,27.24,975.94,982.65,973.5
2025-11-05 14:29:14.063,866.5,906.0,844.0,27.7,29.46,26.82,976.73,982.58,974.78
2025-11-05 14:30:24.680,863.83,897.0,839.0,27.58,29.28,26.82,976.65,982.2,974.33
2025-11-05 14:31:35.270,871.33,959.0,840.0,27.92,30.42,27.02,976.02,979.13,975.0
