timestamp,Current (A) Avg Current A,Current (A) Max Current A,Current (A) Min Current A,Torque (N·m) Avg Torque Nm,Torque (N·m) Max Torque Nm,Torque (N·m) Min Torque Nm,Speed (RPM) Avg Speed RPM,Speed (RPM) Max Speed RPM,Speed (RPM) Min Speed RPM
2025-11-05 09:10:01.210,1093.33,1123.0,1077.0,37.21,38.2,36.3,912.8,913.65,910.95
2025-11-05 09:11:09.753,1126.57,1335.0,1057.0,35.51,38.32,25.2,914.42,927.75,910.28
2025-11-05 09:12:19.267,1112.0,1244.0,1033.0,36.31,39.22,31.04,911.68,915.15,904.42
2025-11-05 09:13:28.823,942.0,1179.0,1.0,34.85,38.86,22.96,917.18,948.0,909.9
2025-11-05 09:14:40.380,1101.83,1136.0,1083.0,37.74,39.04,37.28,911.83,914.4,910.5
2025-11-05 09:15:50.943,1071.5,1137.0,1035.0,36.89,38.34,36.12,912.04,914.33,910.65
2025-11-05 09:17:01.527,1081.67,1136.0,1053.0,36.89,37.8,35.86,912.64,914.25,911.78
2025-11-05 09:18:11.127,1100.17,1144.0,1075.0,37.05,37.58,36.18,912.35,914.47,909.9
2025-11-05 09:19:21.733,1079.33,1107.0,1042.0,36.8,37.54,36.1,912.84,914.92,910.35
2025-11-05 09:20:31.330,1070.5,1100.0,1033.0,36.97,37.54,36.18,912.74,914.25,910.65
2025-11-05 09:21:39.927,1040.43,1148.0,729.0,34.7,37.86,20.72,913.91,920.47,909.75
2025-11-05 09:22:51.510,1114.67,1141.0,1099.0,37.69,38.7,36.74,912.17,914.1,910.95
2025-11-05 09:24:01.080,1101.67,1131.0,1071.0,36.94,37.74,36.12,912.48,915.08,910.13
2025-11-05 09:25:10.637,1076.67,1108.0,1060.0,36.82,37.34,36.06,911.54,914.85,910.42
2025-11-05 09:26:20.203,1077.83,1127.0,1047.0,36.88,37.82,36.34,913.08,915.3,910.58
2025-11-05 09:27:29.750,1121.14,1371.0,1058.0,34.73,37.26,23.68,913.92,925.72,910.65
2025-11-05 09:28:40.293,1066.5,1096.0,1048.0,36.56,38.12,35.7,912.32,914.85,910.58
2025-11-05 09:29:50.917,1075.67,1131.0,1044.0,36.88,37.98,36.46,912.53,914.1,911.4
2025-11-05 09:30:59.480,1096.29,1152.0,1031.0,36.46,38.18,35.38,912.45,914.25,909.53
2025-11-05 09:32:10.107,1071.0,1141.0,1045.0,36.68,38.28,36.1,912.82,914.92,911.1
2025-11-05 09:33:18.663,1096.57,1163.0,1049.0,37.05,38.88,34.58,912.39,914.17,910.65
2025-11-05 09:34:28.240,1109.29,1209.0,1049.0,36.91,38.58,35.72,912.28,914.17,909.67
2025-11-05 09:35:38.847,1079.0,1147.0,1022.0,36.45,38.26,35.7,912.43,914.92,910.13
2025-11-05 09:36:48.413,980.86,1133.0,315.0,35.67,38.14,30.8,917.41,942.45,912.45
2025-11-05 09:37:59.960,1113.71,1203.0,1068.0,36.9,38.9,32.98,912.52,914.92,908.92
2025-11-05 09:39:10.583,1085.83,1129.0,1045.0,36.77,37.92,35.98,911.94,913.65,910.65
2025-11-05 09:40:19.143,1138.14,1521.0,1044.0,33.95,38.12,17.36,911.22,914.17,903.15
2025-11-05 09:41:28.710,1105.0,1254.0,1055.0,35.81,38.04,31.1,912.89,915.22,908.85
2025-11-05 09:42:40.287,1073.17,1103.0,1045.0,36.54,37.84,35.96,913.29,915.45,911.7
2025-11-05 09:43:49.907,943.0,1139.0,1.0,34.96,38.12,24.62,918.23,953.47,910.28
2025-11-05 09:44:59.460,938.43,1182.0,1.0,36.64,38.32,34.62,917.9,949.95,909.6
2025-11-05 09:46:10.993,1069.83,1158.0,1035.0,36.68,38.08,36.04,913.34,915.08,911.92
2025-11-05 09:47:20.497,1099.5,1131.0,1065.0,37.63,38.2,36.98,912.74,914.17,909.38
2025-11-05 09:48:30.087,1063.83,1124.0,1034.0,36.6,37.96,36.06,912.55,913.95,909.9
2025-11-05 09:49:39.687,932.0,1167.0,0.0,34.69,37.86,23.24,917.83,950.55,910.35
2025-11-05 09:50:50.240,1077.0,1113.0,1052.0,36.64,37.8,36.12,912.69,915.15,910.72
2025-11-05 09:51:58.773,1011.43,1220.0,412.0,36.68,38.82,34.78,916.72,939.3,910.88
2025-11-05 09:53:23.450,1080.33,1099.0,1044.0,36.68,37.72,36.02,912.44,913.58,911.33
2025-11-05 09:54:32.990,1083.0,1107.0,1068.0,36.9,37.92,36.32,912.81,914.55,910.8
2025-11-05 09:55:43.567,1073.5,1119.0,1036.0,36.71,37.88,36.16,911.9,914.03,910.13
2025-11-05 09:56:53.160,1081.0,1106.0,1045.0,36.58,37.56,36.06,912.41,914.78,909.45
2025-11-05 09:58:01.680,1096.33,1123.0,1076.0,36.99,37.54,36.32,913.17,915.0,911.25
2025-11-05 09:59:12.260,1084.5,1159.0,1060.0,37.0,37.58,36.22,912.44,914.55,910.42
2025-11-05 10:00:22.813,1081.0,1133.0,1048.0,36.81,37.52,36.02,912.38,915.38,909.53
2025-11-05 10:01:32.323,1100.5,1137.0,1081.0,37.43,38.3,36.56,912.59,914.1,909.67
2025-11-05 10:02:41.927,1077.83,1121.0,1045.0,36.52,37.54,35.72,912.96,914.7,910.65
2025-11-05 10:03:51.520,1064.5,1103.0,1019.0,36.62,37.52,35.68,912.24,913.65,910.8
2025-11-05 10:05:02.080,1099.33,1143.0,1059.0,37.23,38.24,36.52,912.66,913.72,911.17
2025-11-05 10:06:12.693,1093.67,1144.0,1059.0,37.23,38.16,36.46,912.92,914.85,911.17
2025-11-05 10:20:13.690,,,,,,,,,
2025-11-05 10:21:02.083,24.0,24.0,24.0,1.83,1.9,1.76,911.59,912.08,911.1
2025-11-05 10:23:04.107,1013.17,1044.0,997.0,34.7,35.38,33.82,912.54,914.03,910.42
2025-11-05 10:26:23.683,1031.0,1063.0,992.0,35.43,35.88,35.02,912.55,913.95,911.17
2025-11-05 10:27:34.190,1030.83,1040.0,1019.0,35.59,36.06,35.2,912.85,915.3,911.17
2025-11-05 10:28:47.750,908.0,1113.0,1.0,32.55,36.94,13.52,916.62,938.7,910.88
2025-11-05 10:29:59.287,1058.0,1132.0,1013.0,35.14,36.8,31.96,912.56,915.08,909.53
2025-11-05 10:31:09.817,1094.0,1188.0,997.0,34.37,38.26,16.32,918.15,951.53,909.45
2025-11-05 10:32:20.337,1117.67,1164.0,1062.0,37.77,39.04,36.8,912.97,914.7,911.7
2025-11-05 10:33:30.843,1083.5,1126.0,1051.0,37.24,38.34,36.14,913.01,914.78,912.22
2025-11-05 10:34:42.360,1092.33,1158.0,1049.0,36.96,38.98,35.72,912.45,913.88,911.17
2025-11-05 10:35:50.843,1077.83,1102.0,1040.0,36.85,38.06,35.96,912.77,914.63,910.95
2025-11-05 10:37:01.357,1100.67,1139.0,1053.0,36.98,38.38,36.1,912.39,915.6,909.6
2025-11-05 10:38:11.897,1084.83,1139.0,1038.0,36.74,37.4,36.2,912.13,914.1,910.58
2025-11-05 10:39:23.427,1079.17,1112.0,1028.0,36.46,37.0,35.48,913.01,915.08,911.1
2025-11-05 10:40:35.010,1085.67,1118.0,1065.0,36.95,37.44,36.46,912.56,913.58,911.85
2025-11-05 10:41:44.543,1067.0,1101.0,1038.0,36.78,37.3,36.26,912.69,914.47,910.28
2025-11-05 10:42:56.080,1092.33,1113.0,1066.0,37.38,37.78,36.86,912.46,913.2,911.33
2025-11-05 10:44:06.627,1020.5,1044.0,1005.0,34.59,34.9,34.32,913.14,915.3,910.05
2025-11-05 10:45:17.090,1019.67,1035.0,1011.0,34.99,35.46,34.6,912.51,914.33,910.35
2025-11-05 10:46:28.647,903.86,1047.0,151.0,31.49,36.24,9.0,918.43,948.3,911.1
2025-11-05 10:47:38.220,906.71,1053.0,111.0,31.58,36.94,7.84,917.99,950.55,910.65
2025-11-05 10:48:47.760,1043.17,1067.0,1012.0,35.45,36.88,34.62,913.15,914.85,911.55
2025-11-05 10:49:59.370,1043.5,1101.0,1007.0,35.53,36.94,34.68,913.08,914.7,910.88
2025-11-05 10:51:07.920,1035.67,1084.0,1000.0,35.51,37.0,34.64,913.27,915.53,912.08
2025-11-05 10:52:17.470,1043.67,1070.0,1033.0,35.38,36.82,34.52,912.59,915.0,910.13
2025-11-05 10:53:26.070,1033.0,1062.0,1014.0,35.21,36.4,34.36,912.42,914.33,910.88
2025-11-05 10:54:36.653,1037.33,1065.0,1005.0,35.64,37.16,34.76,912.92,915.6,909.3
2025-11-05 10:55:48.247,1048.17,1139.0,1005.0,35.54,36.54,34.6,913.06,914.7,910.28
2025-11-05 10:56:57.750,1069.86,1114.0,1024.0,35.71,37.24,34.94,912.65,913.65,911.47
2025-11-05 10:58:08.277,1076.5,1176.0,1033.0,35.95,37.62,35.14,912.19,914.85,910.35
2025-11-05 10:59:16.853,1070.17,1108.0,1026.0,36.24,37.98,35.06,913.37,915.22,911.55
2025-11-05 11:00:25.397,1068.17,1091.0,1049.0,36.15,36.96,35.56,913.58,914.17,912.53
2025-11-05 11:01:35.960,1056.5,1081.0,1022.0,36.14,37.2,35.26,912.94,913.95,912.08
2025-11-05 11:02:45.463,1046.67,1065.0,1026.0,35.98,36.6,35.38,913.5,914.7,911.63
2025-11-05 11:04:09.120,920.14,1137.0,1.0,32.87,37.42,14.62,917.07,942.9,911.33
2025-11-05 11:05:31.757,1050.5,1093.0,1025.0,36.09,37.02,35.22,912.9,914.03,910.5
2025-11-05 11:06:56.567,1068.33,1086.0,1054.0,36.14,37.86,35.12,912.3,914.25,910.2
2025-11-05 11:08:18.330,908.14,1108.0,2.0,33.95,36.86,22.98,918.62,950.85,911.63
2025-11-05 11:10:04.237,1027.67,1050.0,1016.0,35.55,36.2,34.86,912.69,914.47,911.47
2025-11-05 11:11:51.153,1035.33,1081.0,985.0,35.85,36.82,34.9,913.34,915.6,910.58
2025-11-05 11:13:37.070,1036.67,1057.0,1009.0,35.45,35.94,35.02,912.04,913.58,910.65
2025-11-05 11:14:57.757,907.29,1137.0,1.0,33.75,36.74,22.38,918.26,948.67,911.17
2025-11-05 11:16:23.473,1030.17,1078.0,1005.0,35.15,36.06,34.38,911.64,912.67,910.35
2025-11-05 11:17:47.127,1050.5,1129.0,976.0,35.36,36.4,34.4,912.34,914.25,910.5
2025-11-05 11:19:04.797,1027.83,1042.0,1008.0,35.38,35.96,34.98,913.24,914.85,911.7
2025-11-05 11:20:23.447,1040.67,1065.0,1007.0,35.08,35.9,34.46,912.09,914.7,910.5
2025-11-05 11:21:38.027,1052.17,1074.0,1015.0,35.4,36.82,34.36,913.38,914.4,911.47
2025-11-05 11:22:48.563,1045.67,1101.0,176.0,31.61,36.38,9.92,913.04,933.38,912.0
2025-11-05 11:24:00.183,1023.67,1058.0,984.0,35.38,36.16,34.76,912.76,914.4,910.95
2025-11-05 11:25:09.743,977.43,1073.0,670.0,33.67,36.14,24.42,916.99,944.17,910.28
2025-11-05 11:26:21.363,1046.33,1086.0,1014.0,35.62,36.86,34.74,912.6,915.45,910.05
2025-11-05 11:27:30.927,1038.33,1095.0,1007.0,35.36,36.46,34.62,912.16,914.7,910.28
2025-11-05 11:28:41.543,1031.33,1074.0,992.0,35.33,36.94,34.5,912.31,914.78,911.55
2025-11-05 11:29:51.103,1054.17,1112.0,998.0,35.57,37.14,34.62,912.7,913.8,910.88
2025-11-05 11:31:00.660,1032.33,1111.0,974.0,35.25,36.7,34.52,913.56,915.3,910.65
2025-11-05 11:32:11.290,1046.83,1079.0,1010.0,35.54,36.94,34.78,912.7,914.92,911.63
2025-11-05 11:33:21.897,1071.33,1117.0,1017.0,35.93,36.9,35.24,912.49,914.63,910.58
2025-11-05 11:34:33.490,1080.83,1137.0,1060.0,36.77,38.34,35.9,912.61,915.15,909.83
2025-11-05 11:35:42.083,1092.0,1122.0,1050.0,37.29,38.32,36.22,912.7,915.15,911.33
2025-11-05 11:36:52.700,1081.67,1107.0,1049.0,36.98,38.16,35.98,912.15,914.63,910.05
2025-11-05 11:38:02.300,1063.0,1141.0,1023.0,36.04,37.34,34.98,912.21,913.13,911.17
2025-11-05 11:39:11.947,1051.5,1121.0,1018.0,35.85,37.22,34.82,912.59,915.0,911.1
2025-11-05 11:40:20.547,1044.17,1078.0,1007.0,35.62,37.24,34.58,912.89,914.78,910.65
2025-11-05 11:41:31.157,1039.0,1081.0,1001.0,35.63,36.74,34.72,913.07,914.63,910.58
2025-11-05 11:42:41.783,1038.0,1083.0,986.0,35.44,36.52,34.54,912.51,914.7,910.72
2025-11-05 11:43:49.370,1034.14,1082.0,953.0,34.05,36.86,24.52,917.51,945.75,910.05
2025-11-05 11:44:58.920,1057.14,1164.0,1006.0,35.53,37.2,34.52,911.3,912.6,910.13
2025-11-05 11:46:09.550,1067.71,1260.0,1008.0,34.25,36.84,26.14,911.08,914.78,901.72
2025-11-05 11:47:21.167,1048.33,1102.0,992.0,35.81,37.18,35.08,912.89,915.0,910.95
2025-11-05 11:48:29.747,1087.29,1347.0,1012.0,32.63,36.64,15.2,917.98,945.83,910.95
2025-11-05 11:49:39.337,1052.14,1186.0,1010.0,34.77,36.64,30.84,912.15,915.0,905.33
2025-11-05 11:50:48.933,884.0,1128.0,0.0,33.22,36.48,22.26,917.36,947.1,911.03
2025-11-05 11:51:57.507,880.86,1074.0,1.0,33.85,37.44,24.6,916.55,940.8,911.55
2025-11-05 11:53:08.097,903.86,1129.0,1.0,35.03,37.36,32.42,918.13,943.88,911.78
2025-11-05 11:54:17.713,1046.0,1099.0,1.0,31.98,37.52,10.54,911.71,937.42,910.13
2025-11-05 11:55:27.323,1046.83,1081.0,1026.0,35.65,37.38,34.6,912.65,913.72,911.85
2025-11-05 11:56:36.900,1040.0,1102.0,1006.0,35.42,37.58,34.28,912.49,914.92,909.53
2025-11-05 11:57:45.467,1029.17,1070.0,1002.0,35.06,35.9,34.54,912.32,914.7,910.72
2025-11-05 11:58:56.063,1002.5,1024.0,989.0,34.76,35.42,34.0,912.3,912.9,911.33
2025-11-05 12:00:04.647,1010.67,1068.0,975.0,35.04,35.7,34.42,912.7,914.7,910.2
2025-11-05 12:01:27.397,898.0,1142.0,2.0,35.07,36.1,34.2,917.9,948.38,911.03
2025-11-05 12:02:36.000,1039.83,1069.0,1007.0,35.07,36.94,34.02,912.49,914.25,911.03
2025-11-05 12:03:46.620,1044.17,1119.0,171.0,35.15,37.36,12.96,911.96,936.38,910.13
2025-11-05 12:04:57.173,1032.33,1071.0,999.0,35.0,36.8,34.08,913.12,914.92,911.1
2025-11-05 12:06:05.817,1006.5,1032.0,957.0,34.34,34.7,33.98,912.69,914.55,910.65
2025-11-05 12:07:25.493,996.67,1021.0,965.0,34.11,34.92,33.24,912.19,915.38,910.65
2025-11-05 12:08:34.083,981.33,1014.0,951.0,34.19,34.72,33.26,913.27,916.13,910.35
2025-11-05 12:09:44.670,992.5,1012.0,962.0,34.23,34.84,33.14,912.59,914.4,911.47
2025-11-05 12:10:56.310,1019.33,1053.0,991.0,34.78,35.98,34.12,912.53,914.03,911.1
2025-11-05 12:12:06.977,877.71,1043.0,1.0,33.01,36.36,21.64,917.41,946.65,910.8
2025-11-05 12:13:44.817,1015.67,1032.0,990.0,35.04,35.68,34.04,913.09,915.08,911.33
2025-11-05 12:17:18.637,452.0,452.0,452.0,21.02,21.02,21.02,520.8,520.8,520.8
2025-11-05 12:19:38.850,1001.71,1071.0,960.0,33.92,35.1,33.0,912.83,914.33,909.53
2025-11-05 12:24:29.307,989.43,1077.0,954.0,32.77,34.16,28.86,912.52,913.8,911.47
2025-11-05 12:26:27.363,977.67,1022.0,949.0,33.51,34.56,32.76,913.07,913.72,912.3
2025-11-05 12:27:48.053,1020.71,1096.0,975.0,34.42,35.52,33.48,912.39,914.47,910.28
2025-11-05 12:28:58.657,910.57,1110.0,147.0,33.82,35.58,28.94,917.01,946.95,909.83
2025-11-05 12:30:08.270,881.71,1061.0,2.0,33.86,36.36,26.08,918.35,949.95,910.35
2025-11-05 12:31:16.833,1040.6,1084.0,1011.0,35.68,36.34,35.06,912.63,915.53,909.83
2025-11-05 12:32:26.443,1043.0,1087.0,1008.0,35.37,36.28,34.62,913.71,915.75,911.4
2025-11-05 12:33:36.040,1038.83,1078.0,1007.0,35.65,36.82,34.62,913.45,914.92,911.1
2025-11-05 12:34:46.617,906.0,1106.0,2.0,34.14,38.38,23.6,917.52,948.08,910.35
2025-11-05 12:35:57.250,1026.83,1068.0,995.0,35.6,37.02,34.98,912.25,916.05,909.3
2025-11-05 12:37:06.817,1024.33,1071.0,972.0,35.19,35.62,34.7,912.95,915.38,910.5
2025-11-05 12:38:17.380,1021.0,1064.0,977.0,35.18,35.76,34.42,912.33,914.33,911.4
2025-11-05 12:39:26.983,1027.5,1061.0,989.0,35.47,35.94,34.7,913.43,915.15,910.8
2025-11-05 12:40:36.543,1038.67,1083.0,996.0,35.63,36.82,34.8,912.3,914.03,910.05
2025-11-05 12:41:46.057,1034.67,1057.0,988.0,35.18,35.62,34.82,912.3,914.25,910.65
2025-11-05 12:42:54.643,1016.33,1045.0,940.0,34.68,35.62,33.22,913.29,915.38,910.8
2025-11-05 12:44:04.140,1010.33,1042.0,964.0,34.75,35.76,33.4,912.23,913.28,910.5
2025-11-05 12:45:13.653,1030.83,1063.0,995.0,34.79,35.6,33.56,912.7,914.33,910.5
2025-11-05 12:46:24.217,1014.17,1035.0,977.0,35.05,35.76,34.28,912.79,915.15,911.33
2025-11-05 12:47:37.833,901.43,1122.0,1.0,33.33,37.4,17.88,917.07,942.6,911.17
2025-11-05 12:48:48.370,905.0,1139.0,1.0,32.49,37.24,13.54,916.3,941.92,909.9
2025-11-05 12:49:56.877,902.14,1113.0,62.0,31.67,37.9,6.34,918.66,954.3,909.3
2025-11-05 12:51:06.397,1020.83,1056.0,1003.0,35.29,35.88,34.66,912.78,914.7,911.33
2025-11-05 12:52:15.930,1017.83,1041.0,976.0,35.22,35.78,34.8,913.38,915.45,911.4
2025-11-05 12:53:32.533,1061.0,1119.0,1009.0,35.65,37.68,34.24,912.11,914.33,910.58
2025-11-05 12:54:43.123,1062.67,1172.0,1012.0,35.47,36.94,34.28,911.45,912.97,909.38
2025-11-05 12:59:35.450,1003.33,1014.0,991.0,35.0,37.16,34.34,912.93,915.15,910.88
2025-11-05 13:00:43.980,984.33,1002.0,951.0,33.93,34.32,33.46,913.1,914.33,910.88
2025-11-05 13:01:52.547,1020.33,1078.0,978.0,34.32,35.48,33.4,912.3,915.0,909.6
2025-11-05 13:03:02.077,1078.33,1148.0,1024.0,36.37,39.1,34.7,912.7,913.58,911.78
2025-11-05 13:04:13.607,1060.0,1133.0,1004.0,35.73,36.58,34.52,912.42,913.88,911.55
2025-11-05 13:05:23.170,1068.5,1112.0,1026.0,35.94,37.2,34.5,912.51,915.15,909.67
2025-11-05 13:06:31.737,1081.5,1203.0,1013.0,36.37,38.88,35.1,912.75,915.15,911.17
2025-11-05 13:07:40.283,1061.83,1143.0,1025.0,36.36,39.48,34.9,912.52,913.13,911.55
2025-11-05 13:08:50.850,1062.0,1102.0,1017.0,36.25,38.68,35.28,912.6,913.5,912.08
2025-11-05 13:10:00.390,1065.17,1186.0,1005.0,36.21,39.14,34.98,911.99,915.3,910.2
2025-11-05 13:11:09.950,1041.29,1186.0,839.0,34.95,39.98,24.56,912.73,915.08,909.53
2025-11-05 13:12:19.600,1108.0,1353.0,1026.0,33.23,39.08,13.38,913.2,915.67,909.75
2025-11-05 13:13:29.190,1046.43,1114.0,976.0,34.29,37.94,24.34,917.86,948.15,912.3
2025-11-05 13:14:38.797,1092.71,1294.0,1007.0,35.07,38.22,29.6,910.94,914.4,901.13
2025-11-05 13:15:49.380,1099.43,1233.0,1040.0,35.75,37.58,31.84,911.65,914.33,904.28
2025-11-05 13:16:59.007,1071.86,1170.0,1015.0,35.94,37.42,34.92,913.19,915.83,911.17
2025-11-05 13:18:08.610,1082.29,1233.0,1019.0,36.27,37.82,35.32,912.43,914.85,910.42
2025-11-05 13:19:18.207,930.0,1180.0,1.0,35.22,40.52,26.34,918.77,954.22,911.4
2025-11-05 13:20:27.763,925.86,1227.0,1.0,32.99,39.82,11.74,916.3,937.5,909.67
2025-11-05 13:21:37.363,1050.5,1108.0,1002.0,36.04,37.62,35.1,912.95,915.22,909.75
2025-11-05 13:22:46.927,1059.67,1102.0,1031.0,36.42,38.84,35.24,913.45,916.35,911.4
2025-11-05 13:23:57.537,1061.17,1167.0,2.0,36.19,38.26,12.6,913.13,941.85,911.25
2025-11-05 13:25:08.097,1076.86,1171.0,1010.0,36.67,38.62,35.02,912.98,914.1,911.63
2025-11-05 13:26:18.660,1080.86,1167.0,1018.0,35.78,37.66,33.86,911.83,914.7,908.7
2025-11-05 13:27:30.270,1051.0,1106.0,1014.0,36.16,39.3,34.9,912.82,915.3,910.58
2025-11-05 13:28:39.777,1083.86,1227.0,1026.0,35.43,38.5,31.56,911.19,912.9,908.25
2025-11-05 13:29:49.327,1090.0,1261.0,1001.0,34.56,37.84,25.06,911.44,914.1,901.65
2025-11-05 13:30:58.907,1079.71,1210.0,1023.0,35.93,38.66,32.76,912.88,915.38,908.33
2025-11-05 13:32:09.437,1109.29,1285.0,1011.0,36.99,39.88,35.04,912.85,914.7,910.72
2025-11-05 13:33:18.957,956.0,1220.0,284.0,35.4,37.2,31.96,916.63,944.17,910.35
2025-11-05 13:34:27.510,887.29,1084.0,1.0,32.89,36.88,16.32,917.59,943.58,912.08
2025-11-05 13:35:36.053,1061.0,1085.0,1027.0,36.42,37.2,35.8,913.14,915.0,910.72
2025-11-05 13:36:45.677,1055.33,1086.0,1030.0,36.29,37.28,35.58,912.27,913.8,910.88
2025-11-05 13:37:54.250,1050.17,1094.0,991.0,35.97,36.72,35.0,912.47,914.85,910.8
2025-11-05 13:39:04.820,1039.5,1061.0,997.0,35.95,36.78,35.48,912.49,913.28,910.8
2025-11-05 13:40:14.413,1038.83,1081.0,990.0,35.65,36.74,34.66,913.19,915.08,910.58
2025-11-05 13:41:22.990,1052.67,1102.0,1017.0,35.65,36.94,34.7,911.82,914.85,909.75
2025-11-05 13:42:32.560,1076.33,1186.0,1028.0,36.07,38.34,34.5,912.46,915.53,911.03
2025-11-05 13:43:42.120,1081.17,1155.0,1020.0,36.41,38.58,34.72,912.2,915.15,909.38
2025-11-05 13:44:52.687,1080.33,1146.0,1009.0,36.01,37.64,34.18,911.82,913.2,910.72
2025-11-05 13:46:02.270,1088.67,1161.0,1042.0,36.77,40.12,34.66,912.76,915.53,910.5
2025-11-05 13:47:10.853,1076.33,1154.0,1047.0,36.67,39.54,35.36,912.68,914.4,911.25
2025-11-05 13:48:19.470,1132.71,1525.0,1007.0,34.67,39.04,22.26,915.36,933.0,909.97
2025-11-05 13:49:30.053,1070.17,1105.0,1024.0,36.57,38.92,35.54,912.69,915.38,910.5
2025-11-05 13:50:40.640,1070.67,1144.0,1040.0,36.5,39.56,35.38,913.58,915.22,911.78
2025-11-05 13:51:51.197,1063.33,1179.0,1021.0,36.14,39.74,35.0,912.61,915.75,910.88
2025-11-05 13:53:00.770,1062.83,1166.0,1023.0,36.35,40.32,34.94,911.82,912.83,910.72
2025-11-05 13:54:10.360,1095.0,1206.0,1024.0,37.05,41.04,35.54,912.14,915.15,910.28
2025-11-05 13:55:19.943,1002.43,1138.0,567.0,34.91,38.54,24.98,913.96,920.85,910.28
2025-11-05 13:56:35.567,1057.67,1104.0,1001.0,36.33,36.98,35.44,913.21,915.45,911.92
2025-11-05 13:57:44.123,1030.17,1093.0,972.0,35.69,36.8,34.42,913.17,914.4,911.1
2025-11-05 13:58:53.717,1029.33,1087.0,988.0,35.35,36.68,34.62,911.64,913.05,910.2
2025-11-05 14:00:05.357,1054.33,1075.0,1028.0,36.58,38.46,35.46,912.85,914.55,911.4
2025-11-05 14:01:14.933,1061.5,1111.0,985.0,36.3,37.0,35.4,913.59,914.85,911.4
2025-11-05 14:02:24.520,1023.33,1096.0,988.0,35.12,36.8,33.82,912.22,914.17,910.95
2025-11-05 14:03:35.153,1016.0,1050.0,977.0,35.18,36.34,34.54,911.43,912.75,910.8
2025-11-05 14:04:43.750,1012.5,1049.0,988.0,35.21,36.44,34.3,912.81,914.7,910.28
2025-11-05 14:05:53.353,1061.0,1142.0,992.0,35.87,37.36,34.86,912.65,914.78,911.03
2025-11-05 14:07:02.990,1058.5,1145.0,1008.0,35.8,37.86,34.96,912.75,914.92,909.08
2025-11-05 14:08:12.580,1080.33,1215.0,1012.0,36.34,39.3,35.08,912.15,915.45,909.83
2025-11-05 14:09:21.117,1068.0,1117.0,1028.0,36.0,39.08,34.88,913.04,915.9,910.8
2025-11-05 14:10:31.713,1063.0,1161.0,1009.0,35.61,38.18,34.54,912.26,913.8,910.95
2025-11-05 14:11:41.300,1056.67,1204.0,1000.0,36.08,39.58,34.9,913.14,914.85,911.92
2025-11-05 14:12:50.850,1063.17,1126.0,1020.0,35.84,38.88,34.92,912.88,914.4,911.1
2025-11-05 14:13:59.427,1075.71,1200.0,1000.0,36.11,38.16,34.98,912.73,914.85,910.65
2025-11-05 14:15:08.963,1077.0,1227.0,1028.0,35.93,37.26,34.6,912.15,913.42,909.9
2025-11-05 14:16:16.507,1054.5,1149.0,1017.0,36.18,39.22,34.92,913.16,914.85,909.75
2025-11-05 14:17:26.057,1014.0,1035.0,998.0,35.04,35.68,34.36,912.94,915.83,909.97
2025-11-05 14:18:46.720,1007.17,1051.0,979.0,34.22,35.84,33.44,912.45,914.25,910.88
2025-11-05 14:19:57.360,1014.83,1081.0,991.0,34.59,36.94,33.7,912.63,915.22,909.83
