timestamp,Current (A) Avg Current A,Current (A) Max Current A,Current (A) Min Current A,Torque (N·m) Avg Torque Nm,Torque (N·m) Max Torque Nm,Torque (N·m) Min Torque Nm,Speed (RPM) Avg Speed RPM,Speed (RPM) Max Speed RPM,Speed (RPM) Min Speed RPM
2025-11-05 09:18:46.410,387.86,545.0,4.0,29.78,42.55,0.32,510.57,533.1,472.8
2025-11-05 09:19:55.023,383.29,559.0,4.0,29.4,42.12,0.34,511.52,531.99,477.03
2025-11-05 09:21:04.633,384.29,549.0,4.0,29.55,42.05,0.35,510.95,535.56,472.71
2025-11-05 09:22:16.223,397.57,600.0,4.0,35.01,46.05,31.24,512.67,542.46,473.01
2025-11-05 09:23:25.807,444.86,567.0,358.0,30.87,42.84,8.42,511.87,531.45,476.28
2025-11-05 09:24:35.373,385.14,547.0,4.0,29.79,41.94,0.43,512.39,538.53,472.83
2025-11-05 09:25:44.910,444.83,569.0,4.0,29.38,41.58,0.33,510.54,523.17,475.17
2025-11-05 09:26:54.473,368.29,569.0,4.0,28.97,42.6,0.34,509.86,523.53,474.27
2025-11-05 09:28:04.010,455.83,603.0,4.0,34.1,43.34,0.69,510.21,521.73,473.31
2025-11-05 09:29:15.597,380.86,571.0,4.0,29.87,42.59,0.33,510.49,522.69,471.33
2025-11-05 09:30:24.173,430.17,580.0,342.0,33.87,42.43,29.74,508.46,521.82,473.43
2025-11-05 09:31:33.783,432.67,552.0,366.0,34.29,43.02,29.92,509.49,521.97,480.15
2025-11-05 09:32:44.387,457.33,581.0,393.0,34.61,43.02,30.61,510.16,523.32,473.7
2025-11-05 09:33:52.933,452.33,541.0,414.0,34.67,41.92,30.62,505.77,520.83,476.34
2025-11-05 09:35:03.537,424.17,563.0,341.0,33.95,42.37,30.56,509.03,523.17,477.6
2025-11-05 09:36:13.143,443.5,551.0,391.0,34.23,41.15,31.13,510.05,520.26,472.8
2025-11-05 09:37:23.700,387.14,592.0,4.0,29.92,43.21,0.33,511.47,525.27,477.27
2025-11-05 09:38:35.243,388.57,564.0,21.0,29.93,42.57,1.2,511.89,525.15,472.65
2025-11-05 09:39:44.847,462.33,571.0,389.0,34.63,42.76,30.28,511.55,525.33,475.38
2025-11-05 09:40:54.433,455.67,561.0,395.0,34.91,44.19,31.95,509.58,521.67,473.19
2025-11-05 09:42:05.000,397.29,561.0,13.0,29.6,42.54,0.38,511.71,526.02,477.69
2025-11-05 09:43:14.583,387.14,568.0,19.0,29.43,41.47,0.84,510.4,526.08,476.73
2025-11-05 09:44:24.180,445.0,557.0,398.0,34.15,42.23,30.73,506.5,522.36,477.54
2025-11-05 09:45:34.710,369.43,580.0,4.0,29.38,42.23,0.33,511.51,523.77,479.25
2025-11-05 09:46:45.240,393.86,574.0,4.0,30.24,45.5,0.32,514.38,535.14,478.8
2025-11-05 09:47:54.787,392.86,593.0,4.0,29.74,42.27,0.33,513.44,531.75,477.78
2025-11-05 09:49:04.407,453.33,558.0,403.0,34.43,45.18,30.33,511.6,522.72,478.38
2025-11-05 09:50:14.957,387.43,558.0,4.0,30.04,42.51,0.51,510.69,530.58,479.16
2025-11-05 09:51:23.500,454.0,580.0,324.0,35.36,44.86,31.43,511.81,521.49,478.23
2025-11-05 09:52:47.170,441.86,532.0,409.0,34.98,43.86,31.84,502.19,522.18,478.05
2025-11-05 09:53:57.707,455.57,548.0,418.0,35.26,42.69,32.12,514.55,542.13,476.22
2025-11-05 09:55:08.283,465.29,561.0,423.0,34.08,44.04,23.72,512.1,522.33,479.04
2025-11-05 09:56:17.857,458.29,598.0,392.0,34.99,43.68,31.7,511.62,523.5,473.55
2025-11-05 09:57:26.400,402.0,558.0,4.0,30.56,43.04,1.61,515.38,540.03,476.7
2025-11-05 09:58:36.973,402.0,582.0,4.0,30.62,44.0,0.33,513.35,534.66,475.92
2025-11-05 09:59:47.537,396.29,573.0,4.0,31.91,42.22,14.13,514.68,541.92,476.52
2025-11-05 10:00:58.067,454.14,569.0,401.0,33.23,42.67,21.71,511.95,522.87,474.78
2025-11-05 10:02:06.613,394.29,579.0,4.0,30.2,43.74,0.33,514.36,535.26,476.58
2025-11-05 10:03:17.247,395.43,574.0,4.0,30.24,43.3,0.97,514.45,539.46,473.19
2025-11-05 10:04:26.813,408.0,577.0,73.0,30.68,45.8,0.37,515.11,543.27,474.21
2025-11-05 10:05:36.370,389.86,566.0,4.0,34.21,45.72,23.74,516.42,545.94,477.66
2025-11-05 10:20:21.747,8.5,9.0,8.0,0.88,0.93,0.82,468.36,468.63,468.09
2025-11-05 10:22:26.807,395.0,456.0,346.0,31.86,39.51,28.6,492.68,526.23,461.28
2025-11-05 10:25:47.413,430.86,517.0,376.0,33.68,42.13,30.7,504.2,524.19,478.98
2025-11-05 10:26:59.940,374.43,530.0,3.0,33.28,39.64,30.92,512.2,526.62,497.07
2025-11-05 10:28:12.490,431.0,540.0,390.0,33.44,39.92,30.93,507.61,525.66,485.31
2025-11-05 10:29:24.013,430.5,519.0,388.0,33.22,39.82,30.45,508.88,524.82,484.5
2025-11-05 10:30:35.543,375.0,572.0,4.0,29.91,43.49,0.33,509.06,523.26,486.24
2025-11-05 10:31:45.077,380.71,547.0,4.0,29.13,40.7,0.33,510.11,526.83,485.58
2025-11-05 10:32:55.593,383.57,518.0,4.0,29.25,39.46,0.33,510.11,528.36,486.3
2025-11-05 10:34:06.087,364.86,495.0,4.0,28.41,38.49,0.33,510.51,534.15,484.38
2025-11-05 10:35:16.593,372.86,514.0,4.0,29.05,38.98,0.32,508.96,521.16,488.73
2025-11-05 10:36:26.097,370.57,512.0,4.0,29.05,41.38,0.33,510.09,529.44,485.64
2025-11-05 10:37:35.637,375.86,510.0,4.0,29.0,39.67,0.32,511.52,530.97,486.15
2025-11-05 10:38:48.160,430.29,499.0,353.0,33.58,41.33,29.7,510.96,518.55,490.5
2025-11-05 10:39:59.737,441.71,498.0,400.0,33.67,38.42,30.55,510.24,518.1,501.51
2025-11-05 10:41:10.263,439.67,500.0,409.0,33.76,39.23,30.77,509.3,519.57,497.76
2025-11-05 10:42:20.807,459.0,511.0,391.0,35.66,38.77,32.21,511.87,528.6,492.6
2025-11-05 10:43:31.357,509.5,580.0,462.0,38.72,43.56,36.88,514.36,519.27,501.96
2025-11-05 10:44:41.860,491.67,539.0,468.0,36.98,41.68,34.77,510.02,521.64,496.14
2025-11-05 10:45:53.373,495.83,571.0,455.0,37.05,42.57,34.69,509.39,519.66,495.75
2025-11-05 10:47:02.927,486.83,576.0,442.0,37.44,41.66,36.07,510.23,521.31,495.09
2025-11-05 10:48:12.483,486.0,555.0,437.0,37.04,42.04,34.7,510.43,521.37,494.34
2025-11-05 10:49:24.060,486.0,570.0,440.0,37.47,43.75,34.92,511.17,522.78,494.34
2025-11-05 10:50:32.660,498.17,584.0,455.0,37.33,43.77,34.89,511.94,524.52,494.64
2025-11-05 10:51:42.187,491.67,586.0,455.0,37.09,42.74,34.59,511.07,521.31,494.46
2025-11-05 10:52:51.787,496.33,575.0,438.0,37.86,42.83,36.21,512.44,521.07,499.68
2025-11-05 10:54:01.377,492.17,591.0,457.0,38.09,44.77,35.96,511.23,522.57,495.84
2025-11-05 10:55:12.953,486.0,549.0,431.0,37.89,44.59,35.3,508.74,521.97,495.18
2025-11-05 10:56:23.497,504.33,587.0,448.0,38.42,44.74,35.69,510.12,521.94,495.42
2025-11-05 10:57:33.023,497.83,596.0,458.0,38.01,44.69,35.04,511.42,522.06,496.53
2025-11-05 10:58:42.540,508.5,589.0,469.0,38.46,45.32,36.07,511.49,521.49,494.55
2025-11-05 10:59:50.113,505.17,601.0,470.0,38.76,44.73,36.17,512.02,522.0,496.5
2025-11-05 11:00:59.677,508.14,611.0,461.0,38.6,46.94,35.0,508.54,520.62,493.65
2025-11-05 11:02:11.207,509.67,629.0,449.0,38.43,46.01,35.94,513.36,521.79,504.51
2025-11-05 11:03:32.830,495.33,620.0,453.0,38.25,44.05,35.44,504.33,522.48,493.02
2025-11-05 11:04:55.490,415.57,550.0,4.0,32.82,46.61,0.31,512.43,531.21,493.89
2025-11-05 11:06:20.213,478.33,544.0,437.0,37.42,43.73,35.06,506.91,521.73,494.67
2025-11-05 11:07:43.033,494.0,555.0,456.0,38.14,45.26,35.58,504.21,521.22,493.62
2025-11-05 11:09:28.917,484.14,516.0,447.0,37.72,41.47,35.31,506.73,523.29,484.47
2025-11-05 11:11:14.837,415.57,517.0,4.0,31.75,41.06,0.31,507.54,530.88,491.64
2025-11-05 11:13:00.763,482.17,531.0,445.0,37.54,42.0,35.99,507.07,520.08,493.71
2025-11-05 11:14:23.460,476.83,570.0,428.0,37.14,40.98,34.78,505.53,521.97,492.63
2025-11-05 11:15:49.180,481.71,522.0,446.0,37.26,40.86,35.2,509.85,521.7,494.46
2025-11-05 11:17:11.857,492.17,595.0,447.0,37.09,42.37,34.89,506.73,521.85,493.59
2025-11-05 11:18:29.487,496.0,588.0,459.0,37.08,41.56,35.52,510.24,521.52,494.64
2025-11-05 11:19:48.160,419.57,528.0,13.0,31.95,40.39,0.42,515.65,542.34,494.4
2025-11-05 11:21:01.730,481.5,572.0,447.0,37.29,42.74,35.52,510.82,522.0,492.45
2025-11-05 11:22:13.290,490.67,575.0,442.0,37.35,43.32,34.59,510.81,522.09,493.44
2025-11-05 11:23:24.870,485.17,589.0,427.0,37.81,45.49,34.83,510.26,523.41,491.82
2025-11-05 11:24:34.470,498.33,578.0,444.0,37.64,43.83,34.86,510.97,521.13,491.55
2025-11-05 11:25:46.050,409.86,546.0,4.0,33.06,41.48,0.33,513.86,529.47,492.51
2025-11-05 11:26:56.650,430.14,564.0,4.0,32.37,42.22,0.33,517.24,526.89,498.69
2025-11-05 11:28:06.227,421.57,547.0,4.0,32.1,40.84,0.33,517.55,528.96,500.64
2025-11-05 11:29:15.817,419.43,552.0,4.0,32.5,41.65,0.33,516.86,532.23,500.58
2025-11-05 11:30:25.373,415.29,546.0,4.0,32.1,41.21,0.33,516.79,524.31,501.78
2025-11-05 11:31:37.017,413.29,541.0,4.0,31.77,40.95,0.32,519.66,537.3,500.67
2025-11-05 11:32:46.610,505.0,576.0,469.0,34.81,45.14,13.36,518.49,527.4,498.93
2025-11-05 11:33:58.187,513.86,575.0,464.0,39.32,43.89,36.35,518.33,543.6,496.17
2025-11-05 11:35:06.787,460.29,609.0,4.0,34.18,45.97,0.32,517.49,531.93,504.3
2025-11-05 11:36:17.387,455.0,621.0,4.0,34.63,47.34,0.32,516.51,530.25,497.1
2025-11-05 11:37:28.010,419.14,561.0,4.0,32.17,42.71,0.32,513.82,519.99,495.03
2025-11-05 11:38:37.620,421.43,539.0,4.0,31.84,41.15,0.33,516.01,529.47,497.67
2025-11-05 11:39:47.223,403.86,523.0,4.0,31.4,41.63,0.33,514.07,524.43,496.77
2025-11-05 11:40:56.853,410.71,564.0,4.0,31.05,41.62,0.33,515.54,529.41,497.43
2025-11-05 11:42:05.457,479.17,522.0,435.0,37.03,40.65,35.0,512.05,520.08,498.06
2025-11-05 11:43:14.087,499.67,585.0,447.0,37.39,44.95,33.51,511.26,521.04,495.66
2025-11-05 11:44:23.643,476.67,580.0,417.0,36.64,43.81,33.74,510.96,519.66,495.45
2025-11-05 11:45:34.233,468.33,539.0,421.0,36.04,44.23,32.73,509.77,520.86,490.38
2025-11-05 11:46:44.857,416.71,540.0,4.0,31.74,41.03,0.33,516.23,526.32,497.88
2025-11-05 11:47:55.457,419.86,551.0,13.0,31.58,40.57,2.29,513.13,522.36,496.5
2025-11-05 11:49:04.053,462.67,576.0,400.0,36.39,43.9,33.43,510.16,520.56,490.59
2025-11-05 11:50:13.660,484.33,565.0,442.0,36.31,42.74,33.48,510.14,519.72,491.79
2025-11-05 11:51:22.213,476.5,563.0,422.0,36.63,43.04,34.18,508.08,519.15,492.06
2025-11-05 11:52:32.800,477.5,557.0,434.0,36.34,42.33,34.12,506.92,518.01,491.46
2025-11-05 11:53:42.403,465.5,560.0,418.0,36.21,42.44,33.67,506.19,516.66,490.41
2025-11-05 11:54:52.023,473.5,562.0,437.0,36.55,42.41,34.47,507.26,518.88,493.35
2025-11-05 11:56:01.600,481.67,552.0,433.0,36.51,41.83,33.83,506.48,516.54,492.69
2025-11-05 11:57:10.170,466.0,541.0,432.0,36.57,43.06,34.11,507.63,517.29,495.9
2025-11-05 11:58:20.780,476.0,523.0,448.0,36.42,41.16,32.79,507.57,515.64,497.43
2025-11-05 11:59:30.360,475.33,556.0,433.0,37.01,41.8,34.48,508.02,515.49,501.51
2025-11-05 12:00:52.080,452.33,510.0,412.0,35.78,40.8,33.22,501.9,516.03,491.07
2025-11-05 12:02:00.687,456.0,534.0,398.0,36.06,40.6,34.58,506.93,516.63,491.49
2025-11-05 12:03:11.323,466.0,553.0,393.0,36.25,41.19,33.72,506.75,517.83,492.54
2025-11-05 12:04:22.893,461.5,521.0,434.0,35.56,40.49,34.12,506.79,517.74,491.91
2025-11-05 12:05:31.483,468.0,509.0,443.0,35.41,39.31,31.61,508.01,519.03,495.48
2025-11-05 12:06:49.187,459.86,497.0,403.0,34.98,36.47,33.23,507.32,516.18,493.02
2025-11-05 12:07:58.780,462.14,497.0,426.0,35.44,38.53,32.32,512.36,518.22,500.58
2025-11-05 12:09:10.380,458.17,507.0,402.0,34.65,36.47,31.93,511.01,517.83,494.37
2025-11-05 12:10:20.990,457.5,492.0,441.0,35.33,38.83,34.38,506.7,517.29,493.35
2025-11-05 12:11:31.627,465.5,519.0,420.0,35.76,39.3,34.46,507.22,517.41,492.66
2025-11-05 12:13:07.493,478.29,505.0,432.0,37.29,39.47,35.5,504.04,520.44,485.31
2025-11-05 12:19:02.533,359.0,446.0,11.0,28.35,36.07,0.43,502.42,522.51,488.04
2025-11-05 12:23:52.980,404.17,453.0,374.0,32.1,35.53,30.52,500.88,519.21,489.06
2025-11-05 12:25:51.030,411.5,445.0,394.0,32.24,35.06,30.43,501.28,518.7,489.12
2025-11-05 12:27:12.733,440.67,488.0,394.0,34.3,37.56,32.8,501.78,517.44,490.11
2025-11-05 12:28:23.353,452.17,506.0,418.0,35.03,39.29,33.13,507.52,518.13,492.12
2025-11-05 12:29:32.957,465.5,521.0,430.0,35.97,39.87,34.09,507.05,518.43,491.34
2025-11-05 12:30:41.543,467.83,519.0,439.0,36.58,40.82,34.15,508.17,518.91,492.45
2025-11-05 12:31:51.143,461.0,471.0,450.0,36.31,38.13,34.87,506.0,517.5,491.85
2025-11-05 12:33:01.763,482.17,550.0,448.0,37.11,40.78,34.67,507.7,517.35,494.52
2025-11-05 12:34:11.333,485.83,562.0,435.0,37.55,42.04,35.06,506.77,520.56,490.83
2025-11-05 12:35:21.933,483.5,561.0,453.0,37.19,41.16,34.75,508.07,519.18,491.1
2025-11-05 12:36:31.530,477.0,528.0,445.0,36.87,39.55,34.43,509.29,517.53,496.47
2025-11-05 12:37:41.090,509.67,537.0,481.0,37.54,42.68,34.02,507.92,516.54,495.45
2025-11-05 12:38:50.653,488.0,556.0,449.0,37.86,43.86,35.32,510.59,519.27,499.26
2025-11-05 12:40:00.230,495.0,543.0,456.0,37.89,42.51,35.13,510.03,519.24,497.88
2025-11-05 12:41:09.797,496.14,562.0,445.0,38.14,43.16,35.03,511.11,520.5,498.96
2025-11-05 12:42:20.360,498.33,572.0,464.0,37.14,41.08,35.01,514.61,518.28,509.37
2025-11-05 12:43:28.887,480.29,526.0,454.0,37.02,40.03,35.5,512.8,519.09,500.07
2025-11-05 12:44:39.393,475.14,532.0,399.0,37.12,40.47,35.29,512.79,518.16,500.58
2025-11-05 12:45:48.940,483.14,531.0,447.0,36.97,39.16,34.85,510.51,518.67,499.74
2025-11-05 12:47:02.553,477.0,538.0,450.0,37.56,42.17,35.09,506.76,519.93,492.84
2025-11-05 12:48:13.090,477.67,536.0,440.0,36.71,41.06,34.05,507.6,519.87,489.24
2025-11-05 12:49:22.633,483.83,550.0,437.0,37.32,41.69,33.86,508.39,520.8,490.14
2025-11-05 12:50:32.130,493.67,556.0,460.0,37.7,41.6,35.36,510.42,521.34,498.45
2025-11-05 12:51:41.650,499.83,561.0,473.0,38.14,45.16,35.94,510.77,520.53,500.97
2025-11-05 12:52:57.247,430.57,564.0,4.0,32.52,41.81,0.33,513.38,534.69,494.67
2025-11-05 12:54:06.827,437.71,665.0,4.0,32.86,48.02,0.31,517.8,536.79,495.78
2025-11-05 12:59:00.183,456.67,492.0,418.0,35.56,40.23,33.09,505.37,520.44,493.92
2025-11-05 13:00:08.697,469.0,535.0,433.0,36.01,39.63,34.15,514.44,522.18,501.21
2025-11-05 13:01:17.267,474.43,525.0,412.0,31.75,41.23,0.54,518.2,537.81,505.23
2025-11-05 13:02:26.833,400.86,538.0,4.0,31.32,42.31,0.33,515.16,532.05,505.92
2025-11-05 13:03:38.350,490.0,562.0,447.0,36.98,44.44,33.07,512.18,519.3,492.81
2025-11-05 13:04:47.893,418.57,564.0,4.0,33.14,41.88,12.67,513.69,534.6,496.44
2025-11-05 13:05:56.457,399.57,561.0,7.0,31.19,41.35,0.43,514.05,533.34,500.37
2025-11-05 13:07:05.003,471.17,537.0,441.0,35.96,40.52,32.85,507.39,515.16,494.01
2025-11-05 13:08:15.560,401.0,503.0,4.0,31.33,38.4,0.33,511.86,519.6,493.71
2025-11-05 13:09:25.123,391.71,519.0,4.0,30.42,41.46,0.33,510.1,523.86,491.61
2025-11-05 13:10:34.633,469.0,547.0,416.0,36.05,41.25,33.34,506.26,516.33,486.06
2025-11-05 13:11:44.273,413.43,554.0,4.0,31.77,43.06,0.34,511.29,521.7,494.07
2025-11-05 13:12:53.917,447.33,520.0,408.0,35.48,40.02,33.32,508.23,516.27,491.88
2025-11-05 13:14:03.493,455.0,544.0,378.0,35.99,41.31,33.34,508.1,517.47,492.12
2025-11-05 13:15:13.097,471.83,553.0,423.0,35.88,40.75,34.43,507.73,516.6,490.83
2025-11-05 13:16:23.703,463.83,534.0,421.0,35.36,40.73,32.91,504.24,516.03,488.07
2025-11-05 13:17:33.310,455.5,544.0,412.0,35.99,42.88,32.84,507.35,516.63,492.45
2025-11-05 13:18:42.913,483.33,574.0,431.0,36.67,42.84,34.21,505.61,518.85,490.56
2025-11-05 13:19:52.487,489.83,580.0,434.0,37.51,43.06,34.71,506.38,518.64,488.7
2025-11-05 13:21:02.070,472.33,545.0,433.0,36.9,40.74,35.01,507.17,515.85,493.56
2025-11-05 13:22:11.637,470.33,529.0,431.0,36.91,40.99,34.73,503.86,514.77,488.67
2025-11-05 13:23:22.213,469.5,539.0,424.0,36.05,40.33,34.19,505.06,515.76,489.57
2025-11-05 13:24:32.820,468.5,538.0,412.0,36.37,40.86,34.23,504.57,516.51,487.02
2025-11-05 13:25:43.393,459.5,555.0,405.0,35.59,42.1,32.85,505.76,516.3,490.08
2025-11-05 13:26:54.933,466.83,552.0,424.0,36.57,41.28,34.35,505.23,515.76,491.73
2025-11-05 13:28:03.520,474.17,554.0,435.0,35.92,40.36,34.32,506.91,516.03,490.35
2025-11-05 13:29:14.023,468.67,557.0,397.0,35.97,41.57,32.85,506.48,516.6,486.81
2025-11-05 13:30:23.620,406.43,568.0,4.0,31.92,43.35,3.71,508.91,517.68,490.74
2025-11-05 13:31:34.170,490.33,561.0,427.0,38.4,46.83,35.52,507.35,518.94,489.15
2025-11-05 13:32:43.707,484.0,581.0,427.0,37.41,42.84,34.11,506.77,516.78,491.97
2025-11-05 13:33:52.213,482.17,532.0,427.0,37.83,40.61,35.08,507.06,516.51,494.4
2025-11-05 13:35:00.790,495.67,557.0,447.0,38.22,43.37,35.43,507.28,516.27,494.82
2025-11-05 13:36:10.360,479.33,572.0,399.0,37.37,42.59,33.84,507.56,516.93,496.95
2025-11-05 13:37:19.943,508.43,596.0,465.0,38.16,42.98,35.22,512.19,518.73,506.97
2025-11-05 13:38:29.537,492.57,569.0,447.0,37.58,41.96,34.21,510.69,519.21,499.5
2025-11-05 13:39:38.113,496.86,538.0,443.0,38.42,43.73,34.06,512.13,520.56,498.63
2025-11-05 13:40:47.703,497.14,602.0,444.0,38.37,47.14,35.22,513.59,521.16,499.26
2025-11-05 13:41:57.283,516.57,602.0,471.0,35.83,45.38,20.3,515.39,521.13,498.99
2025-11-05 13:43:06.843,530.57,624.0,481.0,39.94,45.08,35.55,513.38,519.06,502.26
2025-11-05 13:44:17.407,508.0,584.0,444.0,36.83,43.53,24.37,514.18,519.75,499.29
2025-11-05 13:45:26.967,496.57,565.0,438.0,33.42,43.55,2.27,519.6,541.14,507.6
2025-11-05 13:46:36.563,406.14,528.0,4.0,31.71,39.96,0.32,515.18,534.3,493.29
2025-11-05 13:47:44.143,429.29,575.0,4.0,32.83,43.37,3.47,512.56,520.11,493.02
2025-11-05 13:48:54.747,431.43,588.0,4.0,32.91,45.01,0.34,514.16,524.46,492.15
2025-11-05 13:50:05.330,415.71,519.0,4.0,32.3,42.95,0.33,511.94,525.96,493.32
2025-11-05 13:51:15.913,411.57,538.0,4.0,31.81,40.19,0.32,514.12,525.75,493.11
2025-11-05 13:52:25.487,418.57,558.0,4.0,31.9,40.64,0.32,515.14,529.71,496.8
2025-11-05 13:53:36.080,428.57,539.0,4.0,32.73,41.36,0.34,514.15,522.27,496.14
2025-11-05 13:54:45.647,418.0,534.0,18.0,32.78,43.47,0.51,512.52,523.08,493.8
2025-11-05 13:56:00.273,514.33,601.0,464.0,38.99,44.0,36.13,510.49,520.44,491.76
2025-11-05 13:57:08.823,506.14,553.0,441.0,38.75,42.58,35.26,512.94,520.98,503.28
2025-11-05 13:58:18.420,500.71,561.0,447.0,39.3,44.79,35.12,513.45,521.58,504.96
2025-11-05 13:59:30.050,518.67,615.0,447.0,39.64,47.25,35.07,511.57,520.83,501.57
2025-11-05 14:00:39.650,523.43,616.0,433.0,40.06,47.09,36.51,510.29,520.62,502.23
2025-11-05 14:01:49.243,504.43,554.0,459.0,38.33,40.76,34.87,512.41,519.93,503.13
2025-11-05 14:02:59.837,487.14,568.0,437.0,37.11,41.05,33.35,511.16,519.21,504.42
2025-11-05 14:04:09.463,496.86,551.0,444.0,37.65,41.35,34.18,512.54,519.66,504.78
2025-11-05 14:05:19.083,512.0,584.0,455.0,39.45,46.4,36.24,513.95,518.55,502.92
2025-11-05 14:06:27.667,514.43,587.0,470.0,39.73,45.23,35.33,513.72,518.82,507.12
2025-11-05 14:07:37.250,440.43,625.0,4.0,33.35,47.8,0.32,516.21,533.7,501.63
2025-11-05 14:08:45.843,421.29,520.0,4.0,32.28,40.1,0.32,515.47,526.14,495.78
2025-11-05 14:09:56.400,475.71,581.0,356.0,32.1,43.31,0.43,515.86,539.49,491.64
2025-11-05 14:11:06.007,425.43,568.0,4.0,32.71,41.04,0.33,514.11,522.48,494.4
2025-11-05 14:12:15.590,417.14,576.0,4.0,32.32,43.0,3.8,514.32,520.95,498.75
2025-11-05 14:13:25.137,490.67,568.0,435.0,37.53,43.1,35.26,511.0,521.58,492.27
2025-11-05 14:14:33.687,486.0,554.0,449.0,37.37,41.64,34.89,509.36,520.8,490.38
2025-11-05 14:15:42.217,503.33,564.0,456.0,37.81,41.88,35.24,509.91,521.61,491.79
2025-11-05 14:16:50.790,488.17,547.0,445.0,37.31,40.48,35.03,511.43,521.01,501.18
2025-11-05 14:18:11.417,456.17,507.0,428.0,35.05,37.44,33.62,504.0,516.78,491.79
2025-11-05 14:19:22.037,455.83,514.0,420.0,35.08,39.0,33.14,507.25,517.5,491.52
2025-11-05 14:20:32.660,465.67,547.0,410.0,35.4,40.06,33.22,507.78,519.06,491.7
2025-11-05 14:21:42.210,477.0,534.0,431.0,35.91,40.36,33.54,509.18,519.27,492.57
2025-11-05 14:22:50.760,479.33,534.0,442.0,36.22,40.58,33.01,510.04,520.11,496.26
2025-11-05 14:24:01.377,471.0,552.0,383.0,36.22,40.6,34.5,509.24,520.29,494.64
2025-11-05 14:25:10.970,479.5,516.0,437.0,36.91,42.06,33.49,511.84,521.19,502.56
2025-11-05 14:26:20.557,484.17,527.0,449.0,36.59,39.78,34.15,511.31,519.06,499.86
2025-11-05 14:27:29.150,483.14,540.0,436.0,36.8,40.43,31.97,511.47,519.03,499.38
2025-11-05 14:28:40.767,474.67,556.0,426.0,36.16,41.39,33.1,512.56,521.58,498.3
2025-11-05 14:29:49.383,476.57,545.0,410.0,36.47,41.2,33.25,510.72,520.77,499.05
2025-11-05 14:31:00.980,466.0,547.0,423.0,36.03,41.79,33.54,508.92,519.51,499.05
2025-11-05 14:32:13.593,475.83,555.0,423.0,35.65,42.0,32.45,509.22,520.56,492.99
2025-11-05 14:33:23.167,467.33,558.0,418.0,35.96,41.81,33.08,509.07,520.26,492.93
2025-11-05 14:34:31.743,464.17,553.0,425.0,35.69,41.52,33.66,509.57,519.72,493.05
2025-11-05 14:35:43.327,461.83,565.0,404.0,36.02,42.9,32.78,508.06,518.4,492.84
