timestamp,Current (A) Avg Current A,Current (A) Max Current A,Current (A) Min Current A,Torque (N·m) Avg Torque Nm,Torque (N·m) Max Torque Nm,Torque (N·m) Min Torque Nm,Speed (RPM) Avg Speed RPM,Speed (RPM) Max Speed RPM,Speed (RPM) Min Speed RPM
2025-11-05 09:53:18.403,451.0,482.0,425.0,18.97,21.51,17.11,1003.24,1014.08,963.67
2025-11-05 09:54:26.940,455.0,499.0,430.0,18.77,21.06,17.53,1005.17,1011.83,985.13
2025-11-05 09:55:37.517,396.0,513.0,49.0,16.34,21.54,2.0,1003.65,1015.8,976.42
2025-11-05 09:56:48.123,471.0,598.0,417.0,18.82,21.83,17.14,1006.98,1015.65,981.0
2025-11-05 09:57:56.640,458.67,530.0,422.0,18.73,22.76,17.29,1008.34,1014.38,988.5
2025-11-05 09:59:06.210,456.83,534.0,425.0,18.75,21.52,17.65,1007.46,1013.92,990.67
2025-11-05 10:00:17.780,459.67,511.0,433.0,18.96,20.92,17.79,1006.5,1013.92,984.22
2025-11-05 10:01:27.277,453.33,525.0,426.0,18.43,21.28,17.28,1009.85,1017.15,987.67
2025-11-05 10:02:36.880,452.33,514.0,420.0,18.7,21.35,17.42,1010.42,1017.67,985.42
2025-11-05 10:03:46.487,450.0,503.0,425.0,18.65,21.34,17.41,1009.17,1016.63,984.3
2025-11-05 10:04:56.033,457.5,530.0,416.0,18.53,21.04,17.4,1009.87,1016.92,984.3
2025-11-05 10:06:06.637,459.33,518.0,426.0,18.46,21.12,17.25,1009.72,1017.6,983.92
2025-11-05 10:20:12.677,,,,,,,,,
2025-11-05 10:20:56.037,56.0,59.0,53.0,2.54,2.59,2.49,990.71,1022.55,958.88
2025-11-05 10:22:59.067,463.14,587.0,414.0,20.18,28.62,17.25,990.31,1009.65,937.58
2025-11-05 10:26:17.627,491.0,640.0,427.0,19.86,25.73,17.51,991.69,1002.38,969.67
2025-11-05 10:27:28.130,466.5,643.0,402.0,20.59,25.51,18.19,988.0,1003.58,950.33
2025-11-05 10:28:42.720,448.83,495.0,427.0,18.92,21.18,17.73,985.51,1001.33,949.2
2025-11-05 10:29:53.240,431.0,451.0,395.0,18.97,20.92,17.85,990.27,1003.05,952.42
2025-11-05 10:31:04.773,431.5,473.0,391.0,18.8,19.75,17.95,978.49,989.33,941.4
2025-11-05 10:32:15.290,432.33,461.0,396.0,18.34,19.25,16.72,979.35,988.58,944.17
2025-11-05 10:33:24.813,428.83,449.0,403.0,18.6,20.42,17.64,979.4,989.33,946.42
2025-11-05 10:34:35.300,444.5,579.0,354.0,18.2,18.9,17.27,977.86,987.83,940.72
2025-11-05 10:35:45.797,418.5,439.0,401.0,17.68,19.24,15.91,977.49,987.3,948.08
2025-11-05 10:36:54.297,432.5,453.0,416.0,18.8,20.42,17.54,979.91,987.0,956.17
2025-11-05 10:38:05.850,437.0,465.0,407.0,18.61,20.3,17.3,981.0,987.83,951.45
2025-11-05 10:39:17.383,447.5,540.0,414.0,18.22,20.45,16.89,978.88,982.58,969.97
2025-11-05 10:40:29.963,449.0,547.0,414.0,19.2,22.01,17.75,977.67,988.35,961.95
2025-11-05 10:41:39.493,461.57,702.0,393.0,20.12,30.1,17.33,973.61,985.8,954.83
2025-11-05 10:42:51.047,473.17,559.0,427.0,20.65,28.57,18.01,968.29,984.83,952.8
2025-11-05 10:44:00.580,458.5,500.0,428.0,20.0,22.16,19.09,959.68,963.0,948.0
2025-11-05 10:45:11.053,459.83,533.0,430.0,19.33,22.33,18.53,971.05,979.05,953.7
2025-11-05 10:46:22.603,463.17,475.0,449.0,19.42,20.6,17.85,968.86,975.83,949.72
2025-11-05 10:47:32.177,456.0,474.0,445.0,19.16,20.73,18.44,970.76,980.7,941.7
2025-11-05 10:48:41.717,442.33,456.0,414.0,19.42,20.55,18.78,971.57,981.67,938.25
2025-11-05 10:49:53.320,456.83,471.0,442.0,19.55,20.99,18.4,972.61,983.92,939.22
2025-11-05 10:51:01.877,449.0,463.0,425.0,19.04,20.05,17.9,973.81,986.55,944.25
2025-11-05 10:52:11.413,471.0,605.0,429.0,19.18,22.16,18.25,971.93,982.88,942.53
2025-11-05 10:53:21.020,460.67,505.0,439.0,19.3,21.19,18.63,972.91,981.08,952.42
2025-11-05 10:54:30.607,454.0,490.0,437.0,19.18,21.4,18.4,972.11,981.6,943.95
2025-11-05 10:55:42.190,447.5,467.0,428.0,19.11,20.24,18.5,971.19,982.35,936.6
2025-11-05 10:56:52.717,453.33,478.0,430.0,19.18,20.06,18.4,967.8,978.15,932.4
2025-11-05 10:58:02.240,452.83,479.0,432.0,19.28,20.53,18.25,972.33,981.08,941.63
2025-11-05 10:59:11.813,460.67,487.0,435.0,19.55,20.93,18.67,972.14,980.17,943.05
2025-11-05 11:00:19.343,421.0,604.0,66.0,20.43,23.95,18.52,972.64,981.15,948.97
2025-11-05 11:01:29.920,425.71,646.0,60.0,20.63,25.48,18.39,973.73,981.75,944.78
2025-11-05 11:02:40.420,476.5,546.0,421.0,20.42,24.31,18.44,974.6,982.2,958.42
2025-11-05 11:04:03.083,457.0,491.0,437.0,19.59,20.79,18.83,969.74,981.97,934.72
2025-11-05 11:05:25.713,474.0,504.0,453.0,20.22,21.92,19.1,979.49,994.58,956.7
2025-11-05 11:06:50.520,458.83,498.0,433.0,19.47,20.96,18.53,972.96,980.92,947.92
2025-11-05 11:08:12.280,459.33,489.0,433.0,19.05,20.39,18.01,970.7,980.47,941.33
2025-11-05 11:09:59.180,508.86,756.0,419.0,21.43,28.01,18.02,975.33,983.47,956.55
2025-11-05 11:11:45.100,436.5,460.0,396.0,18.55,19.52,17.52,974.58,981.45,944.4
2025-11-05 11:13:31.017,453.33,513.0,437.0,19.5,21.8,18.45,974.06,978.22,963.08
2025-11-05 11:14:53.730,453.67,470.0,436.0,19.28,20.22,18.19,970.63,981.45,936.08
2025-11-05 11:16:18.427,462.83,548.0,421.0,20.07,25.72,17.91,978.11,981.08,967.65
2025-11-05 11:17:42.083,448.33,479.0,424.0,19.34,20.22,18.59,970.55,979.65,939.22
2025-11-05 11:18:58.737,477.29,575.0,428.0,19.94,22.55,18.19,972.51,981.6,947.03
2025-11-05 11:20:18.407,468.83,574.0,431.0,19.7,23.02,18.29,978.01,982.28,961.95
2025-11-05 11:21:31.980,454.0,472.0,437.0,19.36,20.92,18.8,972.28,980.92,937.28
2025-11-05 11:22:42.517,447.33,477.0,418.0,19.0,20.58,18.02,972.55,982.05,934.95
2025-11-05 11:23:54.123,435.17,459.0,403.0,19.14,21.5,18.54,971.54,983.4,922.88
2025-11-05 11:25:04.703,423.67,446.0,356.0,18.86,19.44,18.32,969.21,979.5,927.6
2025-11-05 11:26:15.317,440.0,462.0,402.0,19.02,19.81,18.0,974.08,980.7,942.97
2025-11-05 11:27:25.887,465.17,537.0,434.0,19.36,21.5,18.49,977.45,983.78,954.83
2025-11-05 11:28:35.487,456.0,470.0,432.0,19.59,21.72,18.67,975.08,983.78,957.0
2025-11-05 11:29:45.043,455.83,488.0,439.0,19.32,21.78,17.7,974.67,979.65,953.7
2025-11-05 11:30:55.623,465.0,539.0,440.0,19.34,21.01,18.6,978.43,985.5,953.03
2025-11-05 11:32:06.247,459.17,479.0,443.0,19.43,20.68,18.78,979.95,986.4,953.03
2025-11-05 11:33:15.853,461.67,480.0,426.0,19.85,22.04,18.69,978.29,984.97,966.9
2025-11-05 11:34:27.447,471.0,507.0,450.0,20.83,24.27,18.89,976.0,977.1,973.28
2025-11-05 11:35:36.030,474.67,512.0,450.0,19.75,20.78,18.27,975.1,982.5,947.7
2025-11-05 11:36:46.647,480.67,543.0,454.0,20.66,22.71,19.48,973.68,978.15,957.08
2025-11-05 11:37:57.267,454.0,477.0,433.0,19.46,21.98,18.31,973.9,977.63,960.75
2025-11-05 11:39:06.903,456.5,496.0,442.0,19.5,21.5,18.77,972.05,976.05,958.65
2025-11-05 11:40:16.510,451.17,490.0,429.0,19.18,21.31,18.25,970.52,976.42,949.58
2025-11-05 11:41:25.097,450.33,490.0,435.0,18.87,19.48,18.33,973.8,978.45,959.4
2025-11-05 11:42:34.730,431.0,464.0,400.0,18.69,19.93,18.08,969.06,976.13,941.03
2025-11-05 11:43:43.317,421.83,469.0,302.0,18.32,19.97,15.05,965.95,978.9,931.2
2025-11-05 11:44:53.870,435.83,446.0,427.0,19.27,20.39,18.41,969.19,976.2,936.45
2025-11-05 11:46:03.487,446.83,479.0,416.0,18.27,19.7,15.34,967.0,980.17,918.9
2025-11-05 11:47:15.113,456.0,484.0,440.0,19.97,22.54,18.95,975.3,981.38,959.1
2025-11-05 11:48:24.707,421.83,465.0,340.0,18.73,19.72,16.42,969.73,982.42,936.45
2025-11-05 11:49:34.297,449.83,478.0,429.0,19.45,23.36,17.33,967.06,978.38,921.15
2025-11-05 11:50:42.887,443.5,496.0,386.0,19.24,20.87,18.32,965.0,974.63,925.88
2025-11-05 11:51:51.467,457.33,481.0,436.0,19.49,20.92,18.69,964.3,976.35,928.8
2025-11-05 11:53:02.047,450.5,490.0,433.0,19.58,21.67,18.71,962.06,972.53,924.3
2025-11-05 11:54:12.670,454.17,497.0,431.0,19.63,20.87,18.65,960.81,971.92,922.8
2025-11-05 11:55:21.270,451.83,479.0,435.0,19.51,21.02,18.69,964.08,974.63,934.2
2025-11-05 11:56:30.850,450.5,481.0,422.0,19.22,20.69,18.42,962.33,972.45,927.38
2025-11-05 11:57:39.417,416.71,475.0,270.0,20.84,30.4,18.3,963.59,975.08,933.6
2025-11-05 11:58:50.020,447.17,491.0,423.0,19.32,21.26,18.23,962.21,970.35,936.83
2025-11-05 11:59:59.607,419.63,494.0,328.0,19.42,22.54,18.24,962.03,969.53,943.35
2025-11-05 12:01:22.353,436.5,483.0,411.0,18.7,20.74,17.57,960.99,970.95,924.67
2025-11-05 12:02:30.953,439.83,481.0,421.0,18.98,20.95,18.21,961.89,972.38,925.42
2025-11-05 12:03:41.577,448.17,496.0,429.0,19.33,20.77,18.46,962.04,972.9,927.38
2025-11-05 12:04:52.137,448.5,520.0,427.0,19.15,20.78,18.21,963.97,974.85,926.17
2025-11-05 12:05:59.757,425.43,564.0,278.0,19.31,21.38,17.74,962.69,971.33,942.3
2025-11-05 12:07:20.447,480.0,738.0,413.0,19.5,24.55,17.85,966.66,970.13,960.0
2025-11-05 12:08:29.037,470.71,574.0,422.0,20.19,26.19,17.78,967.64,974.78,957.15
2025-11-05 12:09:39.630,474.43,649.0,414.0,20.75,30.89,17.54,967.09,974.78,955.13
2025-11-05 12:10:51.263,440.83,460.0,426.0,19.09,20.57,18.24,965.83,974.4,937.72
2025-11-05 12:12:01.920,454.33,490.0,433.0,19.09,20.31,18.49,962.97,972.67,927.6
2025-11-05 12:13:38.767,469.86,569.0,432.0,20.16,22.28,18.52,967.89,979.13,954.38
2025-11-05 12:17:17.630,425.0,425.0,425.0,23.22,23.22,23.22,531.97,531.97,531.97
2025-11-05 12:19:32.790,430.83,456.0,417.0,18.69,20.74,17.75,974.96,983.47,937.5
2025-11-05 12:24:24.277,413.33,433.0,396.0,17.85,20.05,16.76,976.7,984.3,947.78
2025-11-05 12:26:21.310,417.0,437.0,400.0,17.9,18.94,17.23,973.09,980.92,947.92
2025-11-05 12:27:43.007,417.83,447.0,362.0,18.15,19.2,17.36,967.45,976.05,929.78
2025-11-05 12:28:52.603,420.5,448.0,399.0,18.18,19.39,16.61,965.92,974.78,931.88
2025-11-05 12:30:02.220,441.83,462.0,424.0,19.1,20.16,18.35,965.75,975.67,927.6
2025-11-05 12:31:11.797,453.2,469.0,435.0,19.49,20.66,18.47,965.43,978.08,930.75
2025-11-05 12:32:21.400,449.33,488.0,432.0,19.65,21.71,18.31,965.85,974.55,933.9
2025-11-05 12:33:30.997,454.33,504.0,424.0,19.34,20.98,18.16,963.77,972.75,930.0
2025-11-05 12:34:41.577,453.83,517.0,434.0,19.46,22.12,18.37,967.56,979.95,925.95
2025-11-05 12:35:51.200,442.67,476.0,428.0,18.94,20.8,18.31,968.1,977.4,934.88
2025-11-05 12:37:01.780,454.67,491.0,425.0,19.24,21.05,18.4,965.99,974.78,938.03
2025-11-05 12:38:10.330,448.83,470.0,434.0,19.29,20.9,18.58,969.75,976.42,947.78
2025-11-05 12:39:20.917,458.5,551.0,407.0,19.93,24.29,17.61,970.89,980.17,947.78
2025-11-05 12:40:29.480,470.43,598.0,434.0,19.71,24.2,18.32,967.03,978.67,940.2
2025-11-05 12:41:40.010,452.83,486.0,431.0,19.45,21.17,18.44,967.35,975.75,944.25
2025-11-05 12:42:49.607,450.29,566.0,348.0,17.36,22.25,2.98,968.73,981.83,954.83
2025-11-05 12:43:58.097,477.86,625.0,424.0,21.01,29.47,18.31,970.26,976.05,962.25
2025-11-05 12:45:08.610,485.14,612.0,433.0,21.18,28.98,18.47,969.8,974.17,963.6
2025-11-05 12:46:19.173,470.57,689.0,365.0,18.62,20.75,16.3,970.18,976.8,960.38
2025-11-05 12:47:31.793,457.33,495.0,432.0,19.6,20.82,18.09,964.7,978.15,927.0
2025-11-05 12:48:43.327,426.17,448.0,369.0,18.91,19.66,18.11,966.51,978.3,919.2
2025-11-05 12:49:51.833,457.67,501.0,439.0,19.44,21.48,18.17,966.35,977.03,923.47
2025-11-05 12:51:02.360,461.0,512.0,434.0,19.89,21.99,18.52,965.91,978.53,936.45
2025-11-05 12:52:10.890,482.67,561.0,446.0,20.51,24.18,18.83,967.59,979.8,946.65
2025-11-05 12:53:25.483,469.67,507.0,457.0,20.1,22.07,19.47,970.84,978.83,953.7
2025-11-05 12:54:38.087,454.0,462.0,445.0,19.31,19.59,19.07,981.47,989.03,973.42
2025-11-05 12:59:30.420,449.5,506.0,419.0,18.78,21.0,17.9,971.28,981.3,947.55
2025-11-05 13:00:37.957,454.83,668.0,410.0,20.97,32.59,17.69,969.43,976.72,956.47
2025-11-05 13:01:47.497,464.33,576.0,420.0,19.9,25.57,17.67,972.76,977.47,970.5
2025-11-05 13:02:56.027,443.17,470.0,425.0,19.14,20.0,18.44,969.01,971.63,959.4
2025-11-05 13:04:07.560,383.14,511.0,13.0,16.28,20.18,0.51,973.18,983.7,969.38
2025-11-05 13:05:17.123,441.83,487.0,420.0,18.38,18.95,17.89,969.3,970.8,963.9
2025-11-05 13:06:25.697,443.83,482.0,405.0,19.33,22.24,18.2,968.75,975.22,957.9
2025-11-05 13:07:34.237,415.17,447.0,368.0,17.67,19.15,15.27,964.64,970.95,941.85
2025-11-05 13:08:45.800,439.5,487.0,415.0,18.8,19.64,18.34,970.49,973.2,960.15
2025-11-05 13:09:55.347,410.17,440.0,356.0,17.32,18.67,12.88,970.58,976.2,949.2
2025-11-05 13:11:03.880,416.33,453.0,353.0,17.96,19.44,17.15,962.84,973.05,918.67
2025-11-05 13:12:14.557,436.33,451.0,417.0,17.92,19.07,15.57,970.64,974.4,954.97
2025-11-05 13:13:24.147,389.83,451.0,265.0,17.17,19.41,12.75,968.08,975.0,937.28
2025-11-05 13:14:33.760,441.0,471.0,421.0,18.9,20.56,17.39,964.67,974.85,926.47
2025-11-05 13:15:43.327,441.5,467.0,412.0,19.01,21.22,17.94,962.94,974.17,923.17
2025-11-05 13:16:52.947,422.33,468.0,377.0,18.34,20.18,17.53,966.24,976.95,925.35
2025-11-05 13:18:03.567,431.33,464.0,400.0,18.52,20.25,17.11,967.08,974.7,938.25
2025-11-05 13:19:12.167,452.0,518.0,425.0,19.17,22.3,17.95,965.6,978.22,925.13
2025-11-05 13:20:21.723,443.17,487.0,418.0,19.18,20.81,18.15,961.36,973.5,921.3
2025-11-05 13:21:31.317,432.67,474.0,378.0,18.91,20.59,17.91,962.46,969.38,932.47
2025-11-05 13:22:41.883,447.33,504.0,420.0,19.07,21.72,18.1,967.61,977.4,931.13
2025-11-05 13:23:51.487,440.67,499.0,418.0,19.04,21.69,17.91,966.7,976.5,926.78
2025-11-05 13:25:02.040,433.5,475.0,407.0,18.83,20.03,17.72,965.46,977.03,922.65
2025-11-05 13:26:13.610,426.83,458.0,407.0,18.49,19.65,17.8,968.49,975.97,935.55
2025-11-05 13:27:24.213,435.5,463.0,424.0,18.49,19.78,17.71,966.81,978.67,927.38
2025-11-05 13:28:33.737,431.83,459.0,417.0,18.62,20.0,17.96,965.91,974.63,925.42
2025-11-05 13:29:43.277,436.5,471.0,416.0,17.67,20.0,13.39,964.75,976.5,918.45
2025-11-05 13:30:52.860,440.17,486.0,414.0,18.79,20.27,18.24,966.7,976.58,925.13
2025-11-05 13:32:03.383,460.83,553.0,383.0,19.59,22.62,18.53,963.95,974.33,924.83
2025-11-05 13:33:12.923,434.17,514.0,364.0,18.69,20.87,16.62,962.47,971.47,926.4
2025-11-05 13:34:21.460,438.83,478.0,416.0,19.15,21.1,18.16,961.99,970.95,931.05
2025-11-05 13:35:30.017,456.17,500.0,429.0,19.72,22.91,18.25,970.09,977.63,946.13
2025-11-05 13:36:40.637,449.5,499.0,426.0,19.04,21.37,17.75,970.44,977.55,941.25
2025-11-05 13:37:49.213,478.0,576.0,434.0,20.46,23.53,18.55,969.99,976.65,959.78
2025-11-05 13:38:58.773,500.43,702.0,434.0,20.47,26.08,18.13,972.56,982.5,954.38
2025-11-05 13:40:08.367,490.43,618.0,418.0,20.47,26.0,17.2,972.25,977.17,966.75
2025-11-05 13:41:17.950,481.71,620.0,406.0,18.91,30.79,6.9,975.32,980.03,968.85
2025-11-05 13:42:26.503,488.17,703.0,428.0,19.96,24.46,18.06,975.61,978.45,972.15
2025-11-05 13:43:37.083,467.67,496.0,431.0,19.28,20.74,18.15,972.51,977.03,960.83
2025-11-05 13:44:46.633,395.86,543.0,12.0,16.9,23.6,0.48,979.82,991.28,976.05
2025-11-05 13:45:56.227,479.0,636.0,436.0,19.98,22.98,18.66,979.24,979.58,978.6
2025-11-05 13:47:05.810,437.0,458.0,429.0,18.63,19.66,17.9,978.34,984.3,954.97
2025-11-05 13:48:13.423,432.83,464.0,371.0,18.8,20.54,18.03,975.89,987.67,953.1
2025-11-05 13:49:24.997,465.83,543.0,441.0,18.96,19.95,18.49,973.08,983.47,957.53
2025-11-05 13:50:34.580,420.5,468.0,337.0,18.29,19.69,16.65,974.95,982.42,941.85
2025-11-05 13:51:46.153,439.67,461.0,404.0,18.76,19.59,18.06,975.56,978.3,963.0
2025-11-05 13:52:55.730,444.33,472.0,416.0,19.35,21.84,17.94,975.66,980.55,961.42
2025-11-05 13:54:05.320,449.83,471.0,433.0,19.13,20.26,18.03,974.14,980.55,953.4
2025-11-05 13:55:14.900,424.0,481.0,333.0,18.23,19.51,17.2,973.56,984.75,937.13
2025-11-05 13:56:29.513,454.14,498.0,395.0,20.15,23.73,18.7,972.75,982.58,956.4
2025-11-05 13:57:38.070,499.29,622.0,423.0,21.16,26.33,18.12,974.18,981.9,960.08
2025-11-05 13:58:48.667,504.0,667.0,425.0,20.94,27.24,18.05,971.11,977.78,960.53
2025-11-05 13:59:59.307,467.57,561.0,429.0,20.11,23.73,18.3,969.46,981.3,944.4
2025-11-05 14:01:09.900,470.29,516.0,431.0,20.12,22.45,18.22,967.8,978.3,947.55
2025-11-05 14:02:18.473,398.86,563.0,14.0,17.69,20.12,12.14,970.84,993.45,955.95
2025-11-05 14:03:29.107,480.0,716.0,416.0,19.58,24.05,17.66,968.45,976.28,950.33
2025-11-05 14:04:39.720,487.57,613.0,410.0,20.54,24.88,17.94,968.16,973.95,949.8
2025-11-05 14:05:47.300,393.86,510.0,12.0,18.56,23.12,9.47,976.01,992.7,967.95
2025-11-05 14:06:57.940,485.5,612.0,84.0,17.51,25.04,1.48,981.36,1007.33,965.25
2025-11-05 14:08:06.530,451.17,482.0,426.0,19.22,21.12,18.08,979.52,985.35,959.25
2025-11-05 14:09:15.073,447.0,472.0,423.0,19.3,20.96,18.37,977.99,983.92,960.67
2025-11-05 14:10:26.670,440.5,482.0,415.0,18.99,20.89,17.99,976.38,983.03,954.45
2025-11-05 14:11:35.253,429.5,449.0,380.0,19.01,21.31,17.96,976.34,980.92,959.78
2025-11-05 14:12:44.807,424.0,470.0,365.0,18.33,20.02,17.64,978.39,985.65,954.6
2025-11-05 14:13:53.377,437.17,479.0,413.0,18.11,19.31,16.98,974.7,985.28,933.0
2025-11-05 14:15:02.907,435.17,479.0,414.0,18.62,20.78,16.9,971.42,981.9,928.42
2025-11-05 14:16:11.467,445.83,512.0,423.0,19.41,23.0,18.3,972.17,980.47,935.63
2025-11-05 14:17:19.997,473.29,677.0,407.0,20.38,30.93,17.49,969.12,974.63,944.85
2025-11-05 14:18:40.680,418.0,454.0,393.0,17.86,19.08,17.05,969.17,975.38,939.75
2025-11-05 14:19:51.307,425.5,493.0,401.0,17.94,20.11,17.03,968.05,976.2,930.75
2025-11-05 14:21:01.887,433.5,479.0,414.0,18.38,20.25,17.45,969.16,978.9,928.13
2025-11-05 14:22:11.447,440.5,497.0,412.0,18.83,20.93,17.52,969.82,977.92,942.0
2025-11-05 14:23:20.017,440.67,508.0,405.0,18.84,20.86,17.64,970.45,978.6,945.9
2025-11-05 14:24:31.643,443.17,476.0,417.0,19.34,21.12,18.13,970.83,979.8,940.05
2025-11-05 14:25:40.233,432.0,468.0,400.0,18.61,20.31,17.18,969.01,975.75,947.55
2025-11-05 14:26:49.823,489.71,676.0,421.0,20.65,28.33,17.99,969.5,976.42,951.97
2025-11-05 14:27:59.403,483.14,678.0,418.0,20.76,28.72,18.08,968.36,976.95,958.58
2025-11-05 14:29:10.027,457.0,575.0,416.0,19.14,22.76,17.23,973.24,979.58,960.15
2025-11-05 14:30:19.643,458.29,560.0,406.0,19.28,24.15,17.41,965.21,972.75,951.15
