timestamp,Current (A) Avg Current A,Current (A) Max Current A,Current (A) Min Current A,Torque (N·m) Avg Torque Nm,Torque (N·m) Max Torque Nm,Torque (N·m) Min Torque Nm,Speed (RPM) Avg Speed RPM,Speed (RPM) Max Speed RPM,Speed (RPM) Min Speed RPM
2025-11-05 10:42:46.003,718.0,742.0,692.0,50.52,53.57,48.37,1174.41,1194.38,1153.57
2025-11-05 10:43:55.540,733.83,755.0,708.0,52.98,56.19,51.62,1164.26,1167.9,1151.63
2025-11-05 10:45:07.027,728.17,755.0,709.0,52.0,54.61,50.0,1174.34,1186.57,1150.35
2025-11-05 10:46:18.577,619.86,765.0,11.0,43.98,57.67,0.83,1170.39,1183.95,1133.18
2025-11-05 10:47:28.150,627.57,796.0,12.0,44.6,58.3,0.83,1174.84,1197.22,1133.7
2025-11-05 10:48:37.690,726.83,774.0,689.0,50.93,53.71,48.8,1170.95,1188.75,1131.68
2025-11-05 10:49:49.287,636.71,828.0,11.0,44.85,61.32,0.81,1175.6,1192.95,1131.97
2025-11-05 10:50:57.840,724.5,768.0,697.0,52.25,59.74,49.8,1173.7,1196.78,1130.63
2025-11-05 10:52:06.377,737.17,810.0,707.0,53.03,56.85,50.0,1171.7,1191.38,1133.1
2025-11-05 10:53:16.983,747.83,786.0,726.0,51.85,53.99,50.43,1174.36,1190.25,1140.82
2025-11-05 10:54:26.577,715.83,758.0,641.0,53.23,57.47,51.09,1172.44,1190.4,1133.1
2025-11-05 10:55:38.157,619.86,830.0,12.0,45.67,62.94,0.8,1174.09,1192.35,1131.68
2025-11-05 10:56:47.673,754.14,818.0,700.0,53.45,58.76,50.42,1166.82,1190.25,1132.5
2025-11-05 10:57:58.220,649.0,860.0,13.0,45.02,58.78,0.89,1176.44,1201.13,1132.95
2025-11-05 10:59:06.777,730.5,758.0,711.0,51.91,55.79,49.61,1171.67,1188.68,1129.88
2025-11-05 11:00:16.323,736.67,748.0,714.0,52.68,55.77,50.81,1172.2,1189.8,1131.97
2025-11-05 11:01:24.880,742.17,802.0,721.0,52.72,59.01,48.97,1170.5,1186.8,1128.53
2025-11-05 11:02:35.380,729.67,793.0,650.0,52.58,59.13,48.9,1178.38,1191.3,1153.65
2025-11-05 11:03:59.060,628.29,768.0,13.0,44.95,57.0,0.84,1172.56,1196.32,1128.3
2025-11-05 11:05:20.677,738.83,775.0,698.0,51.84,57.22,48.92,1187.94,1205.7,1159.95
2025-11-05 11:06:46.487,726.67,744.0,721.0,51.81,55.11,50.58,1175.71,1189.88,1146.6
2025-11-05 11:08:08.257,631.43,764.0,22.0,51.73,56.21,48.76,1174.86,1204.95,1128.0
2025-11-05 11:09:54.140,728.83,772.0,702.0,51.63,56.23,48.44,1185.21,1192.35,1167.3
2025-11-05 11:11:41.067,748.0,838.0,688.0,51.79,55.88,48.89,1181.25,1190.03,1140.82
2025-11-05 11:13:26.983,714.33,741.0,699.0,51.38,54.85,48.84,1176.57,1187.7,1144.65
2025-11-05 11:14:48.687,624.86,790.0,15.0,44.68,55.92,0.95,1174.23,1207.5,1125.75
2025-11-05 11:16:14.383,736.17,778.0,702.0,51.7,56.03,48.23,1187.0,1189.72,1179.22
2025-11-05 11:17:37.040,618.86,753.0,11.0,43.91,55.81,0.79,1171.56,1187.85,1128.45
2025-11-05 11:18:54.697,725.0,742.0,708.0,51.02,54.24,50.07,1180.43,1190.4,1148.63
2025-11-05 11:20:13.373,728.83,757.0,677.0,51.27,54.32,48.14,1186.76,1190.4,1172.47
2025-11-05 11:21:26.943,723.83,786.0,681.0,52.85,60.52,49.84,1170.66,1189.43,1129.13
2025-11-05 11:22:38.497,632.29,846.0,11.0,44.86,61.26,0.76,1173.88,1191.22,1128.53
2025-11-05 11:23:50.090,722.0,792.0,686.0,51.73,56.88,48.47,1178.57,1192.65,1121.1
2025-11-05 11:24:59.673,744.86,926.0,678.0,54.18,65.97,49.11,1165.05,1187.78,1122.97
2025-11-05 11:26:10.270,717.67,804.0,647.0,53.91,61.39,50.06,1181.02,1189.57,1140.97
2025-11-05 11:27:21.850,734.67,795.0,695.0,51.88,55.52,49.54,1185.61,1193.1,1158.9
2025-11-05 11:28:30.440,730.17,750.0,695.0,52.28,55.32,50.55,1182.71,1192.88,1160.1
2025-11-05 11:29:41.017,730.33,800.0,698.0,52.64,57.64,49.45,1182.32,1187.55,1157.85
2025-11-05 11:30:50.580,728.5,802.0,676.0,51.57,55.58,49.68,1186.4,1194.22,1155.9
2025-11-05 11:32:01.213,740.67,793.0,699.0,52.03,56.98,48.79,1188.49,1196.32,1155.68
2025-11-05 11:33:12.840,738.5,792.0,681.0,52.96,57.35,48.78,1186.64,1194.0,1174.35
2025-11-05 11:34:23.417,769.33,806.0,704.0,54.79,61.28,50.26,1184.36,1185.68,1181.18
2025-11-05 11:35:32.007,774.83,842.0,735.0,54.39,57.57,50.88,1182.88,1191.82,1150.35
2025-11-05 11:36:41.610,785.33,833.0,709.0,55.04,58.79,49.73,1180.89,1187.03,1160.7
2025-11-05 11:37:52.217,747.33,800.0,702.0,52.84,57.68,49.1,1181.48,1185.53,1165.13
2025-11-05 11:39:01.860,737.5,805.0,684.0,51.87,54.54,49.73,1179.08,1183.72,1162.65
2025-11-05 11:40:11.470,735.5,819.0,690.0,51.89,56.81,48.36,1177.59,1184.03,1153.13
2025-11-05 11:41:22.070,728.0,794.0,686.0,52.97,60.14,48.86,1181.24,1187.18,1163.7
2025-11-05 11:42:29.687,774.43,1026.0,697.0,55.57,78.66,48.89,1175.9,1183.72,1139.32
2025-11-05 11:43:39.283,743.71,792.0,692.0,53.01,58.04,48.73,1166.42,1187.55,1131.68
2025-11-05 11:44:48.837,736.71,817.0,693.0,54.12,67.1,48.33,1169.66,1185.45,1131.07
2025-11-05 11:45:59.453,748.71,982.0,667.0,53.1,68.16,47.72,1165.82,1186.43,1119.45
2025-11-05 11:47:10.067,734.5,811.0,686.0,51.93,56.58,49.26,1182.76,1190.4,1161.9
2025-11-05 11:48:19.667,698.71,766.0,628.0,53.76,70.26,48.47,1175.62,1191.97,1131.45
2025-11-05 11:49:29.250,724.86,868.0,645.0,53.29,63.48,48.57,1167.24,1186.65,1123.28
2025-11-05 11:50:37.857,716.86,772.0,662.0,43.11,52.47,0.95,1169.26,1202.03,1124.32
2025-11-05 11:51:47.437,639.0,833.0,13.0,45.14,59.32,0.97,1167.57,1190.18,1128.9
2025-11-05 11:52:58.017,721.43,807.0,680.0,44.78,61.04,1.07,1160.54,1179.6,1123.72
2025-11-05 11:54:07.623,605.14,769.0,15.0,43.72,56.83,0.96,1165.04,1197.45,1121.7
2025-11-05 11:55:18.237,718.0,808.0,673.0,51.04,58.04,47.77,1163.13,1182.38,1128.3
2025-11-05 11:56:26.817,716.83,780.0,683.0,51.35,57.78,48.64,1161.94,1179.45,1128.15
2025-11-05 11:57:35.390,708.67,741.0,694.0,50.64,53.77,49.36,1163.81,1182.45,1134.68
2025-11-05 11:58:45.987,615.86,767.0,12.0,44.17,58.81,0.86,1164.38,1177.05,1139.03
2025-11-05 11:59:54.563,723.86,792.0,673.0,52.06,56.9,49.21,1161.86,1175.93,1145.63
2025-11-05 12:01:18.313,607.57,764.0,16.0,43.84,56.84,4.56,1165.25,1197.0,1124.7
2025-11-05 12:02:25.910,600.71,764.0,11.0,43.27,54.49,0.85,1163.01,1179.82,1124.7
2025-11-05 12:03:37.540,714.0,834.0,12.0,44.94,62.56,0.8,1160.68,1183.8,1126.28
2025-11-05 12:04:47.090,712.17,773.0,12.0,50.0,53.8,0.76,1163.85,1204.5,1126.05
2025-11-05 12:05:55.707,697.5,750.0,671.0,50.42,54.2,48.39,1167.24,1180.95,1144.8
2025-11-05 12:07:15.400,691.83,718.0,670.0,48.81,49.84,47.19,1174.59,1176.97,1164.38
2025-11-05 12:08:23.987,719.67,790.0,665.0,48.72,51.25,46.76,1176.54,1181.78,1165.05
2025-11-05 12:09:34.587,707.17,754.0,676.0,50.11,53.12,47.72,1175.65,1182.45,1158.97
2025-11-05 12:10:46.227,602.0,721.0,12.0,43.67,57.58,0.82,1166.76,1181.7,1129.05
2025-11-05 12:11:56.867,612.29,764.0,16.0,42.71,52.82,0.88,1166.82,1195.5,1126.72
2025-11-05 12:13:33.727,718.83,735.0,701.0,51.07,53.43,49.89,1176.26,1187.47,1158.75
2025-11-05 12:14:39.287,12.0,12.0,12.0,0.82,0.82,0.82,1208.1,1208.1,1208.1
2025-11-05 12:19:28.760,653.14,722.0,605.0,46.85,51.48,44.81,1161.35,1181.32,1113.6
2025-11-05 12:24:19.227,649.0,729.0,606.0,48.94,57.57,43.86,1167.96,1184.25,1120.35
2025-11-05 12:26:17.277,568.86,686.0,11.0,39.59,47.6,0.83,1167.3,1182.82,1120.65
2025-11-05 12:27:38.977,711.57,929.0,659.0,48.05,54.12,46.41,1160.25,1179.45,1123.28
2025-11-05 12:28:47.557,710.43,808.0,640.0,43.07,56.9,1.16,1165.38,1190.63,1125.38
2025-11-05 12:29:58.183,698.43,741.0,647.0,43.89,57.7,0.88,1166.04,1195.2,1122.75
2025-11-05 12:31:06.743,602.33,801.0,11.0,43.48,54.19,0.82,1165.15,1188.22,1127.25
2025-11-05 12:32:16.363,712.0,749.0,684.0,51.29,55.0,48.33,1162.71,1180.13,1126.43
2025-11-05 12:33:25.957,614.86,758.0,11.0,43.99,52.42,0.85,1164.27,1179.38,1128.53
2025-11-05 12:34:36.550,616.14,787.0,12.0,44.01,58.48,0.86,1165.67,1185.68,1122.6
2025-11-05 12:35:47.170,623.29,789.0,18.0,44.44,60.3,0.84,1169.3,1214.63,1121.63
2025-11-05 12:36:56.753,696.0,738.0,658.0,50.49,53.03,47.51,1165.64,1177.95,1135.88
2025-11-05 12:38:06.297,706.0,746.0,677.0,50.02,52.2,48.26,1168.55,1181.03,1146.45
2025-11-05 12:39:15.870,717.67,751.0,674.0,50.59,55.65,47.89,1170.47,1185.38,1142.18
2025-11-05 12:40:25.437,707.0,751.0,682.0,50.4,53.87,48.61,1171.81,1184.32,1140.53
2025-11-05 12:41:35.973,700.83,721.0,666.0,50.11,52.78,47.57,1171.19,1181.85,1145.18
2025-11-05 12:42:44.563,723.0,742.0,679.0,50.94,53.27,48.13,1172.98,1178.18,1157.78
2025-11-05 12:43:55.070,707.17,732.0,680.0,49.94,52.69,47.79,1178.16,1183.72,1166.93
2025-11-05 12:45:02.567,716.0,750.0,684.0,50.91,53.26,47.09,1177.44,1182.3,1168.2
2025-11-05 12:46:14.143,714.83,764.0,696.0,50.77,55.24,47.74,1173.14,1183.95,1144.35
2025-11-05 12:47:26.760,640.43,849.0,14.0,45.41,58.02,1.34,1168.0,1197.07,1127.03
2025-11-05 12:48:38.287,626.86,793.0,11.0,45.08,62.58,1.08,1169.07,1196.03,1117.8
2025-11-05 12:49:47.810,727.17,852.0,19.0,52.08,58.66,15.28,1164.9,1184.78,1122.6
2025-11-05 12:50:57.323,714.5,768.0,677.0,51.73,55.87,49.13,1167.68,1186.28,1138.8
2025-11-05 12:52:06.857,622.0,802.0,11.0,44.68,57.39,2.32,1174.28,1194.22,1145.85
2025-11-05 12:53:21.460,751.5,827.0,688.0,53.37,59.28,49.44,1177.74,1187.7,1156.13
2025-11-05 12:54:32.047,722.83,764.0,678.0,52.16,61.5,48.49,1185.82,1194.45,1175.63
2025-11-05 12:59:25.383,688.0,730.0,667.0,49.41,53.84,47.43,1169.44,1185.45,1141.2
2025-11-05 13:00:33.917,670.67,698.0,631.0,49.48,53.97,46.73,1172.05,1181.85,1157.1
2025-11-05 13:01:42.467,704.83,750.0,659.0,50.12,53.01,46.49,1178.3,1187.47,1174.95
2025-11-05 13:02:52.000,720.33,840.0,653.0,50.88,58.51,47.41,1172.94,1176.38,1159.57
2025-11-05 13:04:03.533,696.83,739.0,650.0,48.77,51.95,46.58,1175.61,1184.32,1173.3
2025-11-05 13:05:12.087,692.17,737.0,613.0,49.14,54.87,43.16,1171.5,1173.68,1162.2
2025-11-05 13:06:20.660,709.67,793.0,641.0,50.15,57.7,47.29,1168.48,1176.75,1153.65
2025-11-05 13:07:30.203,683.17,809.0,629.0,48.09,58.52,39.96,1161.22,1169.85,1128.15
2025-11-05 13:08:40.767,698.33,786.0,654.0,50.57,54.24,47.97,1167.99,1171.88,1155.75
2025-11-05 13:09:50.307,708.0,785.0,666.0,49.84,56.68,46.57,1167.95,1174.88,1138.5
2025-11-05 13:10:59.847,718.57,926.0,600.0,53.31,72.13,46.71,1160.91,1172.4,1109.03
2025-11-05 13:12:10.513,705.83,788.0,666.0,49.19,55.46,46.32,1168.65,1173.97,1146.22
2025-11-05 13:13:19.117,717.71,816.0,652.0,50.91,62.01,46.13,1158.49,1174.35,1117.5
2025-11-05 13:14:28.717,686.29,762.0,556.0,51.92,63.71,46.88,1157.95,1175.63,1120.8
2025-11-05 13:15:39.297,716.86,811.0,662.0,43.95,56.71,1.03,1153.36,1174.35,1114.72
2025-11-05 13:16:46.900,699.71,812.0,663.0,51.12,58.85,46.82,1154.69,1175.32,1114.43
2025-11-05 13:17:58.517,721.0,885.0,654.0,50.85,58.74,47.12,1155.17,1173.75,1118.55
2025-11-05 13:19:08.127,615.71,897.0,12.0,44.48,65.47,0.87,1159.51,1178.78,1117.8
2025-11-05 13:20:17.683,623.86,900.0,12.0,44.41,65.08,0.88,1155.71,1176.53,1114.05
2025-11-05 13:21:27.287,596.29,754.0,12.0,42.9,54.11,0.88,1158.89,1184.25,1120.95
2025-11-05 13:22:36.840,596.71,774.0,12.0,46.32,55.82,24.66,1157.42,1176.0,1118.03
2025-11-05 13:23:46.440,586.57,736.0,13.0,42.72,53.99,0.89,1158.88,1181.32,1118.03
2025-11-05 13:24:58.013,684.86,773.0,649.0,52.52,62.08,46.48,1152.99,1174.35,1112.32
2025-11-05 13:26:08.573,723.86,875.0,661.0,50.78,65.38,47.09,1154.83,1174.2,1114.35
2025-11-05 13:27:20.187,695.17,801.0,661.0,49.61,55.1,47.16,1164.49,1178.1,1119.97
2025-11-05 13:28:28.697,722.43,837.0,665.0,51.94,60.65,47.16,1158.13,1174.35,1118.78
2025-11-05 13:29:39.237,738.14,1012.0,656.0,50.49,56.26,47.25,1154.54,1176.53,1104.53
2025-11-05 13:30:48.830,725.29,880.0,665.0,52.66,68.49,47.21,1156.7,1174.2,1114.05
2025-11-05 13:31:59.350,719.57,864.0,595.0,44.57,70.39,1.6,1150.87,1172.63,1112.4
2025-11-05 13:33:07.877,718.57,891.0,659.0,51.9,60.7,46.51,1153.51,1174.5,1115.55
2025-11-05 13:34:17.427,600.57,713.0,13.0,43.14,52.57,0.86,1155.75,1182.53,1120.35
2025-11-05 13:35:25.980,700.67,721.0,670.0,50.37,55.51,48.32,1162.09,1177.2,1127.85
2025-11-05 13:36:35.593,703.17,779.0,645.0,50.17,53.27,48.29,1163.83,1177.72,1136.03
2025-11-05 13:37:44.150,703.17,732.0,689.0,49.56,52.18,48.35,1171.1,1177.5,1157.78
2025-11-05 13:38:53.737,697.17,733.0,677.0,49.58,52.61,46.97,1174.55,1184.25,1154.7
2025-11-05 13:40:04.340,696.17,734.0,672.0,48.45,52.46,45.05,1171.79,1176.0,1162.5
2025-11-05 13:41:12.907,695.83,748.0,652.0,50.7,53.36,46.58,1173.8,1181.47,1169.47
2025-11-05 13:42:22.477,707.0,770.0,645.0,51.23,55.5,47.0,1173.78,1182.53,1168.88
2025-11-05 13:43:32.053,704.17,778.0,617.0,49.78,57.4,43.74,1169.45,1175.55,1154.25
2025-11-05 13:44:42.607,719.0,780.0,671.0,51.29,57.25,46.93,1174.96,1177.43,1171.95
2025-11-05 13:45:52.200,732.67,838.0,678.0,51.7,59.86,48.39,1178.06,1182.22,1176.82
2025-11-05 13:47:00.777,735.83,840.0,670.0,50.9,58.16,47.6,1176.54,1184.25,1148.03
2025-11-05 13:48:09.387,770.14,1048.0,694.0,55.3,73.58,48.34,1171.69,1188.07,1141.95
2025-11-05 13:49:19.953,778.71,1036.0,671.0,54.29,69.4,48.7,1168.96,1182.22,1148.47
2025-11-05 13:50:30.550,704.0,777.0,655.0,50.63,56.7,47.64,1170.5,1180.05,1127.4
2025-11-05 13:51:41.117,718.0,817.0,674.0,50.91,58.81,46.86,1171.81,1175.78,1154.93
2025-11-05 13:52:50.693,718.17,862.0,660.0,51.1,60.1,47.4,1172.67,1178.63,1154.03
2025-11-05 13:54:01.287,741.0,862.0,688.0,52.14,62.83,47.96,1171.35,1180.13,1144.8
2025-11-05 13:55:09.857,751.71,977.0,666.0,54.36,71.1,46.9,1168.05,1182.82,1123.28
2025-11-05 13:56:25.477,710.33,726.0,683.0,49.69,52.11,47.98,1170.03,1180.88,1151.55
2025-11-05 13:57:34.037,686.83,734.0,654.0,50.04,53.11,47.56,1171.2,1180.35,1160.03
2025-11-05 13:58:43.620,701.33,774.0,670.0,49.97,53.6,46.31,1167.7,1175.1,1154.85
2025-11-05 13:59:55.273,698.5,742.0,669.0,50.14,56.49,46.86,1165.21,1178.7,1137.6
2025-11-05 14:01:04.850,689.0,742.0,658.0,49.73,53.79,47.13,1161.85,1174.72,1139.63
2025-11-05 14:02:13.440,686.67,724.0,666.0,49.49,50.75,46.94,1163.29,1169.63,1150.88
2025-11-05 14:03:25.067,681.33,718.0,649.0,49.17,52.77,47.63,1163.16,1173.68,1143.15
2025-11-05 14:04:33.673,682.17,727.0,649.0,48.28,50.31,45.01,1165.33,1172.03,1143.22
2025-11-05 14:05:43.273,704.83,740.0,663.0,50.91,54.04,48.67,1170.73,1172.85,1166.03
2025-11-05 14:06:53.910,688.17,726.0,662.0,49.43,52.64,46.55,1174.56,1182.6,1159.35
2025-11-05 14:08:02.490,727.67,835.0,679.0,50.98,59.79,47.61,1176.29,1182.68,1151.18
2025-11-05 14:09:11.043,709.67,809.0,645.0,51.19,56.53,47.45,1175.01,1183.72,1150.95
2025-11-05 14:10:21.633,691.83,775.0,627.0,50.51,57.76,46.69,1172.89,1180.13,1146.53
2025-11-05 14:11:31.217,709.5,776.0,677.0,51.63,60.05,48.07,1172.36,1178.32,1151.1
2025-11-05 14:12:39.770,598.0,811.0,8.0,51.4,60.3,47.35,1173.13,1184.25,1143.97
2025-11-05 14:13:49.340,716.29,800.0,668.0,53.01,66.9,46.68,1163.51,1184.1,1117.95
2025-11-05 14:14:58.883,703.0,895.0,646.0,51.27,58.71,46.79,1157.79,1180.43,1116.68
2025-11-05 14:16:06.433,703.0,833.0,640.0,50.39,55.59,47.71,1159.85,1179.3,1117.5
2025-11-05 14:17:15.967,694.67,766.0,658.0,49.5,54.68,47.75,1159.96,1172.1,1136.1
