timestamp,Current (A) Avg Current A,Current (A) Max Current A,Current (A) Min Current A,Torque (N·m) Avg Torque Nm,Torque (N·m) Max Torque Nm,Torque (N·m) Min Torque Nm,Speed (RPM) Avg Speed RPM,Speed (RPM) Max Speed RPM,Speed (RPM) Min Speed RPM
2025-11-05 09:10:16.353,239.29,330.0,3.0,21.62,28.61,0.3,435.3,449.01,403.92
2025-11-05 09:11:24.877,276.67,315.0,3.0,25.39,29.37,0.31,432.36,439.59,407.28
2025-11-05 09:12:35.387,278.83,313.0,243.0,24.92,28.23,23.34,432.83,441.9,405.39
2025-11-05 09:13:45.953,280.17,312.0,232.0,25.29,26.45,23.17,431.09,440.82,404.64
2025-11-05 09:14:56.500,261.0,302.0,224.0,21.31,28.76,0.29,432.79,451.02,398.22
2025-11-05 09:16:07.093,275.14,300.0,239.0,24.65,27.75,23.02,432.46,440.43,402.06
2025-11-05 09:17:17.653,270.71,313.0,219.0,24.97,27.98,22.3,432.47,440.52,403.74
2025-11-05 09:18:27.260,268.71,312.0,243.0,25.59,29.66,23.35,431.85,440.49,401.52
2025-11-05 09:19:36.853,269.43,313.0,199.0,24.95,28.55,23.45,432.66,440.79,404.97
2025-11-05 09:20:46.473,238.29,306.0,3.0,22.8,29.72,10.69,434.66,449.22,401.91
2025-11-05 09:21:57.063,268.29,331.0,234.0,24.73,29.66,21.78,433.02,441.15,403.74
2025-11-05 09:23:06.627,281.0,325.0,243.0,26.28,29.45,24.86,433.71,442.98,404.76
2025-11-05 09:24:16.197,278.43,337.0,243.0,25.25,30.03,22.26,433.28,442.02,402.72
2025-11-05 09:25:25.747,276.5,327.0,234.0,24.76,29.21,1.59,433.36,444.51,403.8
2025-11-05 09:26:35.317,261.29,296.0,217.0,23.8,26.73,21.58,432.63,441.51,403.14
2025-11-05 09:27:45.870,265.0,295.0,3.0,21.25,27.14,0.3,433.95,460.68,401.4
2025-11-05 09:28:56.430,235.29,303.0,22.0,21.09,26.12,0.29,436.12,451.74,400.53
2025-11-05 09:30:05.030,261.67,292.0,240.0,24.23,26.18,22.72,432.62,443.16,401.79
2025-11-05 09:31:15.627,262.67,284.0,247.0,24.15,25.76,23.2,433.5,442.44,408.15
2025-11-05 09:32:24.213,276.0,306.0,245.0,24.56,26.22,23.01,435.32,444.69,402.45
2025-11-05 09:33:34.777,271.17,295.0,237.0,25.02,27.9,22.44,430.77,442.95,405.12
2025-11-05 09:34:44.357,265.5,312.0,227.0,24.01,27.09,21.53,433.1,442.77,405.57
2025-11-05 09:35:53.957,266.5,300.0,237.0,24.89,27.13,22.97,434.6,443.88,400.83
2025-11-05 09:37:05.560,257.17,303.0,230.0,24.53,27.34,23.07,433.12,443.28,405.12
2025-11-05 09:38:16.073,274.57,330.0,225.0,21.03,27.92,0.29,437.27,449.58,402.27
2025-11-05 09:39:25.683,231.43,301.0,21.0,21.5,26.88,6.9,438.47,459.09,403.41
2025-11-05 09:40:35.283,273.67,307.0,239.0,25.12,26.93,23.87,434.19,445.89,401.82
2025-11-05 09:41:45.847,242.29,317.0,3.0,22.63,28.4,4.31,435.43,446.04,406.8
2025-11-05 09:42:55.427,269.67,313.0,237.0,24.41,25.58,22.62,432.1,442.92,403.83
2025-11-05 09:44:05.017,268.17,306.0,244.0,23.93,26.53,21.93,431.47,443.49,407.22
2025-11-05 09:45:16.587,266.17,303.0,239.0,24.3,25.56,23.14,434.24,444.84,407.13
2025-11-05 09:46:26.097,272.29,307.0,219.0,23.12,27.28,14.16,435.75,444.84,405.78
2025-11-05 09:47:35.617,263.17,314.0,218.0,25.01,28.11,21.23,434.81,445.41,406.32
2025-11-05 09:48:45.233,257.83,285.0,230.0,24.48,26.87,23.13,435.52,444.57,405.81
2025-11-05 09:49:55.813,259.43,295.0,231.0,20.9,27.9,0.3,434.73,452.01,405.57
2025-11-05 09:51:05.337,284.17,318.0,252.0,24.67,27.61,23.32,435.56,444.03,405.6
2025-11-05 09:52:28.017,274.14,329.0,238.0,25.12,29.59,23.16,427.41,443.64,406.95
2025-11-05 09:53:38.553,280.0,343.0,240.0,24.92,30.95,19.96,435.01,444.33,405.57
2025-11-05 09:54:49.127,268.29,310.0,241.0,24.24,29.33,21.45,434.74,443.85,406.62
2025-11-05 09:55:59.710,269.0,321.0,237.0,25.08,29.64,23.15,434.65,444.63,402.81
2025-11-05 09:57:08.280,270.57,320.0,226.0,24.03,29.06,17.26,435.75,444.27,405.9
2025-11-05 09:58:17.817,286.29,345.0,245.0,25.22,30.79,20.72,435.15,443.73,405.24
2025-11-05 09:59:28.407,274.43,333.0,218.0,24.61,28.87,21.83,435.12,444.12,405.54
2025-11-05 10:00:38.923,275.43,325.0,233.0,25.26,28.39,23.73,434.34,444.03,403.8
2025-11-05 10:01:48.457,267.86,332.0,224.0,24.55,29.08,23.0,435.8,443.91,405.24
2025-11-05 10:02:57.057,279.57,330.0,238.0,24.61,27.8,22.41,434.77,444.51,402.48
2025-11-05 10:04:07.657,271.43,324.0,239.0,25.15,30.11,23.19,435.08,444.63,402.87
2025-11-05 10:05:18.223,278.0,322.0,244.0,24.56,27.24,21.85,436.23,445.47,406.38
2025-11-05 10:20:14.697,6.0,10.0,2.0,1.41,1.43,1.39,397.71,397.89,397.53
2025-11-05 10:22:06.620,239.57,272.0,220.0,23.33,25.82,21.12,403.7,438.99,393.27
2025-11-05 10:25:27.273,257.29,300.0,220.0,23.87,28.2,21.8,419.46,441.3,408.69
2025-11-05 10:26:40.800,254.33,263.0,243.0,24.0,24.97,22.36,435.3,445.86,421.56
2025-11-05 10:27:54.347,255.33,276.0,243.0,23.45,24.62,21.98,432.1,446.94,412.86
2025-11-05 10:29:05.887,261.33,295.0,242.0,23.19,26.59,20.5,431.43,443.88,411.09
2025-11-05 10:30:16.410,221.0,284.0,3.0,20.83,27.18,0.29,434.95,449.67,411.87
2025-11-05 10:31:26.937,228.43,304.0,3.0,20.99,27.04,0.3,433.15,448.71,411.45
2025-11-05 10:32:36.440,253.29,285.0,210.0,20.6,26.85,0.29,433.98,451.62,412.38
2025-11-05 10:33:46.950,256.57,283.0,226.0,23.59,26.63,22.43,432.4,441.09,412.5
2025-11-05 10:34:57.450,245.86,279.0,196.0,20.42,25.44,0.3,433.87,447.57,414.87
2025-11-05 10:36:05.963,262.29,296.0,243.0,23.8,24.82,22.33,432.85,441.39,413.07
2025-11-05 10:37:17.500,260.43,308.0,230.0,24.08,26.89,21.64,432.58,439.2,412.71
2025-11-05 10:38:28.017,271.14,312.0,252.0,23.9,27.15,21.84,434.83,441.48,415.83
2025-11-05 10:39:40.573,246.17,274.0,230.0,23.4,24.14,22.13,433.75,439.44,425.25
2025-11-05 10:40:50.137,262.67,329.0,229.0,24.83,27.82,22.85,433.07,441.12,421.44
2025-11-05 10:42:01.670,268.67,317.0,229.0,22.96,24.7,19.35,433.46,440.1,416.7
2025-11-05 10:43:12.217,290.67,357.0,264.0,25.08,27.32,24.18,443.22,454.32,429.75
2025-11-05 10:44:22.717,272.0,299.0,255.0,23.83,24.71,22.82,436.7,444.84,426.18
2025-11-05 10:45:34.217,273.5,300.0,247.0,23.36,26.07,17.37,437.2,446.13,424.44
2025-11-05 10:46:43.767,265.83,287.0,244.0,23.82,25.68,22.57,436.63,444.36,424.38
2025-11-05 10:47:54.357,267.33,289.0,248.0,23.93,25.34,22.29,438.32,447.12,425.1
2025-11-05 10:49:04.893,259.67,292.0,242.0,23.42,25.75,22.13,438.41,447.78,425.49
2025-11-05 10:50:14.520,264.83,294.0,234.0,23.58,25.86,22.54,439.26,448.74,424.95
2025-11-05 10:51:24.047,264.67,281.0,247.0,24.24,25.71,23.21,438.79,447.78,424.56
2025-11-05 10:52:33.610,270.5,310.0,248.0,24.94,26.76,23.71,439.54,446.97,428.13
2025-11-05 10:53:42.207,269.0,297.0,250.0,24.83,26.03,23.28,438.04,446.13,425.94
2025-11-05 10:54:53.800,261.67,291.0,235.0,24.52,27.14,22.19,436.71,447.45,424.41
2025-11-05 10:56:04.363,280.5,320.0,245.0,24.84,27.78,23.35,437.55,446.79,424.14
2025-11-05 10:57:13.870,273.67,315.0,246.0,24.7,26.18,23.17,437.51,445.53,424.77
2025-11-05 10:58:23.387,273.5,315.0,256.0,24.76,27.74,22.59,439.28,448.41,425.25
2025-11-05 10:59:31.960,277.33,304.0,254.0,25.41,28.53,23.85,439.33,447.24,425.67
2025-11-05 11:00:41.547,295.0,376.0,263.0,26.14,30.01,23.78,436.65,445.74,423.21
2025-11-05 11:01:52.067,287.0,356.0,262.0,25.4,27.96,24.01,440.4,446.85,432.87
2025-11-05 11:03:14.703,275.67,314.0,260.0,24.54,28.88,23.14,433.06,448.53,422.91
2025-11-05 11:04:37.347,264.14,316.0,219.0,22.71,27.14,8.51,438.37,459.42,422.67
2025-11-05 11:06:01.027,269.33,304.0,249.0,24.48,28.45,22.61,434.85,449.07,423.96
2025-11-05 11:07:23.840,273.83,298.0,255.0,24.52,26.0,22.8,432.85,448.56,422.85
2025-11-05 11:09:08.743,266.29,312.0,226.0,24.32,29.04,21.93,429.22,443.88,421.68
2025-11-05 11:10:55.667,219.0,295.0,17.0,20.68,25.9,1.79,432.23,468.81,423.06
2025-11-05 11:12:41.590,260.33,291.0,230.0,24.51,26.63,22.96,427.92,439.83,423.03
2025-11-05 11:14:04.307,264.0,294.0,245.0,25.33,27.93,23.36,433.23,446.01,423.51
2025-11-05 11:15:30.007,271.67,347.0,234.0,25.15,30.45,22.28,436.25,445.44,423.39
2025-11-05 11:16:52.700,252.83,300.0,225.0,24.0,27.04,21.66,434.99,448.08,423.0
2025-11-05 11:18:11.340,252.83,268.0,230.0,23.89,26.25,22.39,437.25,446.04,422.91
2025-11-05 11:19:30.020,278.5,335.0,254.0,24.81,28.74,22.28,439.31,449.01,423.21
2025-11-05 11:20:43.593,254.83,291.0,227.0,23.67,25.13,22.77,438.33,448.47,422.73
2025-11-05 11:21:54.143,255.33,268.0,241.0,23.56,25.99,21.97,438.55,448.26,423.72
2025-11-05 11:23:06.720,270.17,308.0,257.0,24.47,26.37,23.01,437.5,449.13,420.87
2025-11-05 11:24:16.323,271.0,304.0,254.0,24.91,27.15,22.99,439.72,449.25,422.4
2025-11-05 11:25:26.890,279.5,317.0,251.0,25.55,28.98,23.83,438.18,447.33,423.54
2025-11-05 11:26:37.487,274.0,318.0,247.0,22.83,28.4,10.33,442.98,452.85,427.83
2025-11-05 11:27:47.057,261.71,324.0,150.0,22.59,27.45,7.97,444.43,455.73,429.69
2025-11-05 11:28:57.673,237.86,321.0,3.0,21.79,28.64,0.29,442.68,454.41,430.77
2025-11-05 11:30:07.227,256.43,319.0,111.0,21.44,28.65,0.29,443.99,460.8,429.24
2025-11-05 11:31:17.810,283.57,325.0,251.0,24.9,28.7,23.18,443.72,450.45,431.07
2025-11-05 11:32:28.443,279.29,346.0,245.0,25.98,30.64,24.33,444.36,451.23,430.26
2025-11-05 11:33:40.047,316.67,344.0,282.0,29.28,36.52,26.01,442.37,447.6,427.2
2025-11-05 11:34:47.603,312.43,370.0,252.0,28.59,33.34,24.98,441.93,448.74,431.91
2025-11-05 11:35:58.227,320.14,385.0,278.0,28.52,33.21,25.32,441.77,447.39,426.69
2025-11-05 11:37:07.833,287.86,326.0,250.0,25.75,28.87,24.26,441.46,446.97,425.37
2025-11-05 11:38:18.453,289.43,319.0,253.0,24.9,29.22,18.51,441.17,446.43,426.27
2025-11-05 11:39:27.057,256.14,318.0,126.0,25.34,29.3,21.88,442.22,460.17,425.91
2025-11-05 11:40:36.673,259.86,317.0,139.0,21.95,29.35,0.3,442.49,459.36,427.11
2025-11-05 11:41:47.293,284.5,311.0,258.0,25.63,28.92,23.81,439.39,445.56,427.05
2025-11-05 11:42:54.910,287.83,306.0,261.0,26.92,27.88,26.39,438.21,445.35,423.84
2025-11-05 11:44:05.497,286.17,310.0,267.0,25.96,27.51,24.85,437.43,443.91,423.96
2025-11-05 11:45:15.070,291.33,322.0,265.0,27.5,29.92,25.0,437.28,445.35,420.18
2025-11-05 11:46:26.697,281.71,334.0,235.0,23.01,27.74,8.44,442.64,453.99,427.92
2025-11-05 11:47:36.297,287.33,351.0,236.0,25.71,29.83,23.61,439.67,447.81,426.6
2025-11-05 11:48:45.883,289.5,315.0,271.0,25.85,26.89,25.05,437.57,446.58,421.41
2025-11-05 11:49:54.497,276.5,289.0,255.0,25.46,27.68,24.51,438.38,447.45,422.04
2025-11-05 11:51:04.067,282.67,311.0,263.0,26.47,28.62,24.83,436.14,444.93,422.88
2025-11-05 11:52:13.640,281.5,313.0,255.0,25.84,28.2,23.76,435.02,445.32,420.96
2025-11-05 11:53:24.250,278.17,298.0,254.0,25.46,28.29,22.96,434.47,443.28,420.9
2025-11-05 11:54:33.860,269.5,296.0,256.0,24.54,25.94,23.08,435.21,443.55,423.72
2025-11-05 11:55:42.437,279.0,312.0,253.0,25.81,27.91,24.23,434.69,444.0,422.28
2025-11-05 11:56:52.027,280.83,312.0,263.0,25.76,28.15,23.58,435.97,443.91,425.49
2025-11-05 11:58:01.610,283.17,315.0,252.0,26.86,29.6,23.34,435.66,442.65,426.81
2025-11-05 11:59:11.177,297.33,325.0,271.0,26.86,29.74,24.97,436.66,442.53,429.33
2025-11-05 12:00:32.903,281.5,306.0,270.0,25.94,28.47,24.52,430.31,441.15,422.76
2025-11-05 12:01:41.513,269.67,300.0,252.0,24.83,26.57,22.74,434.67,442.47,422.4
2025-11-05 12:02:53.147,275.67,292.0,264.0,25.42,27.06,24.27,435.14,444.03,423.63
2025-11-05 12:04:02.733,258.83,284.0,236.0,24.61,29.39,22.53,434.48,443.22,423.24
2025-11-05 12:05:12.313,272.17,313.0,241.0,24.89,27.21,23.42,436.58,444.81,426.12
2025-11-05 12:06:31.030,273.0,316.0,253.0,24.81,26.79,23.86,435.67,442.77,422.94
2025-11-05 12:07:40.623,298.0,340.0,263.0,25.64,31.28,21.51,439.24,443.82,430.02
2025-11-05 12:08:51.230,274.17,296.0,259.0,24.61,27.25,22.69,436.99,443.16,424.47
2025-11-05 12:10:02.843,256.17,283.0,241.0,24.17,26.08,22.68,434.89,444.03,423.15
2025-11-05 12:11:13.457,269.17,292.0,248.0,24.51,26.75,23.01,435.2,445.11,422.13
2025-11-05 12:12:48.337,285.43,352.0,250.0,26.09,29.04,23.08,430.02,437.79,423.36
2025-11-05 12:18:42.360,249.0,260.0,235.0,23.51,24.93,21.27,419.63,422.94,418.38
2025-11-05 12:23:33.803,229.0,240.0,215.0,21.25,22.38,19.89,421.34,428.58,419.34
2025-11-05 12:25:30.873,236.83,291.0,200.0,22.66,27.76,20.19,421.86,429.48,419.64
2025-11-05 12:26:53.580,252.5,269.0,227.0,24.26,24.93,22.3,431.49,444.9,421.8
2025-11-05 12:28:04.197,268.33,295.0,231.0,24.55,26.21,21.65,435.71,443.88,422.25
2025-11-05 12:29:13.793,282.33,308.0,260.0,25.86,27.73,23.14,435.34,444.87,422.28
2025-11-05 12:30:23.397,282.33,315.0,251.0,25.47,28.64,22.85,435.6,444.06,423.36
2025-11-05 12:31:31.977,276.8,309.0,251.0,25.61,27.55,21.8,434.47,445.29,422.88
2025-11-05 12:32:42.570,287.83,317.0,262.0,27.0,29.22,23.51,435.73,443.52,423.9
2025-11-05 12:33:53.180,285.67,299.0,269.0,25.7,27.6,24.12,434.31,443.97,420.69
2025-11-05 12:35:02.777,288.33,318.0,261.0,26.69,29.35,23.59,436.55,445.02,423.57
2025-11-05 12:36:13.393,291.67,325.0,270.0,25.9,27.49,23.11,437.57,445.47,426.27
2025-11-05 12:37:22.930,287.17,319.0,255.0,27.63,30.98,22.29,436.34,444.3,424.62
2025-11-05 12:38:32.503,291.0,311.0,254.0,26.4,27.92,24.49,437.25,443.67,428.85
2025-11-05 12:39:42.087,290.83,329.0,265.0,26.9,29.98,24.8,437.55,446.01,427.17
2025-11-05 12:40:51.650,287.5,304.0,273.0,28.01,30.91,26.85,439.46,447.21,428.88
2025-11-05 12:42:00.200,317.67,342.0,306.0,27.68,31.31,25.49,441.02,445.77,435.03
2025-11-05 12:43:10.743,304.17,329.0,277.0,27.36,31.12,25.77,439.63,443.79,430.2
2025-11-05 12:44:20.257,314.0,347.0,287.0,27.77,30.58,26.0,440.34,444.99,430.02
2025-11-05 12:45:30.793,310.17,353.0,283.0,28.28,32.16,26.52,437.08,444.39,429.21
2025-11-05 12:46:44.387,285.5,317.0,261.0,26.59,28.1,24.37,434.69,445.59,422.52
2025-11-05 12:47:53.963,282.33,305.0,270.0,25.52,26.37,24.21,435.12,444.39,420.18
2025-11-05 12:49:04.507,282.0,304.0,247.0,26.01,28.1,23.89,436.57,446.49,421.56
2025-11-05 12:50:11.990,291.33,327.0,266.0,26.86,28.51,24.15,437.84,445.53,427.62
2025-11-05 12:51:21.497,297.33,317.0,254.0,26.43,28.5,23.86,438.16,444.03,430.29
2025-11-05 12:52:38.103,316.14,348.0,290.0,28.66,31.0,27.41,437.72,448.29,423.75
2025-11-05 12:53:49.690,313.14,361.0,258.0,28.65,32.75,24.63,441.17,450.96,425.97
2025-11-05 12:58:40.037,268.5,287.0,256.0,26.15,30.48,22.96,424.86,432.75,418.35
2025-11-05 12:59:50.560,298.0,335.0,242.0,27.62,30.34,24.07,441.64,448.95,429.54
2025-11-05 13:00:59.123,291.14,345.0,235.0,26.44,29.51,23.87,441.76,446.4,434.58
2025-11-05 13:02:07.677,280.57,321.0,242.0,25.99,28.34,23.61,440.63,443.01,436.41
2025-11-05 13:03:19.213,289.0,334.0,251.0,26.91,30.37,23.94,439.26,445.74,423.54
2025-11-05 13:04:28.730,292.43,345.0,269.0,26.07,29.92,23.61,438.08,442.77,425.61
2025-11-05 13:05:37.293,309.86,351.0,261.0,28.1,31.03,26.12,438.33,442.62,429.54
2025-11-05 13:06:45.843,251.71,318.0,3.0,22.03,27.32,0.29,438.39,456.87,422.85
2025-11-05 13:07:56.410,281.14,316.0,250.0,21.67,26.73,0.32,439.63,455.22,422.82
2025-11-05 13:09:05.973,294.14,324.0,276.0,23.76,28.59,10.3,437.43,448.05,420.48
2025-11-05 13:10:15.477,256.43,321.0,3.0,23.19,29.74,0.29,436.72,449.82,417.12
2025-11-05 13:11:26.110,265.57,312.0,130.0,22.37,26.75,0.29,439.61,456.18,422.37
2025-11-05 13:12:34.733,277.5,293.0,249.0,25.34,27.25,22.19,435.93,442.98,421.71
2025-11-05 13:13:45.323,291.83,300.0,278.0,26.06,26.64,25.18,436.48,444.15,422.07
2025-11-05 13:14:54.927,284.17,296.0,266.0,25.13,26.41,22.5,435.38,443.07,421.32
2025-11-05 13:16:04.523,271.5,291.0,261.0,25.14,26.58,23.81,432.96,443.34,418.95
2025-11-05 13:17:14.140,288.67,308.0,272.0,25.67,26.59,25.05,435.08,444.99,420.78
2025-11-05 13:18:23.733,277.5,293.0,258.0,25.25,27.14,23.81,434.26,443.58,421.5
2025-11-05 13:19:33.333,276.83,303.0,257.0,25.99,27.18,24.71,435.51,444.96,421.26
2025-11-05 13:20:42.893,276.5,313.0,249.0,25.39,26.66,23.0,434.95,442.86,423.72
2025-11-05 13:21:52.497,279.17,317.0,250.0,25.55,28.49,22.79,432.75,443.28,419.94
2025-11-05 13:23:03.047,278.0,298.0,252.0,25.85,28.13,23.16,433.36,442.53,420.69
2025-11-05 13:24:13.677,287.0,302.0,274.0,26.35,29.82,23.95,433.24,442.5,418.05
2025-11-05 13:25:24.247,295.83,326.0,265.0,26.8,29.34,23.39,433.99,441.96,420.3
2025-11-05 13:26:35.797,241.43,315.0,3.0,22.7,28.66,0.29,436.01,450.06,421.2
2025-11-05 13:27:45.377,283.33,310.0,252.0,25.78,27.26,23.96,435.0,443.01,421.05
2025-11-05 13:28:54.887,284.17,307.0,249.0,25.73,26.6,24.15,434.79,443.7,417.06
2025-11-05 13:30:04.457,297.67,314.0,282.0,26.76,27.46,25.46,435.32,444.33,420.99
2025-11-05 13:31:15.033,307.17,317.0,301.0,26.99,29.55,25.49,436.34,444.9,420.15
2025-11-05 13:32:24.553,288.67,315.0,266.0,26.33,28.73,23.32,434.66,445.05,421.29
2025-11-05 13:33:33.057,285.33,314.0,257.0,26.43,28.61,23.1,435.35,443.64,422.97
2025-11-05 13:34:41.633,299.83,346.0,273.0,27.31,30.07,25.22,435.01,441.69,425.01
2025-11-05 13:35:51.183,284.17,315.0,259.0,26.63,29.49,25.07,434.56,442.98,426.63
2025-11-05 13:37:00.783,303.67,343.0,280.0,27.67,30.87,24.91,439.46,444.78,435.48
2025-11-05 13:38:10.383,307.67,375.0,239.0,28.05,33.65,24.66,437.14,443.76,426.3
2025-11-05 13:39:19.953,311.29,362.0,269.0,27.26,33.01,22.24,441.66,452.22,428.88
2025-11-05 13:40:29.537,303.71,366.0,282.0,27.03,32.99,24.06,440.01,445.08,428.91
2025-11-05 13:41:38.107,307.86,351.0,269.0,28.58,32.05,25.49,441.21,446.76,428.79
2025-11-05 13:42:48.687,321.43,376.0,273.0,28.9,31.81,25.09,439.67,444.69,431.49
2025-11-05 13:43:58.243,302.86,331.0,256.0,27.29,31.4,23.34,440.56,445.53,428.64
2025-11-05 13:45:07.813,317.14,347.0,276.0,27.88,30.42,24.54,442.29,446.31,435.75
2025-11-05 13:46:17.403,257.14,330.0,3.0,23.44,29.52,0.3,440.02,455.79,422.37
2025-11-05 13:47:25.993,304.17,340.0,265.0,28.05,30.5,26.92,438.96,445.29,422.19
2025-11-05 13:48:35.603,318.57,365.0,276.0,25.52,31.3,8.72,441.49,456.24,422.46
2025-11-05 13:49:46.187,247.29,314.0,3.0,22.61,27.7,0.29,441.11,469.98,422.37
2025-11-05 13:50:57.770,300.14,322.0,275.0,24.53,29.66,9.13,440.79,449.13,423.27
2025-11-05 13:52:06.327,301.0,318.0,278.0,27.41,29.6,26.01,441.11,454.14,425.37
2025-11-05 13:53:16.900,316.67,349.0,292.0,27.42,29.54,0.28,438.59,445.11,424.68
2025-11-05 13:54:25.483,287.83,306.0,266.0,27.38,29.06,24.23,438.08,445.14,423.45
2025-11-05 13:55:41.117,304.83,349.0,284.0,27.71,31.48,25.48,437.09,446.61,421.02
2025-11-05 13:56:50.683,296.33,358.0,230.0,28.65,33.11,25.92,440.9,446.85,431.16
2025-11-05 13:58:00.253,320.33,374.0,275.0,28.75,33.05,25.92,440.33,446.07,434.1
2025-11-05 13:59:10.840,302.5,346.0,282.0,27.15,31.38,25.07,438.01,445.32,429.6
2025-11-05 14:00:21.487,307.67,346.0,264.0,28.43,35.1,25.26,438.87,446.4,430.14
2025-11-05 14:01:30.067,310.0,357.0,226.0,28.66,32.06,26.41,439.64,446.16,432.33
2025-11-05 14:02:40.650,295.0,342.0,258.0,26.85,32.97,24.01,438.62,444.0,431.61
2025-11-05 14:03:50.280,316.67,368.0,271.0,28.73,33.56,25.03,439.57,444.96,430.95
2025-11-05 14:04:58.873,303.71,352.0,252.0,28.02,32.02,24.19,440.26,444.12,431.49
2025-11-05 14:06:09.503,317.43,372.0,252.0,28.45,33.14,25.51,439.82,444.15,436.53
2025-11-05 14:07:18.097,300.57,351.0,251.0,25.96,31.64,17.72,441.31,448.5,430.5
2025-11-05 14:08:27.700,278.57,309.0,159.0,24.5,28.93,5.52,443.15,460.11,426.24
2025-11-05 14:09:38.260,302.0,336.0,268.0,27.5,29.34,25.32,439.29,447.21,421.86
2025-11-05 14:10:46.827,305.43,342.0,264.0,24.44,30.24,0.29,441.94,458.19,423.48
2025-11-05 14:11:56.430,289.5,310.0,275.0,25.39,27.43,24.34,439.72,446.13,427.35
2025-11-05 14:13:04.970,285.5,300.0,266.0,25.32,27.1,23.26,438.36,446.49,421.56
2025-11-05 14:14:14.553,286.83,300.0,277.0,26.28,28.1,24.39,437.99,446.88,420.69
2025-11-05 14:15:23.077,289.83,304.0,267.0,25.49,27.41,22.99,437.46,445.86,423.6
2025-11-05 14:16:32.660,278.67,311.0,256.0,26.18,30.59,22.66,439.61,447.48,430.2
2025-11-05 14:17:52.267,259.0,283.0,219.0,23.93,25.89,20.12,432.39,443.97,421.68
2025-11-05 14:19:02.877,259.83,273.0,244.0,23.96,25.82,22.26,435.14,443.04,421.98
2025-11-05 14:20:13.503,262.17,276.0,244.0,24.24,26.27,22.86,435.59,444.3,421.62
2025-11-05 14:21:23.047,265.5,284.0,252.0,24.61,25.65,23.2,437.24,445.35,423.84
2025-11-05 14:22:32.600,275.5,303.0,253.0,24.77,26.92,23.02,437.75,446.46,426.48
2025-11-05 14:23:43.207,268.5,289.0,251.0,24.42,25.9,23.0,436.37,445.92,423.63
2025-11-05 14:24:51.813,293.0,349.0,266.0,25.32,28.21,23.55,439.61,446.88,430.98
2025-11-05 14:26:01.407,281.33,313.0,253.0,25.56,27.65,23.82,438.99,445.32,429.72
2025-11-05 14:27:11.000,288.5,310.0,276.0,26.95,29.4,24.88,440.26,446.31,428.82
2025-11-05 14:28:21.590,272.33,299.0,256.0,25.26,27.69,24.07,439.1,445.62,426.51
2025-11-05 14:29:32.227,280.67,301.0,261.0,26.27,29.81,24.43,439.18,446.88,428.19
2025-11-05 14:30:42.817,272.0,321.0,242.0,25.1,26.85,22.99,436.32,444.03,427.5
2025-11-05 14:31:53.427,279.33,297.0,264.0,23.78,26.51,18.41,436.93,447.0,422.85
2025-11-05 14:33:04.027,264.67,284.0,249.0,24.67,26.81,22.6,436.72,446.19,423.51
2025-11-05 14:34:12.583,257.67,291.0,233.0,23.93,25.79,21.95,438.04,446.73,423.36
2025-11-05 14:35:24.167,276.33,300.0,251.0,25.1,26.6,23.83,436.79,446.13,423.39
